DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-02-06 00:00:00;15;14;0;0;0;0;0
2020-02-06 00:15:00;35;14;1;1;0;0;0
2020-02-06 00:30:00;14;6;0;0;0;0;0
2020-02-06 00:45:00;12;9;0;0;0;0;0
2020-02-06 01:00:00;14;8;0;0;0;0;0
2020-02-06 01:15:00;6;6;0;0;0;0;0
2020-02-06 01:30:00;16;10;0;0;0;0;0
2020-02-06 01:45:00;6;9;0;0;0;0;0
2020-02-06 02:00:00;3;9;0;0;1;0;0
2020-02-06 02:15:00;1;3;0;0;0;0;0
2020-02-06 02:30:00;8;11;0;0;0;0;0
2020-02-06 02:45:00;8;7;0;0;0;0;0
2020-02-06 03:00:00;6;4;1;1;0;0;0
2020-02-06 03:15:00;6;4;0;0;0;0;0
2020-02-06 03:30:00;5;7;0;0;0;0;0
2020-02-06 03:45:00;8;7;0;0;0;0;0
2020-02-06 04:00:00;9;9;0;0;0;0;0
2020-02-06 04:15:00;11;18;0;0;0;0;0
2020-02-06 04:30:00;16;13;0;0;0;0;0
2020-02-06 04:45:00;20;9;0;0;0;0;0
2020-02-06 05:00:00;27;26;0;0;0;0;0
2020-02-06 05:15:00;53;37;0;0;0;0;0
2020-02-06 05:30:00;115;65;1;1;0;0;0
2020-02-06 05:45:00;128;68;2;2;0;0;0
2020-02-06 06:00:00;103;103;4;4;0;0;0
2020-02-06 06:15:00;115;102;1;1;0;0;0
2020-02-06 06:30:00;183;123;5;5;0;0;0
2020-02-06 06:45:00;200;169;10;10;0;0;0
2020-02-06 07:00:00;215;155;7;7;9;0;0
2020-02-06 07:15:00;239;202;12;12;4;0;0
2020-02-06 07:30:00;226;203;19;19;32;0;0
2020-02-06 07:45:00;255;193;20;20;9;0;0
2020-02-06 08:00:00;220;171;11;11;4;0;0
2020-02-06 08:15:00;207;170;8;8;0;0;0
2020-02-06 08:30:00;218;178;9;9;17;0;0
2020-02-06 08:45:00;213;169;10;10;6;0;0
2020-02-06 09:00:00;212;164;7;7;0;0;0
2020-02-06 09:15:00;211;130;6;6;2;0;0
2020-02-06 09:30:00;191;170;5;5;3;0;0
2020-02-06 09:45:00;196;160;7;7;0;0;0
2020-02-06 10:00:00;210;168;11;11;0;0;0
2020-02-06 10:15:00;205;189;8;8;1;0;0
2020-02-06 10:30:00;199;179;6;6;0;0;0
2020-02-06 10:45:00;210;167;14;14;1;0;0
2020-02-06 11:00:00;178;192;6;6;4;0;0
2020-02-06 11:15:00;206;187;9;9;12;0;0
2020-02-06 11:30:00;241;185;11;11;35;0;0
2020-02-06 11:45:00;198;169;10;10;3;0;0
2020-02-06 12:00:00;192;181;5;5;31;0;0
2020-02-06 12:15:00;204;201;11;11;7;0;0
2020-02-06 12:30:00;184;206;7;7;0;0;0
2020-02-06 12:45:00;206;194;9;9;23;0;0
2020-02-06 13:00:00;207;177;7;7;0;0;0
2020-02-06 13:15:00;209;169;7;7;5;0;0
2020-02-06 13:30:00;172;195;8;8;9;0;0
2020-02-06 13:45:00;203;197;9;9;16;0;0
2020-02-06 14:00:00;184;219;11;11;15;0;0
2020-02-06 14:15:00;200;186;14;14;81;0;0
2020-02-06 14:30:00;194;193;5;5;5;0;0
2020-02-06 14:45:00;228;182;6;6;5;0;0
2020-02-06 15:00:00;207;197;8;8;9;0;0
2020-02-06 15:15:00;217;212;6;6;0;0;0
2020-02-06 15:30:00;207;230;8;8;7;0;0
2020-02-06 15:45:00;229;234;6;6;8;0;0
2020-02-06 16:00:00;261;241;8;8;39;0;0
2020-02-06 16:15:00;252;224;10;10;41;0;0
2020-02-06 16:30:00;238;204;8;8;5;0;0
2020-02-06 16:45:00;250;233;10;10;7;0;0
2020-02-06 17:00:00;228;225;16;16;9;0;0
2020-02-06 17:15:00;259;207;17;17;2;0;0
2020-02-06 17:30:00;257;215;9;9;15;0;0
2020-02-06 17:45:00;242;221;10;10;3;0;0
2020-02-06 18:00:00;241;227;21;21;5;0;0
2020-02-06 18:15:00;226;204;10;10;1;0;0
2020-02-06 18:30:00;184;204;9;9;13;0;0
2020-02-06 18:45:00;193;265;9;9;15;0;0
2020-02-06 19:00:00;192;204;12;12;3;0;0
2020-02-06 19:15:00;176;185;5;5;0;0;0
2020-02-06 19:30:00;155;194;6;6;15;0;0
2020-02-06 19:45:00;129;166;14;14;10;0;0
2020-02-06 20:00:00;159;154;5;5;7;0;0
2020-02-06 20:15:00;92;136;13;13;7;0;0
2020-02-06 20:30:00;78;102;4;4;0;0;0
2020-02-06 20:45:00;103;81;9;9;0;0;0
2020-02-06 21:00:00;88;93;6;6;0;0;0
2020-02-06 21:15:00;107;80;9;9;0;0;0
2020-02-06 21:30:00;75;66;4;4;0;0;0
2020-02-06 21:45:00;120;89;7;7;0;0;0
2020-02-06 22:00:00;108;98;1;1;0;0;0
2020-02-06 22:15:00;70;103;6;6;0;0;0
2020-02-06 22:30:00;63;83;2;2;0;0;0
2020-02-06 22:45:00;55;51;7;7;0;0;0
2020-02-06 23:00:00;41;36;1;1;0;0;0
2020-02-06 23:15:00;43;30;1;1;0;0;0
2020-02-06 23:30:00;28;23;1;1;0;0;0
2020-02-06 23:45:00;27;22;0;0;0;0;0
