DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-03-05 00:00:00;0;0;0;0;0;0;0;0;0;0;5
2020-03-05 00:15:00;4;0;0;0;0;0;0;0;0;0;3
2020-03-05 00:30:00;11;4;0;0;0;0;0;0;0;0;4
2020-03-05 00:45:00;3;0;0;0;0;0;0;0;0;0;3
2020-03-05 01:00:00;3;3;0;0;0;0;0;0;0;0;2
2020-03-05 01:15:00;3;0;0;0;0;0;0;0;0;0;2
2020-03-05 01:30:00;6;1;0;0;0;0;0;0;0;0;5
2020-03-05 01:45:00;2;0;0;0;0;0;0;0;0;0;4
2020-03-05 02:00:00;1;0;0;0;0;0;0;0;0;0;1
2020-03-05 02:15:00;4;1;0;0;0;0;0;0;0;0;2
2020-03-05 02:30:00;2;0;0;0;0;0;0;0;0;0;6
2020-03-05 02:45:00;4;1;0;0;0;0;0;0;0;0;5
2020-03-05 03:00:00;3;0;0;0;0;0;0;0;0;0;3
2020-03-05 03:15:00;3;1;0;0;0;0;0;0;1;0;4
2020-03-05 03:30:00;1;0;0;0;1;0;1;0;0;0;5
2020-03-05 03:45:00;2;0;0;0;0;0;0;0;0;0;6
2020-03-05 04:00:00;4;0;0;0;0;0;0;0;0;0;6
2020-03-05 04:15:00;5;2;2;2;1;0;1;0;0;1;4
2020-03-05 04:30:00;9;6;0;0;0;1;0;1;0;2;9
2020-03-05 04:45:00;11;5;4;4;1;1;1;0;1;2;26
2020-03-05 05:00:00;34;31;11;11;1;0;1;0;0;8;46
2020-03-05 05:15:00;75;50;41;41;3;2;3;0;1;19;92
2020-03-05 05:30:00;69;42;46;49;6;3;6;3;5;64;70
2020-03-05 05:45:00;116;38;75;69;10;7;11;7;22;87;76
2020-03-05 06:00:00;67;26;53;57;15;4;17;3;14;57;74
2020-03-05 06:15:00;15;11;25;25;2;3;3;3;3;15;21
2020-03-05 06:30:00;73;20;55;52;9;4;10;4;5;49;39
2020-03-05 06:45:00;67;22;46;42;8;3;10;2;8;39;46
2020-03-05 07:00:00;72;28;33;34;11;4;10;3;3;36;62
2020-03-05 07:15:00;60;26;30;26;7;6;8;4;9;29;44
2020-03-05 07:30:00;87;26;22;22;10;6;10;3;7;37;46
2020-03-05 07:45:00;54;18;22;21;8;6;9;6;11;37;44
