DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-05-19 00:00:00;3;2;1;0;0;0;0;0;0;0
2020-05-19 00:15:00;4;4;0;3;3;1;0;0;0;0
2020-05-19 00:30:00;1;1;1;2;1;0;0;0;0;0
2020-05-19 00:45:00;2;0;1;2;0;1;0;0;0;0
2020-05-19 01:00:00;0;1;1;2;0;0;0;0;0;0
2020-05-19 01:15:00;1;2;0;0;0;0;0;0;0;0
2020-05-19 01:30:00;1;1;0;1;0;0;0;0;0;0
2020-05-19 01:45:00;0;0;0;0;0;0;0;0;0;0
2020-05-19 02:00:00;1;2;0;0;0;0;0;0;0;0
2020-05-19 02:15:00;0;0;0;0;0;1;0;0;0;0
2020-05-19 02:30:00;0;1;2;1;0;0;0;0;0;0
2020-05-19 02:45:00;0;0;0;0;1;0;0;0;0;0
2020-05-19 03:00:00;1;4;1;1;0;0;0;0;0;0
2020-05-19 03:15:00;1;0;1;0;1;1;0;0;0;0
2020-05-19 03:30:00;0;1;0;1;1;0;0;0;0;0
2020-05-19 03:45:00;0;1;0;2;2;1;0;0;0;0
2020-05-19 04:00:00;0;2;0;0;0;2;0;0;0;0
2020-05-19 04:15:00;0;0;0;0;1;0;0;0;0;0
2020-05-19 04:30:00;2;1;0;1;0;1;0;0;0;0
2020-05-19 04:45:00;3;1;0;1;1;3;0;0;0;0
2020-05-19 05:00:00;0;0;0;2;1;1;0;0;0;0
2020-05-19 05:15:00;2;1;1;1;2;4;0;0;0;0
2020-05-19 05:30:00;6;9;0;8;3;13;0;0;0;0
2020-05-19 05:45:00;8;12;14;9;12;21;0;0;0;0
2020-05-19 06:00:00;10;16;4;4;7;13;0;0;0;0
2020-05-19 06:15:00;7;18;18;14;22;20;0;0;0;0
2020-05-19 06:30:00;10;16;25;12;19;25;0;0;0;0
2020-05-19 06:45:00;15;23;21;12;28;46;0;0;0;0
2020-05-19 07:00:00;14;19;43;14;27;52;0;0;0;0
2020-05-19 07:15:00;12;30;46;17;31;72;0;0;0;0
2020-05-19 07:30:00;43;53;90;26;46;76;0;0;0;0
2020-05-19 07:45:00;31;52;56;31;52;75;0;0;0;0
2020-05-19 08:00:00;24;24;29;21;34;35;0;0;0;0
2020-05-19 08:15:00;24;26;21;26;31;54;0;0;0;0
2020-05-19 08:30:00;33;23;34;19;33;48;0;0;0;0
2020-05-19 08:45:00;23;23;30;26;22;47;0;0;0;0
2020-05-19 09:00:00;19;25;30;35;17;33;0;0;0;0
2020-05-19 09:15:00;19;27;26;46;23;39;0;0;0;0
2020-05-19 09:30:00;23;31;288;44;24;27;0;0;0;0
2020-05-19 09:45:00;37;30;29;52;46;35;0;0;0;0
2020-05-19 10:00:00;22;30;25;40;26;36;0;0;0;0
2020-05-19 10:15:00;39;41;41;60;24;44;0;0;0;0
2020-05-19 10:30:00;47;34;28;50;27;36;0;0;0;0
2020-05-19 10:45:00;78;78;30;39;15;42;0;0;0;0
2020-05-19 11:00:00;58;73;46;43;27;74;0;0;0;0
2020-05-19 11:15:00;65;56;36;37;26;84;0;0;0;0
2020-05-19 11:30:00;48;61;37;41;39;62;0;0;0;0
2020-05-19 11:45:00;50;50;37;45;34;56;0;0;0;0
2020-05-19 12:00:00;53;42;25;54;28;45;0;0;0;0
2020-05-19 12:15:00;44;49;36;39;26;31;0;0;0;0
2020-05-19 12:30:00;50;53;44;59;28;34;0;0;0;0
2020-05-19 12:45:00;52;63;45;51;30;49;0;0;0;0
2020-05-19 13:00:00;65;81;41;64;35;46;0;0;0;0
2020-05-19 13:15:00;46;53;30;44;30;28;0;0;0;0
2020-05-19 13:30:00;25;31;33;64;28;36;0;0;0;0
2020-05-19 13:45:00;40;32;37;44;37;29;0;0;0;0
2020-05-19 14:00:00;46;48;29;51;45;27;0;0;0;0
2020-05-19 14:15:00;52;59;30;36;52;30;0;0;0;0
2020-05-19 14:30:00;71;103;33;55;54;37;0;0;0;0
2020-05-19 14:45:00;62;89;30;66;19;46;0;0;0;0
2020-05-19 15:00:00;83;90;36;39;36;33;0;0;0;0
2020-05-19 15:15:00;72;82;39;49;15;34;0;0;0;0
2020-05-19 15:30:00;80;113;37;67;23;36;0;0;0;0
2020-05-19 15:45:00;56;61;45;49;17;21;0;0;0;0
2020-05-19 16:00:00;58;66;34;52;16;29;0;0;0;0
2020-05-19 16:15:00;49;51;45;53;20;27;0;0;0;0
2020-05-19 16:30:00;49;55;15;55;20;20;0;0;0;0
2020-05-19 16:45:00;57;58;50;53;22;23;0;0;0;0
2020-05-19 17:00:00;56;82;47;57;23;32;0;0;0;0
2020-05-19 17:15:00;49;59;33;64;24;34;0;0;0;0
