DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-10-22 00:00:00;7;6;10;8;0;0;0;0;0;0;0;0
2019-10-22 00:15:00;8;7;9;11;0;0;0;0;0;0;0;0
2019-10-22 00:30:00;7;2;3;3;0;0;0;0;0;0;0;0
2019-10-22 00:45:00;5;1;4;8;0;0;0;0;0;0;0;0
2019-10-22 01:00:00;3;2;2;2;0;0;0;0;0;0;0;0
2019-10-22 01:15:00;8;3;6;1;0;0;0;0;0;0;0;0
2019-10-22 01:30:00;4;2;4;2;0;0;0;0;0;0;0;0
2019-10-22 01:45:00;6;3;7;4;0;0;0;0;0;0;0;0
2019-10-22 02:00:00;3;2;6;4;0;0;0;0;0;0;0;0
2019-10-22 02:15:00;5;1;3;5;0;0;0;0;0;0;0;0
2019-10-22 02:30:00;4;1;4;2;0;0;0;0;0;0;0;0
2019-10-22 02:45:00;3;0;5;5;0;0;0;0;0;0;0;0
2019-10-22 03:00:00;6;1;3;0;0;0;0;0;0;0;0;0
2019-10-22 03:15:00;11;3;4;2;0;0;0;0;0;0;0;0
2019-10-22 03:30:00;3;1;4;1;0;0;0;0;0;0;0;0
2019-10-22 03:45:00;11;2;7;9;0;0;0;0;0;0;0;0
2019-10-22 04:00:00;11;2;6;5;0;0;0;0;0;0;0;0
2019-10-22 04:15:00;5;4;6;6;0;0;0;0;0;0;0;0
2019-10-22 04:30:00;19;3;7;6;0;0;0;0;0;0;0;0
2019-10-22 04:45:00;12;4;14;17;0;0;0;0;0;0;0;0
2019-10-22 05:00:00;21;13;18;12;0;0;0;0;0;0;0;0
2019-10-22 05:15:00;31;12;19;17;0;0;0;0;0;0;0;0
2019-10-22 05:30:00;65;23;38;41;0;0;0;0;0;0;0;0
2019-10-22 05:45:00;93;46;44;66;0;0;0;0;0;0;0;0
2019-10-22 06:00:00;70;36;44;48;0;0;0;0;0;0;0;0
2019-10-22 06:15:00;91;53;56;78;0;0;0;0;0;2;0;0
2019-10-22 06:30:00;103;42;72;100;4;0;0;0;1;2;0;0
2019-10-22 06:45:00;136;63;70;107;4;4;1;1;37;2;0;0
2019-10-22 07:00:00;130;69;86;110;5;6;0;0;15;8;1;0
2019-10-22 07:15:00;139;68;86;127;28;12;0;0;5;0;2;0
2019-10-22 07:30:00;154;95;107;146;6;42;0;0;49;5;1;0
