DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-07-20 00:00:00;8;5;0;3;3;4;0;0;0;0;0;0;0;0;0
2020-07-20 00:15:00;7;2;0;1;2;0;0;1;1;0;0;0;0;0;0
2020-07-20 00:30:00;9;8;0;8;5;1;0;1;1;0;0;0;0;0;0
2020-07-20 00:45:00;2;0;0;0;0;0;0;3;2;0;0;0;0;0;0
2020-07-20 01:00:00;1;1;0;1;1;0;0;2;2;0;0;0;0;0;0
2020-07-20 01:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 01:30:00;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-07-20 01:45:00;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-07-20 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 02:15:00;3;2;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-07-20 02:30:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-07-20 02:45:00;1;1;0;0;0;0;0;3;3;0;0;0;0;0;0
2020-07-20 03:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-07-20 03:15:00;6;1;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-07-20 03:30:00;3;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-07-20 03:45:00;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-07-20 04:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-07-20 04:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 04:30:00;2;1;0;1;1;1;0;2;2;0;0;0;0;0;0
2020-07-20 04:45:00;7;2;0;0;0;10;0;3;3;0;0;0;0;0;0
2020-07-20 05:00:00;6;6;0;5;4;10;0;3;3;0;0;0;0;0;0
2020-07-20 05:15:00;25;11;2;10;10;22;0;6;6;0;0;0;0;0;0
2020-07-20 05:30:00;32;15;0;13;12;15;0;10;10;0;0;0;0;0;0
2020-07-20 05:45:00;33;27;1;26;25;19;0;9;9;0;0;0;0;0;0
2020-07-20 06:00:00;24;20;0;20;20;22;0;9;10;0;0;0;0;0;0
2020-07-20 06:15:00;38;12;1;11;11;34;0;17;17;0;0;0;0;0;0
2020-07-20 06:30:00;38;32;1;29;29;42;0;25;26;0;0;0;0;0;0
2020-07-20 06:45:00;40;44;1;42;35;36;0;19;17;0;0;0;0;0;0
2020-07-20 07:00:00;44;43;3;35;31;42;0;20;22;0;0;0;0;0;0
2020-07-20 07:15:00;44;38;2;37;34;43;0;18;18;3;0;23;0;0;0
2020-07-20 07:30:00;48;51;1;51;41;46;0;25;26;0;2;0;5;4;0
2020-07-20 07:45:00;52;66;3;59;48;26;0;26;22;2;0;0;0;28;0
2020-07-20 08:00:00;49;33;1;28;24;36;0;24;17;2;0;12;0;0;0
2020-07-20 08:15:00;52;44;1;42;34;28;0;30;20;1;0;2;0;0;0
2020-07-20 08:30:00;49;43;0;43;32;30;0;17;16;2;0;13;0;0;0
2020-07-20 08:45:00;59;42;2;40;34;20;0;17;17;0;0;0;0;0;0
2020-07-20 09:00:00;52;34;0;32;30;31;0;20;18;0;1;0;0;1;1
2020-07-20 09:15:00;54;41;0;36;36;27;0;14;14;0;0;0;0;0;0
2020-07-20 09:30:00;50;38;4;36;30;24;0;21;20;0;0;0;0;0;0
