DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-12-03 00:00:00;2;2;0;1;4;0;4;2;2;1
2020-12-03 00:15:00;5;3;0;6;4;2;3;4;5;2
2020-12-03 00:30:00;2;2;0;4;3;1;4;3;2;1
2020-12-03 00:45:00;4;3;0;5;5;1;5;5;2;3
2020-12-03 01:00:00;4;2;0;7;5;0;5;7;3;3
2020-12-03 01:15:00;1;0;4;2;2;0;1;4;3;0
2020-12-03 01:30:00;0;2;0;3;2;0;3;0;2;0
2020-12-03 01:45:00;0;0;0;5;3;1;4;5;0;0
2020-12-03 02:00:00;3;0;1;2;2;0;3;1;2;3
2020-12-03 02:15:00;1;1;0;0;1;0;1;0;1;1
2020-12-03 02:30:00;1;2;0;1;2;1;3;1;2;1
2020-12-03 02:45:00;3;2;0;3;2;1;2;3;1;2
2020-12-03 03:00:00;6;4;3;3;0;2;0;1;3;4
2020-12-03 03:15:00;3;2;0;3;3;2;3;1;2;1
2020-12-03 03:30:00;1;0;0;1;2;1;3;2;1;1
2020-12-03 03:45:00;3;2;1;0;2;0;2;0;3;4
2020-12-03 04:00:00;2;3;0;4;1;0;1;3;3;2
2020-12-03 04:15:00;3;5;3;1;4;0;4;2;4;2
2020-12-03 04:30:00;7;4;0;6;11;1;11;2;3;5
2020-12-03 04:45:00;9;4;0;6;9;4;10;5;5;8
2020-12-03 05:00:00;20;9;6;13;24;8;26;16;14;23
2020-12-03 05:15:00;23;13;3;48;57;4;60;50;15;19
2020-12-03 05:30:00;29;22;2;34;56;10;62;42;28;28
2020-12-03 05:45:00;48;37;2;44;67;10;67;44;39;45
2020-12-03 06:00:00;53;42;4;45;54;13;56;38;46;44
2020-12-03 06:15:00;68;44;0;59;86;15;92;60;48;53
2020-12-03 06:30:00;53;31;2;94;85;20;86;94;37;44
2020-12-03 06:45:00;62;41;11;118;110;17;113;116;39;57
2020-12-03 07:00:00;61;50;7;130;101;20;111;124;48;53
2020-12-03 07:15:00;56;34;9;184;138;20;143;187;38;46
2020-12-03 07:30:00;72;40;15;150;151;42;164;155;44;48
2020-12-03 07:45:00;86;63;21;108;126;49;141;115;65;78
2020-12-03 08:00:00;65;45;21;98;87;28;94;93;46;55
2020-12-03 08:15:00;61;55;13;86;83;27;92;81;59;39
2020-12-03 08:30:00;55;39;11;83;77;21;86;84;48;48
2020-12-03 08:45:00;34;44;14;60;70;18;82;52;52;35
2020-12-03 09:00:00;53;48;13;61;62;20;75;56;49;46
2020-12-03 09:15:00;49;42;20;69;74;19;81;68;41;41
2020-12-03 09:30:00;70;43;16;70;71;22;74;64;43;58
2020-12-03 09:45:00;55;44;18;67;77;19;85;64;50;54
2020-12-03 10:00:00;72;46;10;64;83;13;84;59;46;62
2020-12-03 10:15:00;69;58;16;67;69;14;83;56;65;56
2020-12-03 10:30:00;65;59;12;58;72;18;71;55;59;59
2020-12-03 10:45:00;61;61;19;61;69;10;71;57;61;52
2020-12-03 11:00:00;64;47;14;62;75;19;82;58;50;48
2020-12-03 11:15:00;73;67;27;69;71;11;77;67;59;75
2020-12-03 11:30:00;66;67;22;57;70;22;79;54;66;60
2020-12-03 11:45:00;79;56;16;52;61;14;63;46;61;73
2020-12-03 12:00:00;81;65;23;77;89;16;93;67;69;68
2020-12-03 12:15:00;78;73;20;64;71;21;81;57;72;71
2020-12-03 12:30:00;61;67;19;59;67;13;67;59;58;57
2020-12-03 12:45:00;69;68;19;67;79;16;86;60;72;59
2020-12-03 13:00:00;92;90;18;69;75;15;79;70;98;74
2020-12-03 13:15:00;106;78;16;81;102;24;107;74;85;95
2020-12-03 13:30:00;78;69;21;82;100;20;113;72;77;73
2020-12-03 13:45:00;93;78;18;72;92;18;95;62;83;84
2020-12-03 14:00:00;97;82;19;79;95;22;103;65;78;97
2020-12-03 14:15:00;87;97;23;62;77;18;81;55;102;81
2020-12-03 14:30:00;111;86;18;76;81;25;89;64;87;91
2020-12-03 14:45:00;105;104;22;74;95;21;101;69;112;98
2020-12-03 15:00:00;107;111;20;69;102;30;99;60;104;94
2020-12-03 15:15:00;103;109;26;78;99;20;105;77;116;96
2020-12-03 15:30:00;112;104;26;78;90;24;92;68;108;95
2020-12-03 15:45:00;135;114;30;82;93;23;103;75;130;112
2020-12-03 16:00:00;131;109;25;82;105;45;117;71;117;115
2020-12-03 16:15:00;127;118;20;93;87;32;103;73;119;127
2020-12-03 16:30:00;119;103;29;92;109;23;115;75;116;107
2020-12-03 16:45:00;123;111;31;82;113;20;117;77;117;117
2020-12-03 17:00:00;116;111;22;96;107;25;113;88;117;108
2020-12-03 17:15:00;115;98;19;82;94;22;100;80;98;114
2020-12-03 17:30:00;94;81;39;83;79;15;86;68;91;86
2020-12-03 17:45:00;76;58;22;67;62;14;70;56;74;76
2020-12-03 18:00:00;94;72;12;70;77;12;77;53;73;75
2020-12-03 18:15:00;74;69;19;56;69;15;70;46;71;76
2020-12-03 18:30:00;77;54;16;48;59;23;68;41;59;63
2020-12-03 18:45:00;61;37;12;47;51;17;125;42;41;57
2020-12-03 19:00:00;53;32;6;37;53;13;52;31;34;45
2020-12-03 19:15:00;52;46;8;46;51;11;56;38;49;43
2020-12-03 19:30:00;54;41;11;37;49;13;54;32;40;40
2020-12-03 19:45:00;36;36;8;31;42;9;45;30;37;35
2020-12-03 20:00:00;35;32;8;41;43;7;45;43;35;31
2020-12-03 20:15:00;28;27;5;36;41;10;42;31;26;24
2020-12-03 20:30:00;28;21;7;35;40;5;38;31;21;29
2020-12-03 20:45:00;31;23;1;31;36;8;35;25;25;25
2020-12-03 21:00:00;26;18;5;30;43;8;46;23;17;27
2020-12-03 21:15:00;27;20;4;38;48;6;49;27;22;24
2020-12-03 21:30:00;35;18;4;23;29;9;32;18;19;35
2020-12-03 21:45:00;26;14;5;17;30;3;29;13;15;18
2020-12-03 22:00:00;39;27;4;23;24;2;23;18;29;30
