DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-08-04 00:00:00;3;4;4;5;1;3;0;4
2020-08-04 00:15:00;3;2;3;4;2;7;0;4
2020-08-04 00:30:00;0;2;4;2;1;3;0;3
2020-08-04 00:45:00;6;7;4;1;4;2;0;3
2020-08-04 01:00:00;1;1;2;0;0;5;0;1
2020-08-04 01:15:00;5;4;5;5;2;2;0;2
2020-08-04 01:30:00;3;1;1;4;0;5;0;1
2020-08-04 01:45:00;3;3;1;2;2;1;0;5
2020-08-04 02:00:00;1;6;2;2;4;1;0;5
2020-08-04 02:15:00;2;2;0;2;3;0;0;2
2020-08-04 02:30:00;1;2;1;2;3;0;0;1
2020-08-04 02:45:00;1;0;1;3;2;0;0;0
2020-08-04 03:00:00;1;2;1;1;2;1;0;0
2020-08-04 03:15:00;2;1;0;2;1;0;0;0
2020-08-04 03:30:00;4;2;1;2;1;0;0;0
2020-08-04 03:45:00;0;2;3;2;3;1;0;1
2020-08-04 04:00:00;2;3;2;4;2;1;0;2
2020-08-04 04:15:00;3;2;1;1;0;1;0;2
2020-08-04 04:30:00;5;6;1;2;2;0;0;0
2020-08-04 04:45:00;4;4;4;2;3;4;0;1
2020-08-04 05:00:00;5;9;7;4;3;4;0;6
2020-08-04 05:15:00;12;22;16;9;5;7;0;14
2020-08-04 05:30:00;22;26;33;11;10;10;0;11
2020-08-04 05:45:00;39;33;59;11;11;16;0;12
2020-08-04 06:00:00;25;15;36;17;28;10;0;7
2020-08-04 06:15:00;26;22;42;13;10;17;0;17
2020-08-04 06:30:00;41;40;50;10;24;23;0;21
2020-08-04 06:45:00;49;45;63;13;20;23;0;27
2020-08-04 07:00:00;51;48;48;17;15;20;0;27
2020-08-04 07:15:00;59;62;69;19;25;37;0;33
2020-08-04 07:30:00;71;50;56;25;42;32;0;50
2020-08-04 07:45:00;68;54;76;26;35;43;0;44
2020-08-04 08:00:00;51;41;65;24;36;36;0;40
2020-08-04 08:15:00;56;35;58;24;51;39;0;31
2020-08-04 08:30:00;67;45;51;35;32;28;0;36
2020-08-04 08:45:00;60;47;45;23;21;29;0;44
2020-08-04 09:00:00;45;30;33;23;44;30;0;33
2020-08-04 09:15:00;39;27;30;24;70;27;0;26
2020-08-04 09:30:00;50;39;24;37;31;27;0;23
2020-08-04 09:45:00;59;38;29;30;61;27;0;43
2020-08-04 10:00:00;58;41;27;29;31;31;0;38
2020-08-04 10:15:00;68;39;24;40;32;28;0;48
2020-08-04 10:30:00;57;43;28;28;43;31;0;36
2020-08-04 10:45:00;43;37;27;31;58;26;0;38
2020-08-04 11:00:00;71;66;27;25;32;25;0;46
2020-08-04 11:15:00;55;43;29;30;111;29;0;54
2020-08-04 11:30:00;52;34;29;30;40;39;0;51
2020-08-04 11:45:00;52;38;21;29;50;24;0;39
2020-08-04 12:00:00;53;38;22;31;36;37;0;55
2020-08-04 12:15:00;55;40;24;29;19;40;0;42
2020-08-04 12:30:00;43;33;21;34;38;45;0;43
2020-08-04 12:45:00;44;35;28;32;58;37;0;33
2020-08-04 13:00:00;61;37;29;34;25;41;0;42
2020-08-04 13:15:00;48;44;24;29;32;33;0;41
2020-08-04 13:30:00;51;48;29;33;40;40;0;41
2020-08-04 13:45:00;42;52;37;31;48;22;0;37
2020-08-04 14:00:00;61;55;40;46;37;37;0;54
2020-08-04 14:15:00;62;44;25;40;33;28;0;57
2020-08-04 14:30:00;61;42;30;48;44;33;0;51
2020-08-04 14:45:00;64;50;31;32;35;47;0;50
2020-08-04 15:00:00;63;46;26;43;47;38;0;60
2020-08-04 15:15:00;77;55;26;49;39;31;0;49
2020-08-04 15:30:00;75;42;29;70;47;36;0;46
2020-08-04 15:45:00;53;56;29;54;43;40;0;56
2020-08-04 16:00:00;62;52;35;67;43;35;0;56
2020-08-04 16:15:00;72;65;34;58;36;35;0;54
2020-08-04 16:30:00;71;66;25;61;39;35;0;59
2020-08-04 16:45:00;74;67;18;54;49;39;0;49
2020-08-04 17:00:00;66;56;23;62;47;45;0;66
2020-08-04 17:15:00;61;49;33;48;47;42;0;65
2020-08-04 17:30:00;64;40;30;54;36;35;0;50
2020-08-04 17:45:00;70;45;29;40;50;33;0;61
2020-08-04 18:00:00;52;42;25;38;28;36;0;54
2020-08-04 18:15:00;40;37;17;46;33;41;0;44
2020-08-04 18:30:00;48;26;12;34;31;35;0;43
2020-08-04 18:45:00;44;25;16;37;32;28;0;39
2020-08-04 19:00:00;43;20;24;19;23;15;0;17
2020-08-04 19:15:00;29;25;25;22;14;21;0;30
2020-08-04 19:30:00;28;16;13;28;28;20;0;29
2020-08-04 19:45:00;35;31;19;11;16;25;0;26
2020-08-04 20:00:00;41;25;11;15;15;28;0;27
2020-08-04 20:15:00;29;17;14;20;18;19;0;28
2020-08-04 20:30:00;27;18;10;17;8;15;0;16
2020-08-04 20:45:00;24;12;10;22;25;15;0;11
2020-08-04 21:00:00;25;12;8;16;21;19;0;22
2020-08-04 21:15:00;31;23;19;17;10;16;0;15
2020-08-04 21:30:00;31;18;15;12;8;10;0;14
2020-08-04 21:45:00;20;18;13;14;14;14;0;9
2020-08-04 22:00:00;17;9;9;20;9;16;0;14
2020-08-04 22:15:00;13;5;7;10;7;10;0;11
2020-08-04 22:30:00;13;3;8;7;3;10;0;8
2020-08-04 22:45:00;11;8;5;12;6;5;0;6
2020-08-04 23:00:00;7;14;9;5;3;7;0;10
2020-08-04 23:15:00;8;8;6;6;7;9;0;4
2020-08-04 23:30:00;12;12;6;8;9;6;0;3
