DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-08-18 00:00:00;4;4;0;2;1;1;0;2
2020-08-18 00:15:00;1;5;4;2;4;5;0;1
2020-08-18 00:30:00;4;2;2;3;2;5;0;2
2020-08-18 00:45:00;3;6;1;6;7;1;0;1
2020-08-18 01:00:00;4;2;1;1;2;1;0;1
2020-08-18 01:15:00;1;1;0;1;1;5;0;1
2020-08-18 01:30:00;1;0;3;3;2;4;0;1
2020-08-18 01:45:00;4;2;0;1;1;2;0;0
2020-08-18 02:00:00;0;1;1;2;0;0;0;1
2020-08-18 02:15:00;1;1;1;2;2;0;0;0
2020-08-18 02:30:00;2;3;1;0;1;0;0;0
2020-08-18 02:45:00;1;1;0;1;1;1;0;3
2020-08-18 03:00:00;0;1;1;0;0;1;0;0
2020-08-18 03:15:00;2;0;1;2;1;3;0;1
2020-08-18 03:30:00;2;0;0;0;0;2;0;0
2020-08-18 03:45:00;4;1;0;2;1;1;0;1
2020-08-18 04:00:00;1;0;0;2;1;0;0;2
2020-08-18 04:15:00;1;1;2;2;1;1;0;1
2020-08-18 04:30:00;3;1;0;2;1;1;0;4
2020-08-18 04:45:00;4;6;3;1;1;2;0;2
2020-08-18 05:00:00;6;7;8;4;4;3;0;6
2020-08-18 05:15:00;17;13;10;6;7;7;0;9
2020-08-18 05:30:00;20;22;16;4;4;13;0;11
2020-08-18 05:45:00;27;29;27;9;8;10;0;8
2020-08-18 06:00:00;25;19;25;11;8;12;0;6
2020-08-18 06:15:00;27;27;46;10;7;19;0;20
2020-08-18 06:30:00;30;35;35;7;9;26;0;21
2020-08-18 06:45:00;37;34;35;9;12;19;0;20
2020-08-18 07:00:00;44;43;41;11;25;19;0;24
2020-08-18 07:15:00;39;34;47;11;15;25;0;25
2020-08-18 07:30:00;51;49;54;13;27;25;0;36
2020-08-18 07:45:00;46;39;48;17;29;24;0;35
2020-08-18 08:00:00;45;40;41;14;24;32;0;32
2020-08-18 08:15:00;28;22;34;19;19;21;0;34
2020-08-18 08:30:00;34;31;34;17;18;22;0;21
2020-08-18 08:45:00;40;38;26;17;27;26;0;22
2020-08-18 09:00:00;39;36;18;22;30;24;0;25
2020-08-18 09:15:00;45;38;24;21;42;16;0;32
2020-08-18 09:30:00;42;41;23;20;21;26;0;29
2020-08-18 09:45:00;43;29;25;23;26;21;0;33
2020-08-18 10:00:00;45;32;17;26;19;29;0;18
2020-08-18 10:15:00;42;40;17;26;32;18;0;38
2020-08-18 10:30:00;44;36;19;19;22;31;0;29
2020-08-18 10:45:00;51;26;13;26;56;25;0;28
2020-08-18 11:00:00;51;46;23;16;27;22;0;36
2020-08-18 11:15:00;49;37;27;31;27;34;0;33
2020-08-18 11:30:00;49;39;25;23;27;28;0;38
2020-08-18 11:45:00;44;43;19;18;23;33;0;40
2020-08-18 12:00:00;51;33;26;19;30;25;0;37
2020-08-18 12:15:00;43;34;13;27;21;25;0;36
2020-08-18 12:30:00;37;35;22;16;27;30;0;26
2020-08-18 12:45:00;32;32;21;19;29;24;0;42
2020-08-18 13:00:00;37;36;15;24;25;36;0;33
2020-08-18 13:15:00;51;47;19;18;20;27;0;36
2020-08-18 13:30:00;43;41;32;26;36;24;0;39
2020-08-18 13:45:00;63;44;31;18;24;30;0;39
2020-08-18 14:00:00;55;34;21;31;64;33;0;36
2020-08-18 14:15:00;37;39;19;32;34;27;0;37
2020-08-18 14:30:00;47;41;21;41;38;19;0;45
2020-08-18 14:45:00;62;45;23;32;32;31;0;48
2020-08-18 15:00:00;43;45;25;46;46;38;0;43
2020-08-18 15:15:00;49;47;19;32;27;36;0;56
2020-08-18 15:30:00;54;46;25;38;28;32;0;44
2020-08-18 15:45:00;60;47;29;26;28;37;0;47
2020-08-18 16:00:00;51;45;27;51;37;28;0;51
2020-08-18 16:15:00;56;55;14;40;31;33;0;61
2020-08-18 16:30:00;54;57;21;36;28;26;0;55
2020-08-18 16:45:00;68;57;12;24;17;34;0;45
2020-08-18 17:00:00;67;59;28;37;37;42;0;59
2020-08-18 17:15:00;63;49;21;34;36;23;0;52
2020-08-18 17:30:00;49;40;31;31;33;40;0;42
2020-08-18 17:45:00;66;33;21;38;33;35;0;55
2020-08-18 18:00:00;55;40;23;19;17;30;0;43
2020-08-18 18:15:00;49;34;20;28;28;30;0;37
2020-08-18 18:30:00;39;31;16;17;14;35;0;31
2020-08-18 18:45:00;48;28;17;21;21;29;0;30
2020-08-18 19:00:00;40;23;20;15;21;26;0;28
2020-08-18 19:15:00;33;25;20;22;17;23;0;30
2020-08-18 19:30:00;37;29;14;20;16;24;0;29
2020-08-18 19:45:00;38;21;15;15;13;13;0;24
2020-08-18 20:00:00;41;24;13;9;19;18;0;20
2020-08-18 20:15:00;31;18;10;12;14;19;0;20
2020-08-18 20:30:00;25;21;9;11;13;13;0;16
2020-08-18 20:45:00;34;26;12;18;15;14;0;18
2020-08-18 21:00:00;26;20;13;11;11;20;0;20
2020-08-18 21:15:00;25;23;17;8;9;13;0;14
2020-08-18 21:30:00;20;13;13;12;8;5;0;7
2020-08-18 21:45:00;19;7;9;20;15;16;0;7
2020-08-18 22:00:00;26;12;8;21;10;14;0;15
2020-08-18 22:15:00;12;5;9;5;3;7;0;16
2020-08-18 22:30:00;16;4;9;8;27;4;0;5
2020-08-18 22:45:00;10;13;5;9;7;5;0;12
2020-08-18 23:00:00;10;5;4;5;5;9;0;9
2020-08-18 23:15:00;5;6;3;3;4;5;0;11
2020-08-18 23:30:00;4;5;4;6;2;4;0;10
