DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-11-24 00:00:00;21;12;5;5;10;13;20;5
2019-11-24 00:15:00;14;14;10;11;12;15;28;13
2019-11-24 00:30:00;11;10;6;6;6;16;25;11
2019-11-24 00:45:00;23;10;5;11;13;15;31;12
2019-11-24 01:00:00;17;8;6;12;9;9;14;8
2019-11-24 01:15:00;15;11;6;5;6;12;18;6
2019-11-24 01:30:00;12;9;5;4;4;4;17;9
2019-11-24 01:45:00;7;3;4;12;10;8;18;9
2019-11-24 02:00:00;10;9;9;6;7;5;12;4
2019-11-24 02:15:00;8;7;5;5;7;7;18;5
2019-11-24 02:30:00;8;5;2;2;4;7;7;2
2019-11-24 02:45:00;4;5;3;8;7;6;4;4
2019-11-24 03:00:00;4;2;2;7;10;5;12;6
2019-11-24 03:15:00;3;3;4;2;5;12;16;5
2019-11-24 03:30:00;4;4;0;2;2;4;6;2
2019-11-24 03:45:00;5;3;2;3;3;3;7;2
2019-11-24 04:00:00;4;2;0;2;4;7;11;0
2019-11-24 04:15:00;7;2;1;5;5;7;7;2
2019-11-24 04:30:00;2;4;1;2;1;2;8;3
2019-11-24 04:45:00;3;3;2;3;4;3;7;2
2019-11-24 05:00:00;3;4;4;6;4;4;7;4
2019-11-24 05:15:00;3;7;6;7;5;6;11;2
2019-11-24 05:30:00;11;6;4;4;5;5;8;2
2019-11-24 05:45:00;9;8;5;5;3;4;15;3
2019-11-24 06:00:00;2;4;0;2;3;5;7;4
2019-11-24 06:15:00;7;2;3;4;4;3;13;3
2019-11-24 06:30:00;6;3;4;0;2;1;3;2
2019-11-24 06:45:00;6;5;1;2;3;6;7;3
2019-11-24 07:00:00;7;6;0;3;2;3;9;4
2019-11-24 07:15:00;4;3;2;4;9;3;12;4
2019-11-24 07:30:00;9;6;2;2;5;2;13;3
2019-11-24 07:45:00;21;13;4;7;4;1;16;1
2019-11-24 08:00:00;5;5;1;4;3;6;16;4
2019-11-24 08:15:00;9;13;4;5;5;8;9;6
2019-11-24 08:30:00;16;8;4;7;9;3;12;3
2019-11-24 08:45:00;23;15;8;8;6;7;24;9
2019-11-24 09:00:00;14;18;20;12;8;7;12;13
2019-11-24 09:15:00;23;14;10;9;11;7;17;12
2019-11-24 09:30:00;22;21;14;10;17;11;24;14
2019-11-24 09:45:00;29;16;22;18;23;8;27;15
2019-11-24 10:00:00;27;27;17;12;6;9;27;20
2019-11-24 10:15:00;26;32;29;21;16;13;22;20
2019-11-24 10:30:00;34;21;15;21;10;11;28;9
2019-11-24 10:45:00;31;26;18;29;70;28;34;32
2019-11-24 11:00:00;33;25;10;26;21;26;40;28
2019-11-24 11:15:00;37;28;19;28;21;7;37;20
2019-11-24 11:30:00;38;24;16;18;16;14;27;21
2019-11-24 11:45:00;53;18;26;23;19;17;30;22
2019-11-24 12:00:00;34;28;20;28;23;17;30;26
2019-11-24 12:15:00;39;29;23;22;16;11;38;28
2019-11-24 12:30:00;49;29;12;23;11;14;39;29
2019-11-24 12:45:00;37;19;28;29;17;14;29;24
2019-11-24 13:00:00;41;31;34;24;27;17;47;34
2019-11-24 13:15:00;40;26;18;35;71;30;43;31
2019-11-24 13:30:00;40;35;23;37;18;22;57;30
2019-11-24 13:45:00;37;25;20;29;13;13;43;31
2019-11-24 14:00:00;42;31;31;34;27;20;39;33
2019-11-24 14:15:00;49;40;20;48;22;15;43;22
2019-11-24 14:30:00;50;29;25;33;21;16;42;37
2019-11-24 14:45:00;45;25;24;44;17;14;41;34
2019-11-24 15:00:00;40;31;19;21;25;17;43;33
2019-11-24 15:15:00;44;26;28;29;27;16;41;28
2019-11-24 15:30:00;44;32;33;21;18;14;42;30
2019-11-24 15:45:00;46;38;29;21;23;13;37;25
2019-11-24 16:00:00;50;37;31;21;26;23;51;33
2019-11-24 16:15:00;41;34;20;25;22;30;49;23
