DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-06-01 00:00:00;5;0;1;1;2;7;6;5;4;7;5;2;1
2020-06-01 00:15:00;6;1;0;3;2;7;8;3;1;2;1;3;0
2020-06-01 00:30:00;6;1;0;4;2;9;3;5;5;5;2;0;0
2020-06-01 00:45:00;8;1;1;2;4;7;3;1;5;10;4;2;1
2020-06-01 01:00:00;4;2;0;3;4;6;4;4;3;5;6;0;0
2020-06-01 01:15:00;5;0;0;1;1;8;4;1;0;3;3;1;0
2020-06-01 01:30:00;4;1;1;5;4;1;1;3;2;5;4;0;1
2020-06-01 01:45:00;3;3;2;1;0;3;3;4;3;4;6;1;2
2020-06-01 02:00:00;2;0;1;2;1;1;1;1;1;4;2;1;1
2020-06-01 02:15:00;5;2;0;4;1;5;4;0;0;0;5;0;0
2020-06-01 02:30:00;3;0;0;0;1;3;4;2;2;4;7;1;0
2020-06-01 02:45:00;1;1;1;0;1;1;0;0;0;7;4;0;1
2020-06-01 03:00:00;3;1;0;1;1;2;0;0;0;4;2;0;0
2020-06-01 03:15:00;0;1;0;0;1;3;2;1;1;1;1;0;0
2020-06-01 03:30:00;3;0;0;0;0;1;1;0;0;0;0;0;0
2020-06-01 03:45:00;2;2;0;0;1;1;2;1;0;0;0;0;0
2020-06-01 04:00:00;0;0;0;0;0;0;0;1;1;1;0;1;0
2020-06-01 04:15:00;0;0;0;0;1;1;1;1;1;1;0;0;0
2020-06-01 04:30:00;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-06-01 04:45:00;1;0;0;0;1;0;1;1;0;0;0;0;0
2020-06-01 05:00:00;6;1;1;0;1;3;1;1;0;1;1;0;1
2020-06-01 05:15:00;2;1;0;3;1;2;1;0;0;0;0;0;0
2020-06-01 05:30:00;4;5;1;1;3;3;4;0;0;0;0;0;1
2020-06-01 05:45:00;4;2;4;0;0;4;2;1;1;2;0;0;4
2020-06-01 06:00:00;3;2;0;1;1;5;4;1;0;1;2;0;0
2020-06-01 06:15:00;4;3;1;0;1;7;4;2;0;2;2;0;1
2020-06-01 06:30:00;4;0;1;1;1;2;1;1;2;2;1;0;1
2020-06-01 06:45:00;5;2;1;2;3;6;6;1;0;0;2;0;1
2020-06-01 07:00:00;5;1;0;0;8;7;7;3;2;2;2;0;0
2020-06-01 07:15:00;3;1;2;8;3;4;3;1;0;1;2;1;2
2020-06-01 07:30:00;7;3;2;11;8;4;0;1;0;2;4;3;2
2020-06-01 07:45:00;5;3;2;2;4;14;6;4;3;7;4;0;2
2020-06-01 08:00:00;14;3;0;9;8;5;7;2;1;0;5;2;0
2020-06-01 08:15:00;7;2;1;7;7;12;7;6;5;8;8;1;1
2020-06-01 08:30:00;14;3;4;12;9;11;10;7;4;5;7;4;4
2020-06-01 08:45:00;6;3;2;20;16;18;9;7;6;6;5;3;3
2020-06-01 09:00:00;13;2;5;12;17;11;4;6;3;8;9;3;5
2020-06-01 09:15:00;20;5;1;13;18;18;13;7;6;8;7;1;1
2020-06-01 09:30:00;18;4;9;18;17;26;20;9;5;11;9;1;9
2020-06-01 09:45:00;20;3;10;17;14;23;18;8;5;12;16;4;9
2020-06-01 10:00:00;20;5;4;13;16;33;16;8;3;7;12;5;4
2020-06-01 10:15:00;20;3;7;15;18;31;14;7;5;5;10;2;7
2020-06-01 10:30:00;28;10;4;14;33;39;30;19;14;25;13;1;4
2020-06-01 10:45:00;21;11;4;19;24;49;26;14;10;18;20;2;5
2020-06-01 11:00:00;19;6;8;16;27;36;30;13;9;23;15;7;9
2020-06-01 11:15:00;24;9;5;15;20;37;27;9;4;9;11;4;4
2020-06-01 11:30:00;24;14;8;19;26;45;30;11;12;21;10;5;8
2020-06-01 11:45:00;34;16;9;25;25;40;36;10;5;17;11;6;9
2020-06-01 12:00:00;32;7;4;17;23;33;29;16;13;25;13;3;3
2020-06-01 12:15:00;30;13;6;16;27;40;31;15;13;21;13;6;6
2020-06-01 12:30:00;31;14;8;26;26;39;32;17;14;28;20;8;5
2020-06-01 12:45:00;27;12;10;18;24;47;39;8;8;21;17;6;13
2020-06-01 13:00:00;34;13;6;14;12;45;34;14;14;23;15;6;5
2020-06-01 13:15:00;33;12;10;17;23;55;35;18;13;27;20;6;10
2020-06-01 13:30:00;32;12;13;20;20;45;36;22;18;30;11;3;9
2020-06-01 13:45:00;35;17;7;22;20;45;26;13;8;18;27;8;6
2020-06-01 14:00:00;25;18;13;23;31;46;40;13;10;21;16;10;10
2020-06-01 14:15:00;30;13;12;23;32;47;25;16;13;21;11;7;14
2020-06-01 14:30:00;39;21;12;21;21;56;36;17;16;21;13;6;12
2020-06-01 14:45:00;45;15;11;25;28;59;40;20;14;22;17;7;12
2020-06-01 15:00:00;27;15;6;22;19;41;26;21;15;21;18;9;7
2020-06-01 15:15:00;32;17;12;26;21;52;40;17;14;21;22;7;11
2020-06-01 15:30:00;36;13;14;16;21;48;28;18;19;29;18;12;12
2020-06-01 15:45:00;32;19;9;14;36;55;53;19;13;27;19;10;12
2020-06-01 16:00:00;34;13;12;14;21;60;41;13;12;22;16;6;12
2020-06-01 16:15:00;43;17;9;14;22;55;31;14;12;33;12;10;11
2020-06-01 16:30:00;38;11;17;24;31;56;49;19;21;31;13;8;15
2020-06-01 16:45:00;42;23;16;12;20;65;48;22;16;24;9;7;20
2020-06-01 17:00:00;18;12;16;18;22;53;44;8;11;22;18;16;13
2020-06-01 17:15:00;20;21;10;14;21;61;43;20;21;34;22;8;11
2020-06-01 17:30:00;48;31;15;18;19;63;38;21;16;27;22;11;14
2020-06-01 17:45:00;39;16;13;22;34;60;31;14;16;25;20;10;13
2020-06-01 18:00:00;40;17;13;16;21;62;34;24;15;26;17;7;13
2020-06-01 18:15:00;41;17;4;23;23;53;43;23;19;32;15;8;3
2020-06-01 18:30:00;33;11;5;9;19;65;47;20;19;32;21;9;5
2020-06-01 18:45:00;1;22;7;12;20;49;27;19;25;34;22;9;6
