DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-09-29 00:00:00;6;0;0;0;8;0;0;0;0;0;0;0;0
2020-09-29 00:15:00;2;0;0;1;9;0;0;0;0;0;0;0;0
2020-09-29 00:30:00;6;0;1;1;17;0;0;0;0;0;0;0;0
2020-09-29 00:45:00;8;0;0;0;8;0;0;0;0;0;0;0;0
2020-09-29 01:00:00;1;0;0;0;9;0;0;0;0;0;0;0;0
2020-09-29 01:15:00;4;1;0;0;8;0;0;0;0;0;0;0;0
2020-09-29 01:30:00;5;0;0;1;5;0;0;0;0;0;0;0;0
2020-09-29 01:45:00;9;0;0;1;5;0;0;0;0;0;0;0;0
2020-09-29 02:00:00;7;0;0;0;5;0;0;0;0;0;0;0;0
2020-09-29 02:15:00;4;0;0;0;4;0;0;0;0;0;0;0;0
2020-09-29 02:30:00;4;0;0;0;3;0;0;0;0;0;0;0;0
2020-09-29 02:45:00;7;0;1;1;3;0;0;0;0;0;0;0;0
2020-09-29 03:00:00;4;0;0;0;4;0;0;0;0;0;0;0;0
2020-09-29 03:15:00;2;1;0;0;7;0;0;0;0;0;0;0;0
2020-09-29 03:30:00;4;0;0;0;6;0;0;0;0;0;0;0;0
2020-09-29 03:45:00;7;0;0;0;5;0;0;0;0;0;0;0;0
2020-09-29 04:00:00;6;0;0;0;9;0;0;0;0;0;0;0;0
2020-09-29 04:15:00;8;1;0;1;7;0;0;0;0;0;0;0;0
2020-09-29 04:30:00;10;0;0;0;9;0;0;0;0;0;0;0;0
2020-09-29 04:45:00;11;0;0;0;11;0;0;0;0;0;0;0;0
2020-09-29 05:00:00;21;0;1;3;21;0;0;0;0;0;0;0;0
2020-09-29 05:15:00;51;2;0;3;32;0;0;0;0;0;0;0;0
2020-09-29 05:30:00;71;1;0;3;42;0;0;0;0;0;0;0;0
2020-09-29 05:45:00;79;0;3;1;54;0;0;0;0;0;0;0;0
2020-09-29 06:00:00;70;1;2;2;79;0;0;0;0;0;0;0;0
2020-09-29 06:15:00;117;2;4;8;82;0;0;0;0;0;0;0;0
2020-09-29 06:30:00;127;3;4;4;99;0;0;4;17;0;0;0;0
2020-09-29 06:45:00;122;3;1;6;113;2;0;1;5;0;0;0;0
2020-09-29 07:00:00;150;4;4;6;114;0;0;0;38;0;0;0;0
2020-09-29 07:15:00;192;7;3;22;100;1;0;2;11;0;0;0;0
2020-09-29 07:30:00;163;5;5;21;95;0;0;1;32;0;0;10;0
2020-09-29 07:45:00;152;12;6;13;97;0;0;0;10;0;1;5;0
2020-09-29 08:00:00;151;11;8;11;116;0;0;0;13;0;0;0;0
