DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-12-05 00:00:00;10;2;0;5;0;9;1;0;0
2019-12-05 00:15:00;11;2;0;9;0;14;1;0;0
2019-12-05 00:30:00;8;0;0;10;0;12;1;0;0
2019-12-05 00:45:00;10;1;0;4;0;13;0;0;0
2019-12-05 01:00:00;10;1;0;1;0;12;1;0;0
2019-12-05 01:15:00;8;2;0;4;0;14;1;0;0
2019-12-05 01:30:00;2;3;0;3;0;12;1;0;0
2019-12-05 01:45:00;6;2;1;4;0;14;1;0;0
2019-12-05 02:00:00;0;1;0;2;0;12;0;0;0
2019-12-05 02:15:00;4;0;0;0;0;14;1;0;0
2019-12-05 02:30:00;3;0;0;2;0;12;1;0;0
2019-12-05 02:45:00;3;0;0;4;0;13;1;0;0
2019-12-05 03:00:00;2;1;0;1;0;12;1;0;0
2019-12-05 03:15:00;6;1;0;1;0;14;0;0;0
2019-12-05 03:30:00;6;6;1;8;0;12;1;0;0
2019-12-05 03:45:00;2;3;0;5;0;14;1;0;0
2019-12-05 04:00:00;7;1;2;8;0;12;1;0;0
2019-12-05 04:15:00;9;5;0;5;0;13;1;0;0
2019-12-05 04:30:00;20;1;0;10;0;12;0;0;0
2019-12-05 04:45:00;45;5;0;16;0;14;1;0;0
2019-12-05 05:00:00;88;3;2;22;0;9;1;0;0
2019-12-05 05:15:00;173;11;1;65;0;10;0;0;0
2019-12-05 05:30:00;162;26;3;135;0;10;1;0;0
2019-12-05 05:45:00;167;29;1;223;0;10;1;0;0
2019-12-05 06:00:00;156;26;0;137;0;10;0;0;0
2019-12-05 06:15:00;158;29;3;168;0;10;1;0;0
2019-12-05 06:30:00;114;27;8;159;0;10;1;0;0
2019-12-05 06:45:00;127;28;5;184;1;10;0;0;0
2019-12-05 07:00:00;118;17;7;163;0;10;1;0;0
2019-12-05 07:15:00;123;15;5;197;10;10;0;0;0
2019-12-05 07:30:00;114;21;2;212;22;10;1;0;0
2019-12-05 07:45:00;123;17;8;222;1;10;1;0;0
2019-12-05 08:00:00;128;15;6;188;0;10;0;0;0
2019-12-05 08:15:00;143;24;5;153;1;10;1;0;0
2019-12-05 08:30:00;129;30;13;161;0;10;1;0;0
2019-12-05 08:45:00;125;26;7;140;0;10;0;0;0
2019-12-05 09:00:00;123;28;11;131;0;13;1;0;0
2019-12-05 09:15:00;91;29;8;131;0;13;0;0;0
2019-12-05 09:30:00;76;12;5;119;0;12;1;0;0
2019-12-05 09:45:00;89;28;8;133;2;13;1;0;0
2019-12-05 10:00:00;79;18;15;105;0;13;0;0;0
2019-12-05 10:15:00;95;19;17;129;2;13;1;0;0
2019-12-05 10:30:00;72;21;20;138;0;13;1;0;0
2019-12-05 10:45:00;101;20;16;110;0;13;0;0;0
2019-12-05 11:00:00;99;16;13;109;0;13;1;0;0
2019-12-05 11:15:00;96;14;14;105;3;12;1;0;0
2019-12-05 11:30:00;122;26;20;109;1;13;0;0;0
2019-12-05 11:45:00;110;20;23;126;0;13;1;0;0
2019-12-05 12:00:00;101;47;9;126;5;13;1;0;0
2019-12-05 12:15:00;111;20;17;93;0;13;0;0;0
2019-12-05 12:30:00;117;23;15;117;1;13;1;0;0
2019-12-05 12:45:00;142;22;11;108;4;13;1;0;0
2019-12-05 13:00:00;120;26;9;139;1;12;0;0;0
2019-12-05 13:15:00;142;27;17;138;0;11;1;0;0
2019-12-05 13:30:00;147;28;16;154;3;9;1;0;0
2019-12-05 13:45:00;175;21;16;138;3;10;0;0;0
2019-12-05 14:00:00;158;29;12;159;10;10;1;0;0
2019-12-05 14:15:00;130;22;12;183;2;10;1;0;0
2019-12-05 14:30:00;148;23;12;168;0;10;0;0;0
2019-12-05 14:45:00;136;28;18;162;3;10;1;0;0
2019-12-05 15:00:00;154;27;14;156;1;10;0;0;0
2019-12-05 15:15:00;132;32;20;186;0;10;1;0;0
2019-12-05 15:30:00;157;31;20;181;0;10;1;0;0
2019-12-05 15:45:00;163;21;20;142;3;10;0;0;0
2019-12-05 16:00:00;168;24;15;173;2;10;1;0;0
2019-12-05 16:15:00;178;21;20;152;9;10;1;0;0
2019-12-05 16:30:00;148;20;30;177;9;10;0;0;0
2019-12-05 16:45:00;142;14;14;181;2;10;1;0;0
2019-12-05 17:00:00;139;13;27;166;2;10;0;0;0
2019-12-05 17:15:00;171;15;17;137;1;10;1;0;0
2019-12-05 17:30:00;142;16;15;141;9;10;1;0;0
2019-12-05 17:45:00;98;14;18;176;1;10;0;0;0
2019-12-05 18:00:00;127;13;13;159;0;10;1;0;0
2019-12-05 18:15:00;127;17;5;125;4;10;1;0;0
2019-12-05 18:30:00;102;19;7;115;0;10;0;0;0
2019-12-05 18:45:00;102;7;7;89;0;10;1;0;0
2019-12-05 19:00:00;102;14;3;83;0;10;0;0;0
2019-12-05 19:15:00;92;14;3;66;0;10;1;0;0
2019-12-05 19:30:00;75;11;0;75;0;10;1;0;0
2019-12-05 19:45:00;76;14;0;56;0;10;0;0;0
2019-12-05 20:00:00;97;6;3;45;0;12;1;0;0
2019-12-05 20:15:00;66;9;1;48;0;13;1;0;0
2019-12-05 20:30:00;73;9;3;34;0;12;0;0;0
2019-12-05 20:45:00;97;7;0;51;0;14;1;0;0
2019-12-05 21:00:00;101;10;0;43;0;12;1;0;0
2019-12-05 21:15:00;143;9;0;62;0;13;1;0;0
2019-12-05 21:30:00;78;13;0;85;0;12;0;0;0
2019-12-05 21:45:00;95;21;3;139;0;14;1;0;0
2019-12-05 22:00:00;74;17;0;88;0;9;1;0;0
2019-12-05 22:15:00;85;9;3;56;0;11;0;0;0
2019-12-05 22:30:00;45;5;0;29;0;9;1;0;0
2019-12-05 22:45:00;36;4;0;19;0;14;1;0;0
2019-12-05 23:00:00;28;2;0;20;0;12;1;0;0
2019-12-05 23:15:00;46;3;0;17;0;13;0;0;0
2019-12-05 23:30:00;16;1;0;18;0;12;1;0;0
2019-12-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
