DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-11-09 00:00:00;1;0;0;0;1;1;0;0
2020-11-09 00:15:00;1;1;0;0;2;3;0;0
2020-11-09 00:30:00;0;0;0;0;3;5;0;0
2020-11-09 00:45:00;1;3;0;0;1;0;0;0
2020-11-09 01:00:00;0;3;0;0;1;3;0;0
2020-11-09 01:15:00;0;0;0;0;1;2;0;0
2020-11-09 01:30:00;0;1;0;0;0;0;0;0
2020-11-09 01:45:00;1;3;0;0;1;0;0;0
2020-11-09 02:00:00;1;3;0;0;0;1;0;0
2020-11-09 02:15:00;0;1;0;0;1;2;0;0
2020-11-09 02:30:00;0;0;0;0;0;1;0;0
2020-11-09 02:45:00;0;3;0;0;1;2;0;0
2020-11-09 03:00:00;0;0;0;0;0;0;0;0
2020-11-09 03:15:00;1;2;0;0;0;1;0;0
2020-11-09 03:30:00;0;1;0;0;0;0;0;0
2020-11-09 03:45:00;2;2;0;0;0;4;0;0
2020-11-09 04:00:00;1;2;0;0;4;1;0;0
2020-11-09 04:15:00;0;1;0;0;1;4;0;0
2020-11-09 04:30:00;1;2;0;0;5;7;0;0
2020-11-09 04:45:00;4;6;0;0;6;23;3;1
2020-11-09 05:00:00;10;14;0;0;29;33;15;0
2020-11-09 05:15:00;7;31;0;0;80;89;31;2
2020-11-09 05:30:00;17;42;3;0;83;111;14;2
2020-11-09 05:45:00;13;40;2;0;65;45;16;3
2020-11-09 06:00:00;22;41;0;0;46;34;15;9
2020-11-09 06:15:00;12;41;0;0;57;34;16;0
2020-11-09 06:30:00;27;84;1;0;56;58;15;0
2020-11-09 06:45:00;29;84;0;0;63;54;15;0
2020-11-09 07:00:00;32;65;7;0;45;53;19;0
2020-11-09 07:15:00;62;91;5;0;51;42;11;1
2020-11-09 07:30:00;36;80;4;0;59;76;12;5
2020-11-09 07:45:00;38;73;4;0;66;64;11;0
2020-11-09 08:00:00;28;64;5;0;52;45;11;0
2020-11-09 08:15:00;24;47;12;0;53;80;8;0
2020-11-09 08:30:00;30;45;7;0;28;27;4;1
2020-11-09 08:45:00;23;47;10;0;45;36;7;0
2020-11-09 09:00:00;36;50;9;0;29;42;2;0
2020-11-09 09:15:00;21;36;10;0;35;28;2;0
2020-11-09 09:30:00;27;32;14;0;30;17;2;2
2020-11-09 09:45:00;35;35;14;0;38;32;1;5
2020-11-09 10:00:00;20;39;10;0;30;32;0;6
