DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-11-16 00:00:00;1;4;0;0;2;3;0;0
2020-11-16 00:15:00;1;0;0;0;2;5;0;0
2020-11-16 00:30:00;1;4;0;0;1;4;0;0
2020-11-16 00:45:00;1;3;0;0;1;3;0;0
2020-11-16 01:00:00;0;1;0;0;1;1;0;0
2020-11-16 01:15:00;1;0;0;0;1;4;0;0
2020-11-16 01:30:00;2;0;0;0;0;0;0;0
2020-11-16 01:45:00;0;0;0;0;0;1;0;0
2020-11-16 02:00:00;0;2;0;0;1;2;0;0
2020-11-16 02:15:00;0;1;0;0;1;0;0;0
2020-11-16 02:30:00;0;1;0;0;1;0;0;0
2020-11-16 02:45:00;0;3;0;0;3;2;0;0
2020-11-16 03:00:00;0;1;0;0;1;2;0;0
2020-11-16 03:15:00;1;1;0;0;0;1;0;0
2020-11-16 03:30:00;0;0;0;0;1;2;0;0
2020-11-16 03:45:00;1;1;0;0;1;4;0;0
2020-11-16 04:00:00;1;6;0;0;2;3;0;0
2020-11-16 04:15:00;1;1;0;0;2;4;0;0
2020-11-16 04:30:00;1;2;0;0;10;4;0;0
2020-11-16 04:45:00;3;13;0;0;14;26;9;0
2020-11-16 05:00:00;7;21;0;0;40;56;13;0
2020-11-16 05:15:00;9;33;1;0;92;126;19;0
2020-11-16 05:30:00;15;34;6;0;115;114;27;0
2020-11-16 05:45:00;13;47;0;0;71;53;16;0
2020-11-16 06:00:00;15;45;0;0;58;39;16;1
2020-11-16 06:15:00;19;48;2;0;47;38;11;3
2020-11-16 06:30:00;25;85;0;0;62;57;16;0
2020-11-16 06:45:00;22;71;0;0;66;59;16;0
2020-11-16 07:00:00;33;64;4;0;42;40;13;0
2020-11-16 07:15:00;50;93;6;0;64;48;16;0
2020-11-16 07:30:00;39;72;6;0;59;57;16;0
2020-11-16 07:45:00;36;59;9;0;63;54;20;0
2020-11-16 08:00:00;26;46;6;0;60;65;11;1
2020-11-16 08:15:00;26;69;9;0;48;47;9;0
2020-11-16 08:30:00;43;54;9;0;39;39;11;8
2020-11-16 08:45:00;24;40;9;0;36;32;9;0
2020-11-16 09:00:00;31;40;7;0;29;20;3;2
2020-11-16 09:15:00;29;45;12;0;28;35;4;0
2020-11-16 09:30:00;21;49;10;0;33;24;3;0
2020-11-16 09:45:00;23;39;12;0;35;27;2;1
2020-11-16 10:00:00;28;33;13;0;30;26;4;5
2020-11-16 10:15:00;38;45;10;0;43;31;0;9
2020-11-16 10:30:00;27;36;10;0;32;23;4;11
2020-11-16 10:45:00;31;34;14;0;45;34;2;3
2020-11-16 11:00:00;22;39;9;0;41;33;5;6
2020-11-16 11:15:00;27;38;10;0;31;20;6;2
2020-11-16 11:30:00;33;36;11;0;46;30;0;5
2020-11-16 11:45:00;25;41;11;0;37;26;6;3
