DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-10-13 00:00:00;0;1;2;1;0;0;0;0
2020-10-13 00:15:00;0;1;0;0;1;0;0;0
2020-10-13 00:30:00;0;1;1;1;0;0;0;0
2020-10-13 00:45:00;0;0;0;0;0;0;0;0
2020-10-13 01:00:00;0;0;0;0;0;0;0;0
2020-10-13 01:15:00;0;0;0;1;0;0;0;0
2020-10-13 01:30:00;0;0;0;0;0;0;0;0
2020-10-13 01:45:00;0;0;0;0;0;0;0;0
2020-10-13 02:00:00;0;2;1;1;0;0;0;0
2020-10-13 02:15:00;0;0;2;0;0;0;0;0
2020-10-13 02:30:00;0;1;0;0;0;0;0;0
2020-10-13 02:45:00;0;4;2;1;0;0;0;0
2020-10-13 03:00:00;0;0;0;0;0;0;0;0
2020-10-13 03:15:00;0;0;0;0;0;0;0;0
2020-10-13 03:30:00;0;0;0;1;0;0;0;0
2020-10-13 03:45:00;0;0;0;0;0;0;0;0
2020-10-13 04:00:00;0;2;1;1;0;0;0;0
2020-10-13 04:15:00;0;0;0;0;0;0;0;0
2020-10-13 04:30:00;0;0;0;0;0;0;0;0
2020-10-13 04:45:00;0;3;1;2;0;0;0;0
2020-10-13 05:00:00;3;5;10;3;3;0;0;0
2020-10-13 05:15:00;2;10;23;5;2;0;0;0
2020-10-13 05:30:00;5;19;25;7;4;0;0;0
2020-10-13 05:45:00;5;35;42;4;18;0;0;0
2020-10-13 06:00:00;1;5;35;4;8;0;0;0
2020-10-13 06:15:00;1;13;39;1;6;0;0;0
2020-10-13 06:30:00;4;32;81;7;5;0;1;0
2020-10-13 06:45:00;3;38;83;7;5;0;0;0
2020-10-13 07:00:00;2;14;78;8;4;0;0;0
2020-10-13 07:15:00;4;23;61;5;8;0;0;0
2020-10-13 07:30:00;4;25;62;10;14;0;0;0
2020-10-13 07:45:00;3;22;88;12;15;0;0;0
2020-10-13 08:00:00;9;19;73;13;8;0;2;0
2020-10-13 08:15:00;5;15;69;4;259;0;0;0
2020-10-13 08:30:00;3;20;46;9;12;3;0;0
2020-10-13 08:45:00;3;15;46;3;6;0;0;0
2020-10-13 09:00:00;3;15;26;9;10;0;1;0
2020-10-13 09:15:00;2;17;19;8;15;0;1;0
2020-10-13 09:30:00;4;20;37;10;12;0;0;0
2020-10-13 09:45:00;4;19;12;7;7;0;0;0
2020-10-13 10:00:00;2;15;16;4;7;0;0;0
2020-10-13 10:15:00;4;18;15;6;12;0;0;0
2020-10-13 10:30:00;3;16;7;7;14;0;0;0
2020-10-13 10:45:00;4;16;11;3;12;0;0;0
2020-10-13 11:00:00;3;14;7;3;8;0;0;0
2020-10-13 11:15:00;2;19;18;10;14;0;0;0
2020-10-13 11:30:00;3;27;11;10;11;0;0;0
2020-10-13 11:45:00;3;25;10;6;9;0;0;0
2020-10-13 12:00:00;4;33;17;6;268;0;0;0
2020-10-13 12:15:00;1;23;15;4;7;1;0;0
2020-10-13 12:30:00;4;23;19;4;7;0;0;0
2020-10-13 12:45:00;8;41;25;9;12;0;0;0
2020-10-13 13:00:00;7;36;27;7;11;2;0;5
2020-10-13 13:15:00;0;36;18;6;10;0;0;0
2020-10-13 13:30:00;3;40;30;7;9;0;0;0
2020-10-13 13:45:00;2;34;31;11;13;0;0;0
2020-10-13 14:00:00;5;52;40;6;14;0;0;0
2020-10-13 14:15:00;4;54;41;6;268;0;0;0
2020-10-13 14:30:00;3;38;18;2;12;1;0;0
2020-10-13 14:45:00;2;46;14;5;19;0;2;0
2020-10-13 15:00:00;4;64;31;5;13;0;3;1
2020-10-13 15:15:00;3;87;13;4;10;2;0;0
2020-10-13 15:30:00;10;46;10;7;12;0;0;0
2020-10-13 15:45:00;3;42;11;3;12;0;2;0
2020-10-13 16:00:00;6;60;8;4;9;0;0;0
2020-10-13 16:15:00;6;52;19;5;24;0;0;0
2020-10-13 16:30:00;0;71;23;3;7;0;0;0
2020-10-13 16:45:00;5;50;21;6;10;0;0;0
2020-10-13 17:00:00;0;52;13;6;7;0;1;0
2020-10-13 17:15:00;5;58;10;4;15;0;3;0
2020-10-13 17:30:00;2;45;13;3;8;0;0;0
2020-10-13 17:45:00;2;24;15;5;10;0;0;0
2020-10-13 18:00:00;1;40;14;3;8;2;0;4
2020-10-13 18:15:00;3;50;16;5;5;0;0;0
2020-10-13 18:30:00;2;31;8;7;5;0;0;0
2020-10-13 18:45:00;2;18;10;3;5;0;0;0
2020-10-13 19:00:00;2;31;11;2;5;0;0;0
2020-10-13 19:15:00;0;5;7;1;4;0;0;0
2020-10-13 19:30:00;0;19;5;2;0;0;0;0
2020-10-13 19:45:00;0;16;8;2;1;0;0;0
2020-10-13 20:00:00;0;8;6;0;1;0;0;0
2020-10-13 20:15:00;0;9;2;1;3;0;0;0
2020-10-13 20:30:00;0;7;5;1;0;0;0;0
2020-10-13 20:45:00;0;8;5;0;2;0;0;0
2020-10-13 21:00:00;1;23;15;5;2;0;0;0
2020-10-13 21:15:00;3;22;5;1;1;0;0;0
2020-10-13 21:30:00;1;19;8;1;3;0;0;0
2020-10-13 21:45:00;5;38;8;0;9;0;0;0
2020-10-13 22:00:00;4;50;33;2;11;0;0;0
2020-10-13 22:15:00;0;12;6;2;3;0;0;0
2020-10-13 22:30:00;0;3;2;2;1;0;0;0
2020-10-13 22:45:00;0;3;2;1;0;0;0;0
2020-10-13 23:00:00;0;0;1;0;0;0;0;0
2020-10-13 23:15:00;0;1;2;0;0;0;0;0
2020-10-13 23:30:00;0;0;1;1;0;0;0;0
