DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-04-28 00:00:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-28 00:15:00;0;2;0;0;0;0;0;0;8;0;0;0;0;0
2020-04-28 00:30:00;0;1;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-28 00:45:00;0;4;1;1;0;2;0;0;0;0;0;0;0;0
2020-04-28 01:00:00;0;2;0;0;0;2;0;1;8;0;0;0;0;0
2020-04-28 01:15:00;0;1;0;0;0;0;0;4;2;0;0;0;0;0
2020-04-28 01:30:00;2;1;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-28 01:45:00;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 02:00:00;0;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-28 02:15:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-28 02:30:00;0;1;0;0;0;0;0;0;2;0;0;0;0;0
2020-04-28 02:45:00;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-28 03:00:00;0;3;1;1;0;0;0;2;1;0;0;0;0;0
2020-04-28 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 03:45:00;0;0;1;1;0;0;0;0;2;0;0;0;0;0
2020-04-28 04:00:00;1;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 04:15:00;0;0;1;1;0;0;0;0;1;0;0;0;0;0
2020-04-28 04:30:00;1;3;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-28 04:45:00;4;2;1;1;1;0;0;3;4;0;0;0;0;0
2020-04-28 05:00:00;5;10;8;7;0;2;0;11;17;0;0;0;0;0
2020-04-28 05:15:00;3;5;8;8;3;0;0;38;45;0;0;0;0;0
2020-04-28 05:30:00;11;26;18;18;4;0;0;41;47;0;0;0;1;2
2020-04-28 05:45:00;9;8;5;10;5;1;0;48;46;0;0;0;1;2
2020-04-28 06:00:00;10;14;12;13;1;3;2;31;29;0;0;0;0;0
2020-04-28 06:15:00;8;11;17;20;3;0;0;43;38;1;0;0;1;0
2020-04-28 06:30:00;16;21;48;43;10;2;0;73;71;0;0;0;6;1
2020-04-28 06:45:00;18;26;34;36;8;3;2;68;64;0;0;0;1;0
