DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-11-09 00:00:00;8;4;0;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 00:15:00;3;4;1;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 00:30:00;9;6;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 00:45:00;3;3;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 01:00:00;6;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 01:15:00;2;2;0;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 01:30:00;5;2;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 01:45:00;11;5;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 02:00:00;6;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 02:15:00;1;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 02:30:00;5;3;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 02:45:00;5;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 03:00:00;5;1;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 03:15:00;3;3;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 03:30:00;6;5;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 03:45:00;3;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 04:00:00;13;6;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 04:15:00;8;4;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 04:30:00;24;17;0;3;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 04:45:00;37;29;0;6;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 05:00:00;60;55;0;13;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 05:15:00;88;84;0;12;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 05:30:00;91;102;0;17;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 05:45:00;81;76;1;29;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 06:00:00;65;73;0;19;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 06:15:00;115;111;0;38;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 06:30:00;111;139;0;42;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 06:45:00;110;123;0;62;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 07:00:00;131;130;1;58;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 07:15:00;142;176;0;92;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 07:30:00;187;212;2;125;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 07:45:00;148;185;0;87;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 08:00:00;160;228;0;88;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 08:15:00;115;149;0;72;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 08:30:00;117;111;0;63;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 08:45:00;124;120;0;77;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 09:00:00;114;102;0;68;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 09:15:00;115;105;0;69;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 09:30:00;102;96;0;70;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 09:45:00;128;125;0;81;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 10:00:00;109;92;1;71;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 10:15:00;126;135;0;104;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 10:30:00;105;106;0;73;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
