DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-12-24 00:00:00;0;0;0;0;0;9;0;0;0
2020-12-24 00:15:00;0;0;0;0;0;14;1;0;0
2020-12-24 00:30:00;1;0;0;0;0;12;1;0;0
2020-12-24 00:45:00;2;0;0;0;0;13;1;0;0
2020-12-24 01:00:00;0;0;0;1;0;12;0;0;0
2020-12-24 01:15:00;1;0;0;0;0;14;1;0;0
2020-12-24 01:30:00;1;0;0;1;0;12;1;0;0
2020-12-24 01:45:00;0;0;0;0;0;14;1;0;0
2020-12-24 02:00:00;1;0;0;1;0;12;1;0;0
2020-12-24 02:15:00;2;0;0;2;0;14;0;0;0
2020-12-24 02:30:00;3;0;0;0;0;12;1;0;0
2020-12-24 02:45:00;0;0;0;0;0;13;1;0;0
2020-12-24 03:00:00;1;1;0;2;0;12;1;0;0
2020-12-24 03:15:00;2;0;0;0;0;14;1;0;0
2020-12-24 03:30:00;2;1;0;1;0;12;0;0;0
2020-12-24 03:45:00;1;0;0;1;0;14;1;0;0
2020-12-24 04:00:00;1;0;0;1;0;12;1;0;0
2020-12-24 04:15:00;1;0;0;2;0;13;1;0;0
2020-12-24 04:30:00;2;3;0;5;0;12;1;0;0
2020-12-24 04:45:00;7;0;1;5;0;14;0;0;0
2020-12-24 05:00:00;5;1;1;5;0;9;1;0;0
2020-12-24 05:15:00;5;3;1;14;0;11;1;0;0
2020-12-24 05:30:00;8;1;0;10;0;9;0;0;0
2020-12-24 05:45:00;23;2;2;19;0;13;1;0;0
2020-12-24 06:00:00;12;2;0;7;0;12;1;0;0
2020-12-24 06:15:00;11;3;0;17;0;13;1;0;0
2020-12-24 06:30:00;12;4;2;18;0;12;0;0;0
2020-12-24 06:45:00;23;5;2;12;0;14;1;0;0
2020-12-24 07:00:00;13;2;0;20;0;13;1;0;0
2020-12-24 07:15:00;25;5;1;17;0;13;1;0;0
2020-12-24 07:30:00;15;5;0;23;0;13;0;0;0
2020-12-24 07:45:00;19;5;4;30;0;12;1;0;0
2020-12-24 08:00:00;22;5;3;29;0;13;1;0;0
2020-12-24 08:15:00;17;3;1;33;0;13;1;0;0
2020-12-24 08:30:00;30;2;0;34;0;9;0;0;0
2020-12-24 08:45:00;31;8;0;34;0;10;1;0;0
2020-12-24 09:00:00;40;6;2;46;0;10;0;0;0
2020-12-24 09:15:00;44;11;3;63;0;10;1;0;0
2020-12-24 09:30:00;47;9;2;48;4;10;1;0;0
2020-12-24 09:45:00;45;10;8;52;0;10;0;0;0
2020-12-24 10:00:00;55;9;4;45;0;10;1;0;0
2020-12-24 10:15:00;68;9;7;60;0;10;0;0;0
2020-12-24 10:30:00;61;9;3;66;0;10;1;0;0
2020-12-24 10:45:00;88;7;4;84;0;10;1;0;0
2020-12-24 11:00:00;85;7;5;59;5;10;0;0;0
2020-12-24 11:15:00;71;7;6;74;7;10;1;0;0
2020-12-24 11:30:00;77;5;7;55;0;10;1;0;0
2020-12-24 11:45:00;65;9;4;72;0;10;0;0;0
2020-12-24 12:00:00;80;14;11;87;0;10;1;0;0
2020-12-24 12:15:00;69;8;8;65;0;10;0;0;0
2020-12-24 12:30:00;69;10;2;54;2;10;1;0;0
2020-12-24 12:45:00;83;10;5;68;0;10;1;0;0
2020-12-24 13:00:00;78;10;8;71;0;10;0;0;0
2020-12-24 13:15:00;68;21;5;81;0;10;1;0;0
2020-12-24 13:30:00;76;20;4;67;0;10;1;0;0
2020-12-24 13:45:00;75;7;2;73;0;10;0;0;0
2020-12-24 14:00:00;77;15;6;73;0;10;1;0;0
2020-12-24 14:15:00;59;7;0;60;0;10;0;0;0
2020-12-24 14:30:00;57;10;6;71;0;10;1;0;0
2020-12-24 14:45:00;91;3;2;85;0;10;1;0;0
2020-12-24 15:00:00;68;7;3;62;0;10;0;0;0
2020-12-24 15:15:00;74;6;0;64;0;10;1;0;0
2020-12-24 15:30:00;60;8;3;72;0;10;1;0;0
2020-12-24 15:45:00;70;6;1;55;0;10;0;0;0
2020-12-24 16:00:00;54;7;1;60;0;10;1;0;0
2020-12-24 16:15:00;67;11;0;50;0;10;0;0;0
2020-12-24 16:30:00;71;8;1;61;0;10;1;0;0
2020-12-24 16:45:00;49;10;4;74;0;10;1;0;0
2020-12-24 17:00:00;51;8;0;46;0;10;0;0;0
2020-12-24 17:15:00;28;4;0;42;0;10;1;0;0
2020-12-24 17:30:00;34;8;0;32;0;10;1;0;0
2020-12-24 17:45:00;30;6;0;32;0;10;0;0;0
2020-12-24 18:00:00;30;1;0;24;0;9;1;0;0
2020-12-24 18:15:00;31;4;0;25;0;11;0;0;0
2020-12-24 18:30:00;24;2;0;22;0;9;1;0;0
2020-12-24 18:45:00;32;11;0;34;0;11;1;0;0
2020-12-24 19:00:00;25;2;0;19;1;9;0;0;0
2020-12-24 19:15:00;32;4;0;34;0;11;1;0;0
2020-12-24 19:30:00;26;4;0;27;0;9;1;0;0
2020-12-24 19:45:00;32;6;0;33;0;11;0;0;0
2020-12-24 20:00:00;36;7;2;40;0;11;1;0;0
2020-12-24 20:15:00;50;7;0;68;0;14;1;0;0
2020-12-24 20:30:00;79;5;0;90;0;12;0;0;0
2020-12-24 20:45:00;101;8;0;96;0;14;1;0;0
2020-12-24 21:00:00;21;5;0;17;0;12;1;0;0
2020-12-24 21:15:00;11;3;0;10;0;13;1;0;0
2020-12-24 21:30:00;5;1;1;7;0;12;1;0;0
2020-12-24 21:45:00;7;0;0;2;0;14;0;0;0
2020-12-24 22:00:00;3;2;0;4;0;12;1;0;0
2020-12-24 22:15:00;2;0;0;3;0;14;1;0;0
2020-12-24 22:30:00;4;1;0;3;0;12;1;0;0
2020-12-24 22:45:00;0;0;0;2;0;14;1;0;0
2020-12-24 23:00:00;2;0;0;1;0;12;0;0;0
2020-12-24 23:15:00;3;1;0;1;0;13;1;0;0
2020-12-24 23:30:00;2;2;0;1;0;12;1;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
