DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-04-06 00:00:00;5;5;2;3;0;0
2020-04-06 00:15:00;6;1;2;4;1;1
2020-04-06 00:30:00;5;2;5;2;0;0
2020-04-06 00:45:00;7;1;1;2;1;1
2020-04-06 01:00:00;5;0;1;1;0;0
2020-04-06 01:15:00;3;0;3;1;0;0
2020-04-06 01:30:00;3;1;2;3;1;0
2020-04-06 01:45:00;5;2;5;3;0;2
2020-04-06 02:00:00;2;1;2;1;1;2
2020-04-06 02:15:00;3;0;4;4;0;2
2020-04-06 02:30:00;8;1;0;1;0;1
2020-04-06 02:45:00;1;1;5;3;0;3
2020-04-06 03:00:00;1;0;2;2;0;0
2020-04-06 03:15:00;5;1;2;0;0;1
2020-04-06 03:30:00;6;0;3;1;0;0
2020-04-06 03:45:00;7;2;4;4;0;1
2020-04-06 04:00:00;5;1;2;5;0;1
2020-04-06 04:15:00;10;2;3;7;0;4
2020-04-06 04:30:00;6;6;4;9;0;7
2020-04-06 04:45:00;10;6;7;5;0;6
2020-04-06 05:00:00;23;13;7;19;0;2
2020-04-06 05:15:00;25;14;8;31;0;3
2020-04-06 05:30:00;55;39;9;35;5;11
2020-04-06 05:45:00;51;38;19;32;1;8
2020-04-06 06:00:00;45;27;12;33;1;6
2020-04-06 06:15:00;61;54;24;45;1;11
2020-04-06 06:30:00;86;66;26;68;5;12
2020-04-06 06:45:00;84;70;36;57;5;14
2020-04-06 07:00:00;83;60;37;60;6;18
2020-04-06 07:15:00;89;74;53;74;11;23
2020-04-06 07:30:00;113;93;38;72;5;20
2020-04-06 07:45:00;99;77;42;83;12;24
2020-04-06 08:00:00;71;51;38;66;8;29
2020-04-06 08:15:00;88;47;57;62;5;19
2020-04-06 08:30:00;78;52;46;68;7;18
2020-04-06 08:45:00;81;66;42;63;7;22
2020-04-06 09:00:00;80;35;50;65;5;23
2020-04-06 09:15:00;76;44;54;62;6;16
2020-04-06 09:30:00;99;77;43;70;12;28
2020-04-06 09:45:00;96;63;58;86;11;31
2020-04-06 10:00:00;87;51;45;80;13;30
2020-04-06 10:15:00;103;70;50;85;8;37
2020-04-06 10:30:00;101;63;50;107;13;46
2020-04-06 10:45:00;88;70;60;93;17;33
2020-04-06 11:00:00;85;60;67;86;8;41
2020-04-06 11:15:00;97;69;61;104;11;34
2020-04-06 11:30:00;110;81;66;78;15;38
2020-04-06 11:45:00;81;70;47;84;11;38
2020-04-06 12:00:00;85;71;59;94;17;34
2020-04-06 12:15:00;98;59;56;97;11;40
2020-04-06 12:30:00;84;65;52;93;13;31
2020-04-06 12:45:00;94;68;60;85;9;38
2020-04-06 13:00:00;84;59;40;93;13;37
2020-04-06 13:15:00;88;66;53;92;11;35
2020-04-06 13:30:00;106;66;63;112;10;33
2020-04-06 13:45:00;101;84;73;98;13;37
2020-04-06 14:00:00;110;78;51;109;12;34
2020-04-06 14:15:00;100;74;65;105;17;33
2020-04-06 14:30:00;113;79;65;96;10;49
2020-04-06 14:45:00;97;79;64;115;18;42
2020-04-06 15:00:00;99;79;72;102;16;37
2020-04-06 15:15:00;101;73;77;99;11;45
2020-04-06 15:30:00;101;81;85;111;19;38
2020-04-06 15:45:00;104;61;66;107;9;39
2020-04-06 16:00:00;110;79;83;145;17;35
2020-04-06 16:15:00;88;79;68;127;18;38
2020-04-06 16:30:00;113;62;73;123;12;34
2020-04-06 16:45:00;116;89;81;119;17;42
2020-04-06 17:00:00;93;76;74;102;12;42
2020-04-06 17:15:00;99;73;73;104;18;40
2020-04-06 17:30:00;94;74;67;100;14;37
2020-04-06 17:45:00;96;71;67;90;10;27
2020-04-06 18:00:00;98;58;53;78;9;33
2020-04-06 18:15:00;87;51;45;72;13;34
2020-04-06 18:30:00;75;49;48;75;12;29
2020-04-06 18:45:00;61;45;35;62;9;29
2020-04-06 19:00:00;54;37;33;61;11;17
2020-04-06 19:15:00;57;47;29;58;14;28
2020-04-06 19:30:00;57;36;20;45;8;21
2020-04-06 19:45:00;46;30;22;41;5;20
2020-04-06 20:00:00;51;33;29;51;7;15
2020-04-06 20:15:00;49;12;18;38;3;7
2020-04-06 20:30:00;36;18;16;28;2;12
2020-04-06 20:45:00;41;20;20;35;2;8
2020-04-06 21:00:00;23;7;13;26;3;6
2020-04-06 21:15:00;27;13;18;22;2;1
2020-04-06 21:30:00;29;15;8;27;1;2
2020-04-06 21:45:00;32;9;14;12;2;5
2020-04-06 22:00:00;23;8;11;26;4;6
2020-04-06 22:15:00;18;6;12;26;3;2
2020-04-06 22:30:00;15;6;6;7;0;1
2020-04-06 22:45:00;15;6;3;9;1;2
2020-04-06 23:00:00;15;4;5;5;0;6
2020-04-06 23:15:00;9;2;1;6;1;3
2020-04-06 23:30:00;8;3;6;9;1;0
2020-04-06 23:45:00;11;0;2;4;0;0
