DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-07-19 00:00:00;19;9;2;8;14;2;14;7;11;16
2020-07-19 00:15:00;31;26;4;21;20;2;19;20;26;27
2020-07-19 00:30:00;22;7;0;15;11;4;11;12;8;19
2020-07-19 00:45:00;24;13;1;15;16;1;15;12;14;22
2020-07-19 01:00:00;14;7;1;11;18;3;18;10;9;14
2020-07-19 01:15:00;19;13;0;20;13;6;13;19;14;18
2020-07-19 01:30:00;15;8;1;11;14;2;14;11;9;11
2020-07-19 01:45:00;16;7;1;5;8;1;9;7;9;11
2020-07-19 02:00:00;7;9;0;9;16;2;14;7;9;6
2020-07-19 02:15:00;11;8;1;1;9;1;9;0;11;8
2020-07-19 02:30:00;10;4;0;3;10;1;8;4;5;9
2020-07-19 02:45:00;6;5;0;4;6;1;6;4;5;6
2020-07-19 03:00:00;5;6;2;4;8;1;9;2;7;4
2020-07-19 03:15:00;8;4;0;4;7;0;7;5;7;7
2020-07-19 03:30:00;6;5;1;3;4;0;4;2;5;3
2020-07-19 03:45:00;8;3;1;5;6;2;7;5;3;7
2020-07-19 04:00:00;4;1;0;3;4;0;4;2;3;4
2020-07-19 04:15:00;6;4;1;4;5;0;5;5;6;4
2020-07-19 04:30:00;5;4;0;4;6;1;6;5;3;5
2020-07-19 04:45:00;4;2;0;4;3;1;3;3;3;3
2020-07-19 05:00:00;8;3;0;2;1;1;1;2;3;5
2020-07-19 05:15:00;9;6;0;7;8;0;8;4;6;7
2020-07-19 05:30:00;6;3;0;11;11;2;11;12;4;5
2020-07-19 05:45:00;7;7;1;9;9;3;10;9;8;7
2020-07-19 06:00:00;3;5;0;4;3;2;3;3;5;3
2020-07-19 06:15:00;8;7;1;7;8;2;9;7;6;7
2020-07-19 06:30:00;10;7;1;5;14;1;12;5;9;7
2020-07-19 06:45:00;14;7;1;6;9;0;9;6;8;11
2020-07-19 07:00:00;14;5;1;7;12;1;12;6;6;8
2020-07-19 07:15:00;12;5;1;6;5;8;7;10;8;10
2020-07-19 07:30:00;19;7;2;5;8;6;10;4;10;12
2020-07-19 07:45:00;15;9;2;12;16;2;16;11;8;15
2020-07-19 08:00:00;7;11;2;6;16;6;15;7;13;6
2020-07-19 08:15:00;9;7;4;10;14;7;14;7;8;10
2020-07-19 08:30:00;13;8;6;12;16;7;19;10;10;9
2020-07-19 08:45:00;19;17;0;20;13;9;16;15;16;17
2020-07-19 09:00:00;22;11;5;18;22;11;23;13;12;19
2020-07-19 09:15:00;38;18;2;15;34;13;38;12;17;32
2020-07-19 09:30:00;32;12;4;18;42;8;42;20;12;26
2020-07-19 09:45:00;39;25;4;28;30;15;40;30;27;29
2020-07-19 10:00:00;50;22;6;25;35;10;41;18;28;44
2020-07-19 10:15:00;39;13;5;21;47;12;48;18;15;35
2020-07-19 10:30:00;45;25;4;28;33;11;32;27;29;31
2020-07-19 10:45:00;63;26;5;50;50;14;50;40;30;53
2020-07-19 11:00:00;49;30;9;29;40;12;44;28;34;45
2020-07-19 11:15:00;54;34;7;30;55;9;56;33;35;43
2020-07-19 11:30:00;48;25;4;45;46;8;45;44;30;41
2020-07-19 11:45:00;51;30;3;37;41;11;46;28;31;48
2020-07-19 12:00:00;53;23;7;36;39;8;41;35;26;47
2020-07-19 12:15:00;76;32;5;34;29;12;31;28;35;57
2020-07-19 12:30:00;38;30;7;36;45;15;47;31;34;32
2020-07-19 12:45:00;52;29;6;24;35;13;39;27;33;46
2020-07-19 13:00:00;41;24;3;35;55;9;52;35;28;40
2020-07-19 13:15:00;58;34;4;41;53;12;54;34;42;48
2020-07-19 13:30:00;56;20;16;42;55;12;54;41;26;54
2020-07-19 13:45:00;50;31;8;40;56;17;61;33;37;51
2020-07-19 14:00:00;73;35;11;53;56;14;52;44;37;58
2020-07-19 14:15:00;48;34;8;49;68;10;67;47;35;43
2020-07-19 14:30:00;49;37;8;50;39;15;41;43;37;39
2020-07-19 14:45:00;60;41;3;51;59;13;63;38;44;54
2020-07-19 15:00:00;45;22;8;51;48;8;49;40;28;34
2020-07-19 15:15:00;67;30;5;57;66;10;65;50;33;55
2020-07-19 15:30:00;41;27;6;52;43;11;44;49;29;39
2020-07-19 15:45:00;35;31;4;67;71;13;74;60;32;29
2020-07-19 16:00:00;48;31;7;41;55;12;62;42;32;46
2020-07-19 16:15:00;49;30;11;48;47;9;52;44;32;45
2020-07-19 16:30:00;39;19;6;61;54;15;54;54;19;33
