DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2019-08-19 00:00:00;10;15;14;19;12;1;1;1;0;3;2
2019-08-19 00:15:00;9;13;7;18;10;2;1;5;0;5;4
2019-08-19 00:30:00;8;10;8;27;12;2;0;4;0;1;1
2019-08-19 00:45:00;15;18;10;10;8;0;0;2;0;2;0
2019-08-19 01:00:00;6;8;6;13;5;1;1;4;0;1;2
2019-08-19 01:15:00;8;8;6;16;7;1;2;3;0;1;0
2019-08-19 01:30:00;15;17;9;11;11;1;0;2;0;0;0
2019-08-19 01:45:00;5;5;5;14;5;1;0;1;0;1;1
2019-08-19 02:00:00;11;11;8;7;2;1;1;1;0;0;0
2019-08-19 02:15:00;11;14;5;10;4;1;0;1;0;2;1
2019-08-19 02:30:00;12;15;9;5;3;1;0;3;0;0;0
2019-08-19 02:45:00;13;17;11;8;4;0;0;2;0;0;0
2019-08-19 03:00:00;5;10;7;11;1;0;1;2;0;4;0
2019-08-19 03:15:00;10;10;6;4;3;3;0;1;0;2;0
2019-08-19 03:30:00;6;8;5;3;2;0;0;3;0;1;2
2019-08-19 03:45:00;7;7;5;5;3;0;0;3;0;0;0
2019-08-19 04:00:00;13;14;8;9;9;3;0;1;0;0;2
2019-08-19 04:15:00;18;21;12;9;5;1;1;4;0;2;2
2019-08-19 04:30:00;23;24;16;9;8;1;0;7;0;1;3
2019-08-19 04:45:00;34;36;20;11;15;0;0;5;0;5;4
2019-08-19 05:00:00;47;49;37;13;12;4;1;10;0;2;6
2019-08-19 05:15:00;60;63;52;21;17;12;5;11;0;8;11
2019-08-19 05:30:00;70;82;74;26;27;19;3;17;0;14;20
2019-08-19 05:45:00;88;100;63;27;16;18;8;19;0;16;17
2019-08-19 06:00:00;77;93;78;31;32;13;3;34;0;23;27
2019-08-19 06:15:00;100;114;81;49;22;22;5;18;0;26;31
2019-08-19 06:30:00;116;129;113;68;44;24;16;26;0;32;51
2019-08-19 06:45:00;128;149;101;63;35;35;15;45;0;33;40
2019-08-19 07:00:00;117;142;112;83;57;29;33;17;0;24;41
2019-08-19 07:15:00;117;138;102;80;66;35;11;33;0;34;44
2019-08-19 07:30:00;137;151;113;101;79;33;19;31;0;21;44
2019-08-19 07:45:00;115;141;126;108;96;31;19;48;0;36;47
2019-08-19 08:00:00;103;125;102;82;72;30;19;15;0;24;41
2019-08-19 08:15:00;107;124;107;73;62;24;13;35;0;30;40
2019-08-19 08:30:00;112;134;121;100;86;32;12;33;0;21;31
2019-08-19 08:45:00;107;125;101;100;74;40;21;52;0;31;28
2019-08-19 09:00:00;113;134;106;86;73;30;7;23;0;21;23
2019-08-19 09:15:00;103;132;85;78;67;41;22;36;0;28;30
2019-08-19 09:30:00;95;120;100;97;74;31;10;40;0;31;24
2019-08-19 09:45:00;114;138;119;86;83;25;15;45;0;21;25
2019-08-19 10:00:00;88;115;85;93;85;23;17;37;0;21;23
2019-08-19 10:15:00;104;126;88;103;90;15;13;45;0;24;23
2019-08-19 10:30:00;112;143;93;92;93;25;9;37;0;26;29
2019-08-19 10:45:00;133;157;100;97;86;22;22;36;0;27;27
2019-08-19 11:00:00;114;146;117;91;95;18;18;41;0;29;28
2019-08-19 11:15:00;116;154;114;118;92;34;13;53;0;23;22
2019-08-19 11:30:00;103;137;107;92;96;19;13;46;0;19;23
2019-08-19 11:45:00;101;137;110;104;102;35;34;43;0;21;25
2019-08-19 12:00:00;116;151;86;118;100;21;13;65;0;25;23
2019-08-19 12:15:00;116;153;99;108;107;31;14;63;0;20;13
2019-08-19 12:30:00;104;151;95;122;96;22;12;46;0;29;26
2019-08-19 12:45:00;110;142;96;106;84;31;13;51;0;18;21
2019-08-19 13:00:00;108;148;87;98;86;17;15;48;0;26;29
2019-08-19 13:15:00;96;131;97;105;90;27;14;52;0;24;27
2019-08-19 13:30:00;112;144;115;114;109;16;10;61;0;23;28
2019-08-19 13:45:00;116;147;83;102;99;21;9;60;0;29;33
2019-08-19 14:00:00;131;160;115;110;96;25;17;63;0;30;22
2019-08-19 14:15:00;95;142;86;137;123;28;13;59;0;23;25
2019-08-19 14:30:00;118;153;93;134;129;23;15;76;0;34;41
2019-08-19 14:45:00;101;141;107;103;103;32;12;58;0;28;24
2019-08-19 15:00:00;106;150;107;124;117;19;6;74;0;22;26
2019-08-19 15:15:00;104;146;103;132;112;27;14;67;0;25;26
2019-08-19 15:30:00;109;157;101;139;126;26;5;74;0;28;33
2019-08-19 15:45:00;100;134;100;153;133;32;11;67;0;22;25
2019-08-19 16:00:00;116;173;111;141;131;24;11;82;0;20;24
2019-08-19 16:15:00;114;156;95;159;146;32;14;90;0;33;33
2019-08-19 16:30:00;152;199;125;166;148;18;11;80;0;23;25
2019-08-19 16:45:00;104;167;97;153;139;27;21;76;0;33;33
2019-08-19 17:00:00;119;185;138;155;145;32;13;69;0;35;46
2019-08-19 17:15:00;117;165;118;166;140;39;49;95;0;36;30
2019-08-19 17:30:00;108;165;93;144;141;24;8;77;0;32;28
2019-08-19 17:45:00;114;175;99;157;136;22;10;64;0;21;22
2019-08-19 18:00:00;105;153;109;140;105;31;26;68;0;29;38
