DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-02-06 00:00:00;1;12;10;0;0;5;0;0;0;0;0;0
2020-02-06 00:15:00;4;28;15;0;5;9;0;0;0;0;0;0
2020-02-06 00:30:00;0;31;8;0;0;6;0;0;0;0;0;0
2020-02-06 00:45:00;3;40;11;3;1;2;0;0;0;0;0;0
2020-02-06 01:00:00;1;20;11;0;0;6;0;0;0;0;0;0
2020-02-06 01:15:00;0;12;6;0;0;2;0;0;0;0;0;0
2020-02-06 01:30:00;1;3;6;0;0;3;0;0;0;0;0;0
2020-02-06 01:45:00;0;3;6;0;0;2;1;0;0;0;0;0
2020-02-06 02:00:00;1;2;8;0;0;3;0;0;0;0;0;0
2020-02-06 02:15:00;1;6;5;0;0;2;0;0;0;0;0;0
2020-02-06 02:30:00;2;14;4;0;0;2;0;0;0;0;0;0
2020-02-06 02:45:00;0;38;3;0;0;1;0;0;0;0;0;0
2020-02-06 03:00:00;0;18;2;0;0;1;0;0;0;0;0;0
2020-02-06 03:15:00;1;14;7;0;1;3;0;0;0;0;0;0
2020-02-06 03:30:00;1;5;2;0;0;0;0;0;0;0;0;0
2020-02-06 03:45:00;0;4;10;0;0;5;0;0;0;0;0;0
2020-02-06 04:00:00;3;5;5;0;0;1;0;0;0;0;0;0
2020-02-06 04:15:00;3;16;9;0;0;4;0;0;0;0;0;0
2020-02-06 04:30:00;0;19;7;0;0;1;0;0;0;0;0;0
2020-02-06 04:45:00;5;19;14;0;0;5;0;0;0;0;0;0
2020-02-06 05:00:00;3;36;21;0;0;8;0;0;0;0;0;0
2020-02-06 05:15:00;3;63;25;1;0;6;0;0;0;0;0;0
2020-02-06 05:30:00;12;48;20;1;3;6;0;0;0;0;0;0
2020-02-06 05:45:00;16;41;42;3;4;15;0;0;0;0;0;0
2020-02-06 06:00:00;10;31;30;1;7;18;0;0;0;0;0;0
2020-02-06 06:15:00;27;66;76;8;5;33;0;0;0;0;0;0
2020-02-06 06:30:00;29;82;59;20;10;39;0;0;0;0;0;0
2020-02-06 06:45:00;38;87;95;22;5;46;0;0;0;0;0;0
2020-02-06 07:00:00;37;107;103;71;11;56;1;0;0;0;0;0
2020-02-06 07:15:00;66;131;105;69;6;53;0;0;3;0;0;0
2020-02-06 07:30:00;93;173;123;70;16;81;0;0;2;0;0;0
2020-02-06 07:45:00;72;170;155;72;9;85;0;11;1;1;0;0
2020-02-06 08:00:00;63;87;101;20;8;56;1;0;0;0;0;0
2020-02-06 08:15:00;69;101;94;11;9;51;1;0;0;0;0;0
2020-02-06 08:30:00;45;80;80;21;13;40;1;0;0;0;0;0
2020-02-06 08:45:00;50;79;86;15;6;43;0;0;0;0;0;0
2020-02-06 09:00:00;39;64;82;22;8;48;0;0;0;0;0;0
2020-02-06 09:15:00;62;71;94;17;6;43;0;0;3;0;0;0
2020-02-06 09:30:00;45;58;80;11;8;52;0;0;0;0;0;0
2020-02-06 09:45:00;46;65;97;14;4;66;0;0;0;0;0;0
2020-02-06 10:00:00;33;55;76;10;8;54;0;0;1;0;0;0
2020-02-06 10:15:00;48;62;81;14;6;63;0;1;0;0;0;0
2020-02-06 10:30:00;31;49;82;9;8;44;1;0;2;0;0;0
2020-02-06 10:45:00;43;74;92;15;7;66;0;0;0;0;0;0
2020-02-06 11:00:00;37;58;88;16;6;68;2;0;1;0;0;0
2020-02-06 11:15:00;32;53;95;25;9;65;0;0;1;0;0;0
2020-02-06 11:30:00;29;54;82;27;9;58;0;0;3;0;0;0
2020-02-06 11:45:00;32;58;97;29;6;51;0;0;0;0;0;0
2020-02-06 12:00:00;26;42;75;37;8;53;1;1;0;0;0;0
2020-02-06 12:15:00;39;57;104;27;9;67;1;0;0;0;0;0
2020-02-06 12:30:00;26;41;69;21;9;71;0;0;0;1;0;0
2020-02-06 12:45:00;27;60;81;36;11;59;0;1;0;0;0;0
2020-02-06 13:00:00;38;63;112;52;6;65;0;0;0;1;0;0
2020-02-06 13:15:00;30;42;74;15;16;60;1;0;5;0;0;0
2020-02-06 13:30:00;39;67;87;18;8;63;0;2;0;0;0;0
2020-02-06 13:45:00;35;61;72;22;8;65;0;0;0;0;0;0
2020-02-06 14:00:00;30;59;93;28;10;73;0;0;0;0;0;0
2020-02-06 14:15:00;38;54;115;48;7;67;1;0;0;0;0;0
2020-02-06 14:30:00;39;65;132;33;8;112;3;0;1;0;0;0
2020-02-06 14:45:00;37;68;127;38;8;107;0;0;13;1;0;0
2020-02-06 15:00:00;40;64;126;57;11;131;1;1;0;1;0;0
2020-02-06 15:15:00;40;50;108;42;6;100;0;1;0;0;0;0
2020-02-06 15:30:00;53;56;104;45;12;91;0;0;0;0;0;0
2020-02-06 15:45:00;42;66;140;51;6;114;1;1;1;0;0;0
2020-02-06 16:00:00;40;62;155;72;7;144;0;0;0;0;0;0
2020-02-06 16:15:00;48;69;140;61;8;151;0;2;0;0;0;0
2020-02-06 16:30:00;49;59;163;43;10;140;0;0;0;0;0;0
2020-02-06 16:45:00;43;69;162;44;8;133;0;0;0;0;0;0
2020-02-06 17:00:00;49;77;122;48;9;142;0;0;0;1;0;0
2020-02-06 17:15:00;54;76;123;53;5;132;0;2;10;0;0;0
2020-02-06 17:30:00;34;68;126;52;9;128;9;0;5;0;0;0
2020-02-06 17:45:00;36;55;121;30;6;106;0;1;9;1;0;0
2020-02-06 18:00:00;32;49;125;27;7;93;1;0;0;0;0;0
2020-02-06 18:15:00;38;48;97;10;7;74;0;0;3;0;0;0
2020-02-06 18:30:00;34;56;106;27;9;68;0;0;0;1;0;0
2020-02-06 18:45:00;63;65;87;22;5;64;0;0;0;0;0;0
2020-02-06 19:00:00;52;58;86;18;7;56;0;1;0;0;0;0
