DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-08-29 00:00:00;4;8;1;0;6;8;7;12;6;5;7;10;0;0;0;0;0;0
2020-08-29 00:15:00;3;10;0;0;7;10;13;15;3;6;7;13;0;0;0;0;0;0
2020-08-29 00:30:00;0;5;0;0;2;7;3;4;6;0;6;2;0;0;0;0;0;0
2020-08-29 00:45:00;1;7;1;0;4;3;8;9;3;1;4;6;0;0;0;0;0;0
2020-08-29 01:00:00;1;9;0;0;1;4;4;7;4;1;5;4;0;0;0;0;0;0
2020-08-29 01:15:00;1;6;0;3;0;6;10;11;6;2;5;5;0;0;0;0;0;0
2020-08-29 01:30:00;0;3;0;1;1;6;4;5;2;1;3;2;0;0;0;0;0;0
2020-08-29 01:45:00;2;5;0;0;1;1;3;4;7;1;6;7;0;0;0;0;0;0
2020-08-29 02:00:00;1;3;0;0;0;1;2;5;1;1;3;1;0;0;0;0;0;0
2020-08-29 02:15:00;0;1;1;2;2;4;2;3;4;0;5;5;0;0;0;0;0;0
2020-08-29 02:30:00;0;3;0;0;2;3;3;5;5;1;6;5;0;0;0;0;0;0
2020-08-29 02:45:00;1;1;0;0;1;1;0;1;3;1;3;5;0;0;0;0;0;0
2020-08-29 03:00:00;1;5;0;0;1;1;4;6;0;0;0;1;0;0;0;0;0;0
2020-08-29 03:15:00;1;2;0;0;2;3;5;7;2;1;2;2;0;0;0;0;0;0
2020-08-29 03:30:00;1;3;0;0;0;0;4;4;4;0;4;2;0;0;0;0;0;0
2020-08-29 03:45:00;0;0;0;0;0;1;1;1;2;0;2;0;0;0;0;0;0;0
2020-08-29 04:00:00;0;2;0;0;0;1;2;2;2;2;3;3;0;0;0;0;0;0
2020-08-29 04:15:00;1;3;0;0;2;0;1;1;3;0;4;1;0;0;0;0;0;0
2020-08-29 04:30:00;0;2;0;0;2;4;2;2;1;0;1;1;0;0;0;0;0;0
2020-08-29 04:45:00;1;5;0;1;1;5;3;3;4;0;4;3;0;0;0;0;0;0
2020-08-29 05:00:00;1;2;0;0;0;3;2;3;0;0;0;2;0;0;0;0;0;0
2020-08-29 05:15:00;2;7;0;0;2;4;1;2;0;1;1;1;0;0;0;0;0;0
2020-08-29 05:30:00;8;11;0;0;4;8;5;5;2;0;2;5;0;0;0;0;0;0
2020-08-29 05:45:00;3;12;0;0;1;3;1;3;4;2;4;3;0;0;0;0;0;0
2020-08-29 06:00:00;1;7;0;0;5;7;4;6;5;2;6;4;0;0;0;0;0;0
2020-08-29 06:15:00;5;11;0;0;4;6;5;9;1;0;1;0;0;0;0;0;0;0
2020-08-29 06:30:00;10;19;0;0;4;6;6;6;3;1;3;6;0;0;0;0;0;0
2020-08-29 06:45:00;1;6;0;0;5;7;10;10;4;1;4;3;0;0;0;0;0;0
2020-08-29 07:00:00;4;11;0;1;3;4;2;4;6;9;11;9;0;0;0;0;0;1
2020-08-29 07:15:00;4;10;0;0;1;8;6;12;5;1;6;3;0;0;0;0;0;0
2020-08-29 07:30:00;5;16;0;0;3;11;10;15;4;1;5;2;0;0;0;0;0;0
2020-08-29 07:45:00;7;16;1;3;4;5;9;12;6;1;7;4;0;0;0;0;0;0
2020-08-29 08:00:00;4;12;0;1;4;8;7;13;7;1;8;5;0;0;0;0;0;0
2020-08-29 08:15:00;10;14;2;4;6;12;18;13;7;5;8;7;0;0;0;0;0;0
2020-08-29 08:30:00;11;19;0;3;6;7;16;14;1;2;1;3;0;0;0;0;0;1
2020-08-29 08:45:00;9;20;3;3;11;8;24;21;5;1;9;5;0;0;0;4;0;0
2020-08-29 09:00:00;8;15;2;3;10;5;18;23;10;5;9;7;0;0;0;0;0;1
2020-08-29 09:15:00;10;22;2;0;8;9;17;21;13;2;11;5;0;0;0;0;0;3
2020-08-29 09:30:00;14;23;0;2;10;10;21;26;8;2;10;6;0;0;0;0;0;0
2020-08-29 09:45:00;13;30;3;2;10;10;24;18;7;2;9;8;0;1;0;0;2;0
2020-08-29 10:00:00;15;26;3;3;10;13;29;21;11;1;15;5;0;0;0;0;0;3
2020-08-29 10:15:00;14;21;3;1;14;11;32;29;9;3;12;8;0;0;0;0;0;0
2020-08-29 10:30:00;14;29;8;2;12;10;15;21;11;2;13;7;0;0;0;0;0;0
2020-08-29 10:45:00;13;26;8;3;18;15;18;18;10;3;12;12;0;0;0;1;0;0
2020-08-29 11:00:00;10;28;11;12;17;17;27;33;12;2;13;5;1;1;0;0;0;0
2020-08-29 11:15:00;11;21;7;4;13;18;25;28;18;1;20;5;0;2;0;2;0;0
2020-08-29 11:30:00;8;16;5;2;11;16;22;16;10;4;12;8;0;0;0;0;0;1
2020-08-29 11:45:00;11;24;9;5;17;16;40;37;16;5;20;10;0;0;0;1;0;0
2020-08-29 12:00:00;18;37;11;8;15;15;29;25;12;1;14;3;0;0;0;0;0;0
2020-08-29 12:15:00;17;38;6;7;14;15;32;29;15;6;19;13;1;0;0;1;0;2
2020-08-29 12:30:00;21;35;9;7;20;21;36;33;19;6;23;13;0;0;0;0;0;16
2020-08-29 12:45:00;11;24;5;6;12;18;42;36;29;4;35;8;0;0;1;0;0;0
2020-08-29 13:00:00;12;33;1;2;14;16;39;36;16;6;19;7;0;0;0;2;0;0
2020-08-29 13:15:00;11;29;18;16;21;19;41;41;18;8;27;13;0;2;0;1;0;0
2020-08-29 13:30:00;8;24;2;2;17;21;43;37;12;8;20;11;0;0;0;0;0;0
2020-08-29 13:45:00;16;38;6;9;18;20;55;43;21;7;27;10;0;0;0;0;0;1
2020-08-29 14:00:00;14;32;7;8;17;20;40;38;14;4;19;7;0;0;0;0;0;0
2020-08-29 14:15:00;10;29;7;4;13;18;31;35;17;10;31;15;0;4;0;0;0;0
2020-08-29 14:30:00;10;30;13;6;19;20;36;26;9;5;15;10;0;0;0;0;0;0
2020-08-29 14:45:00;12;22;2;1;22;10;43;39;14;5;21;7;0;1;0;1;0;0
2020-08-29 15:00:00;14;28;0;2;25;18;35;35;11;3;19;10;1;0;0;32;0;0
2020-08-29 15:15:00;9;24;7;2;16;19;27;31;11;6;24;10;0;0;0;0;0;3
2020-08-29 15:30:00;6;33;1;5;15;16;50;33;10;10;22;16;0;0;0;0;0;0
2020-08-29 15:45:00;7;24;0;0;12;18;27;24;13;3;24;9;0;0;0;0;0;0
2020-08-29 16:00:00;12;39;2;8;14;19;35;25;9;5;16;9;3;0;0;0;0;0
2020-08-29 16:15:00;11;31;2;7;9;19;25;31;11;6;16;6;1;1;0;0;0;0
2020-08-29 16:30:00;11;38;1;2;9;18;39;31;11;3;19;11;1;0;0;0;0;0
2020-08-29 16:45:00;12;25;0;0;10;13;36;28;9;4;17;10;0;0;0;0;0;2
2020-08-29 17:00:00;9;27;1;4;13;16;39;35;11;1;14;6;0;0;0;0;0;0
2020-08-29 17:15:00;10;31;5;4;13;14;23;25;10;5;14;8;0;0;0;1;0;0
2020-08-29 17:30:00;14;30;1;1;9;22;28;34;16;7;24;7;1;0;0;0;0;0
2020-08-29 17:45:00;11;37;2;4;10;16;24;33;9;5;19;8;0;0;0;4;0;0
2020-08-29 18:00:00;16;31;0;0;8;18;42;39;8;9;21;10;0;0;0;0;0;0
2020-08-29 18:15:00;11;23;0;1;14;18;32;26;9;7;12;12;1;0;0;0;0;0
2020-08-29 18:30:00;10;18;3;8;13;19;34;32;8;6;10;10;0;0;0;0;0;3
2020-08-29 18:45:00;12;26;0;0;12;17;19;15;9;3;13;9;0;0;0;0;0;0
2020-08-29 19:00:00;7;21;0;0;20;21;25;19;12;3;16;6;0;0;0;0;0;0
2020-08-29 19:15:00;5;17;0;1;16;16;34;35;9;6;15;11;0;0;0;4;0;0
2020-08-29 19:30:00;14;23;1;1;9;20;24;35;11;3;17;5;0;0;0;2;0;0
2020-08-29 19:45:00;7;19;0;1;12;20;17;13;10;6;11;14;0;0;0;0;0;0
2020-08-29 20:00:00;8;18;0;0;7;18;26;26;4;6;9;14;0;0;0;0;0;1
2020-08-29 20:15:00;3;19;0;0;8;16;24;18;13;6;17;13;0;0;0;0;0;0
2020-08-29 20:30:00;6;14;1;5;3;13;20;23;13;2;13;5;0;0;0;0;0;0
2020-08-29 20:45:00;9;15;4;8;13;16;17;22;15;4;19;9;0;0;0;0;0;0
2020-08-29 21:00:00;3;11;0;0;7;8;11;19;9;1;10;6;0;0;0;0;0;1
2020-08-29 21:15:00;5;14;0;0;6;13;18;20;13;2;14;5;0;0;0;0;0;0
2020-08-29 21:30:00;3;16;0;0;4;8;23;22;9;2;10;9;0;0;0;0;0;0
2020-08-29 21:45:00;5;14;0;0;7;12;17;20;6;4;5;7;0;0;0;0;0;0
2020-08-29 22:00:00;6;18;0;0;4;11;13;22;11;4;13;6;0;0;0;0;0;0
2020-08-29 22:15:00;2;6;0;1;4;16;15;21;8;5;11;10;0;0;0;0;0;0
2020-08-29 22:30:00;0;10;0;1;1;15;11;12;7;5;10;6;0;0;0;0;0;0
2020-08-29 22:45:00;3;11;0;0;2;11;17;18;9;1;10;3;0;0;0;0;0;0
2020-08-29 23:00:00;4;10;0;0;1;6;15;21;10;3;14;4;0;0;0;0;0;0
2020-08-29 23:15:00;4;11;0;0;1;5;19;14;7;5;10;8;0;0;0;0;0;0
2020-08-29 23:30:00;0;10;1;3;5;9;7;8;8;2;9;4;0;0;0;0;0;0
2020-08-29 23:45:00;1;7;1;0;1;8;8;15;2;2;4;4;0;0;0;0;0;0
