DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-11-29 00:00:00;1;2;0;7;11;3;4;9;10;1;1
2019-11-29 00:15:00;3;3;0;13;10;3;4;12;9;0;0
2019-11-29 00:30:00;0;3;0;10;8;20;3;4;3;0;0
2019-11-29 00:45:00;2;0;0;5;3;59;4;8;6;2;3
2019-11-29 01:00:00;0;1;0;10;9;35;4;6;5;1;1
2019-11-29 01:15:00;0;0;0;11;6;20;2;6;5;0;0
2019-11-29 01:30:00;1;0;0;2;3;0;2;5;3;1;1
2019-11-29 01:45:00;0;0;0;4;2;2;1;2;5;2;2
2019-11-29 02:00:00;0;0;0;2;4;1;0;5;3;0;0
2019-11-29 02:15:00;0;0;0;2;1;9;0;1;0;0;0
2019-11-29 02:30:00;0;0;0;6;3;2;0;2;2;0;0
2019-11-29 02:45:00;0;0;0;2;0;0;2;6;4;0;0
2019-11-29 03:00:00;1;2;0;6;2;0;1;4;1;0;0
2019-11-29 03:15:00;0;2;0;3;2;1;1;4;5;0;0
2019-11-29 03:30:00;0;0;0;2;2;0;1;2;1;0;0
2019-11-29 03:45:00;2;2;0;3;3;1;2;2;3;2;2
2019-11-29 04:00:00;1;2;0;4;1;1;0;2;3;3;3
2019-11-29 04:15:00;0;2;0;6;8;5;2;6;4;4;4
2019-11-29 04:30:00;0;2;0;5;2;8;2;4;4;1;1
2019-11-29 04:45:00;0;4;0;12;8;6;1;21;10;3;2
2019-11-29 05:00:00;4;8;0;10;12;5;3;20;17;5;5
2019-11-29 05:15:00;2;15;2;25;24;10;9;51;63;24;20
2019-11-29 05:30:00;3;17;2;19;17;8;7;53;61;18;13
2019-11-29 05:45:00;2;19;1;46;36;20;9;77;97;29;25
2019-11-29 06:00:00;4;12;3;58;37;9;7;50;49;15;8
2019-11-29 06:15:00;7;26;4;61;27;8;14;79;68;9;8
2019-11-29 06:30:00;7;42;3;42;27;7;20;110;117;17;15
2019-11-29 06:45:00;11;48;4;60;44;6;17;129;141;26;20
2019-11-29 07:00:00;9;34;4;59;47;45;17;134;168;27;21
2019-11-29 07:15:00;13;52;16;82;53;12;30;141;189;40;28
2019-11-29 07:30:00;20;66;8;92;60;14;170;155;207;38;30
2019-11-29 07:45:00;23;52;4;131;94;29;51;142;182;36;35
2019-11-29 08:00:00;10;43;6;114;66;23;29;109;134;24;23
2019-11-29 08:15:00;12;38;11;92;52;15;29;92;124;36;26
2019-11-29 08:30:00;11;45;4;94;73;22;35;98;129;26;23
2019-11-29 08:45:00;14;36;3;102;60;13;28;101;106;28;25
2019-11-29 09:00:00;10;47;2;97;60;14;30;85;86;12;8
2019-11-29 09:15:00;13;27;6;98;56;11;36;87;78;12;11
2019-11-29 09:30:00;5;21;1;92;59;14;39;73;83;7;6
2019-11-29 09:45:00;3;30;7;109;64;14;29;84;80;7;7
2019-11-29 10:00:00;13;28;7;100;60;16;33;71;95;10;9
2019-11-29 10:15:00;12;22;1;101;60;12;28;63;56;9;8
2019-11-29 10:30:00;12;35;6;101;72;18;40;78;84;9;9
2019-11-29 10:45:00;13;32;6;93;66;18;54;88;83;8;8
2019-11-29 11:00:00;21;42;3;112;86;21;39;64;70;9;8
2019-11-29 11:15:00;18;28;6;143;76;21;47;71;75;10;9
2019-11-29 11:30:00;16;40;4;127;91;19;47;96;75;17;14
2019-11-29 11:45:00;16;38;4;127;103;32;49;102;100;9;7
2019-11-29 12:00:00;18;32;4;145;109;25;48;99;95;11;12
2019-11-29 12:15:00;13;33;1;159;123;18;50;93;93;14;13
2019-11-29 12:30:00;18;39;8;182;152;28;44;103;87;14;12
2019-11-29 12:45:00;25;42;6;167;146;19;52;94;95;13;11
2019-11-29 13:00:00;27;46;4;182;176;50;44;95;82;12;6
2019-11-29 13:15:00;13;35;4;210;153;26;47;109;97;13;13
2019-11-29 13:30:00;19;56;0;240;225;48;59;109;117;12;15
2019-11-29 13:45:00;23;39;5;224;193;31;45;118;117;19;17
