DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-02-06 00:00:00;0;6;5;7;9;0;0;0;0;0;0;0
2020-02-06 00:15:00;3;8;6;9;4;0;0;0;0;0;0;0
2020-02-06 00:30:00;1;2;6;4;4;0;0;0;0;0;0;0
2020-02-06 00:45:00;2;3;1;9;3;0;0;0;0;0;0;0
2020-02-06 01:00:00;0;4;2;6;5;0;0;0;0;0;0;0
2020-02-06 01:15:00;3;4;5;4;7;0;0;0;0;0;0;0
2020-02-06 01:30:00;2;4;3;5;4;0;0;0;0;0;0;0
2020-02-06 01:45:00;0;1;3;3;2;0;0;0;0;0;0;0
2020-02-06 02:00:00;0;3;1;1;0;0;0;0;0;0;0;0
2020-02-06 02:15:00;1;3;3;3;1;0;0;0;0;0;0;0
2020-02-06 02:30:00;0;3;3;2;2;0;0;0;0;0;0;0
2020-02-06 02:45:00;1;2;5;1;2;0;0;0;0;0;0;0
2020-02-06 03:00:00;0;3;2;2;1;0;0;0;0;0;0;0
2020-02-06 03:15:00;0;1;3;5;2;0;0;0;0;0;0;0
2020-02-06 03:30:00;1;1;2;2;0;0;0;0;0;0;0;0
2020-02-06 03:45:00;1;2;4;2;1;0;0;0;0;0;0;0
2020-02-06 04:00:00;1;2;2;4;5;0;0;0;0;0;0;0
2020-02-06 04:15:00;1;5;6;4;3;0;0;0;0;0;0;0
2020-02-06 04:30:00;1;6;10;4;2;0;0;0;0;0;0;0
2020-02-06 04:45:00;4;5;12;7;6;0;0;0;0;0;0;0
2020-02-06 05:00:00;2;18;22;21;17;0;0;0;0;0;0;0
2020-02-06 05:15:00;14;21;20;48;27;0;0;0;0;0;0;0
2020-02-06 05:30:00;18;46;28;45;37;0;0;0;0;0;0;0
2020-02-06 05:45:00;15;33;36;60;43;0;0;0;0;0;0;0
2020-02-06 06:00:00;13;41;35;55;54;0;0;0;0;0;0;0
2020-02-06 06:15:00;13;54;43;61;57;0;0;0;0;0;0;0
2020-02-06 06:30:00;14;60;52;118;124;1;0;0;0;4;3;4
2020-02-06 06:45:00;17;57;37;96;141;8;0;0;0;9;0;0
2020-02-06 07:00:00;31;58;50;130;162;6;0;0;0;6;0;1
2020-02-06 07:15:00;27;62;49;131;174;2;3;0;0;8;3;3
2020-02-06 07:30:00;27;70;54;144;168;3;6;0;0;23;5;13
2020-02-06 07:45:00;39;79;69;123;132;2;4;0;1;90;3;3
2020-02-06 08:00:00;20;60;52;115;115;3;0;0;0;7;3;1
2020-02-06 08:15:00;33;86;51;90;113;4;0;0;0;4;8;10
2020-02-06 08:30:00;20;55;42;93;94;0;1;0;0;3;4;3
