DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-04-03 00:00:00;1;2;1;0;0;0;1;3;2;0;0;0;0;0;0;0;0
2020-04-03 00:15:00;2;0;4;4;1;0;3;1;1;0;0;0;0;0;0;0;0
2020-04-03 00:30:00;2;0;1;0;2;1;0;0;1;1;0;0;0;0;0;0;0
2020-04-03 00:45:00;4;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0
2020-04-03 01:00:00;2;0;1;1;0;0;0;3;1;3;0;0;0;0;0;0;0
2020-04-03 01:15:00;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-04-03 01:30:00;1;0;1;0;0;0;1;2;1;0;0;0;2;0;0;0;0
2020-04-03 01:45:00;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0
2020-04-03 02:00:00;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0
2020-04-03 02:15:00;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-03 02:30:00;1;1;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0
2020-04-03 02:45:00;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-04-03 03:00:00;0;0;0;1;0;0;0;1;3;2;0;0;0;0;0;0;0
2020-04-03 03:15:00;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-04-03 03:30:00;0;2;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0
2020-04-03 03:45:00;1;0;0;2;1;1;2;0;0;1;0;0;0;0;0;0;0
2020-04-03 04:00:00;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-04-03 04:15:00;3;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0
2020-04-03 04:30:00;0;0;1;1;0;3;2;1;3;0;0;0;0;0;0;0;0
2020-04-03 04:45:00;8;3;3;1;0;2;2;0;5;5;0;0;0;0;0;0;0
2020-04-03 05:00:00;1;1;1;4;1;1;2;2;5;4;0;0;0;0;0;0;0
2020-04-03 05:15:00;5;3;8;4;1;1;3;8;7;7;0;0;0;0;0;0;0
2020-04-03 05:30:00;17;7;10;10;1;1;9;8;11;8;0;0;0;0;0;0;0
2020-04-03 05:45:00;13;5;23;20;1;3;11;8;10;14;0;0;0;0;0;0;0
2020-04-03 06:00:00;18;10;17;13;4;3;9;11;20;15;0;0;0;0;1;0;0
2020-04-03 06:15:00;27;2;25;19;3;5;5;16;15;12;0;0;0;0;0;0;0
2020-04-03 06:30:00;40;10;36;29;4;3;9;17;22;16;0;0;0;2;1;0;0
2020-04-03 06:45:00;22;5;21;19;3;7;8;16;18;15;0;0;0;0;0;0;0
2020-04-03 07:00:00;29;11;26;22;4;2;8;8;11;13;0;0;2;0;0;1;0
2020-04-03 07:15:00;19;5;27;31;4;6;7;12;13;16;0;0;1;0;0;0;0
2020-04-03 07:30:00;28;8;31;27;12;9;15;17;17;14;0;0;0;0;0;0;0
2020-04-03 07:45:00;32;11;28;25;10;5;9;14;17;15;0;0;1;0;0;0;0
2020-04-03 08:00:00;20;18;23;25;7;8;9;17;14;11;0;0;0;0;0;0;0
2020-04-03 08:15:00;23;14;13;21;4;8;7;23;19;14;0;0;0;0;0;0;0
2020-04-03 08:30:00;13;5;18;14;6;4;12;23;17;9;0;0;0;0;0;4;0
2020-04-03 08:45:00;19;12;12;7;5;17;12;15;19;13;0;0;0;0;0;0;0
2020-04-03 09:00:00;22;22;9;12;9;10;12;11;8;14;0;0;0;0;0;0;0
2020-04-03 09:15:00;20;13;17;14;9;8;10;18;15;16;0;0;1;0;1;0;0
2020-04-03 09:30:00;16;14;19;17;6;7;13;13;10;15;0;0;1;0;0;0;0
2020-04-03 09:45:00;17;12;12;26;13;9;9;19;17;15;0;0;0;0;0;1;0
2020-04-03 10:00:00;22;15;22;18;6;16;15;19;19;8;2;0;5;0;0;0;0
2020-04-03 10:15:00;22;18;14;32;13;15;15;15;23;30;0;0;0;0;0;0;0
2020-04-03 10:30:00;24;14;18;15;13;11;11;21;13;12;0;0;0;0;0;0;1
2020-04-03 10:45:00;21;20;12;18;12;14;12;24;20;19;0;0;0;0;1;0;0
2020-04-03 11:00:00;25;22;16;17;9;18;21;18;21;13;0;0;0;0;0;0;0
2020-04-03 11:15:00;23;15;19;14;11;21;16;16;20;19;0;0;0;0;0;0;0
2020-04-03 11:30:00;25;29;19;18;7;10;15;23;20;21;0;0;0;0;0;0;0
2020-04-03 11:45:00;23;18;16;17;9;21;24;31;23;23;0;0;0;0;0;0;0
2020-04-03 12:00:00;21;24;31;23;11;4;18;23;25;14;0;0;0;0;2;0;0
2020-04-03 12:15:00;34;24;20;22;10;11;14;32;29;34;1;0;0;0;0;0;0
2020-04-03 12:30:00;28;37;29;18;13;13;19;38;31;28;0;0;0;0;0;0;0
2020-04-03 12:45:00;19;33;25;16;10;15;15;22;24;17;0;0;0;0;0;0;0
2020-04-03 13:00:00;28;21;28;61;10;15;24;24;32;20;0;0;0;0;2;4;0
2020-04-03 13:15:00;39;17;20;16;7;10;12;15;32;20;0;0;0;0;0;0;0
2020-04-03 13:30:00;35;25;23;22;10;16;29;36;25;27;0;0;0;0;0;0;0
2020-04-03 13:45:00;36;13;27;16;8;10;14;30;27;23;2;0;0;0;2;2;0
2020-04-03 14:00:00;17;32;13;18;10;10;16;23;27;29;0;0;0;0;1;0;0
2020-04-03 14:15:00;18;22;18;24;13;13;25;32;24;34;0;0;1;0;1;19;0
2020-04-03 14:30:00;22;25;15;20;13;12;21;22;25;21;0;0;0;0;1;0;0
2020-04-03 14:45:00;26;29;19;18;13;13;21;25;19;35;1;0;1;0;4;0;0
