DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-10-20 00:00:00;18;21;10;5;9;13;14;4;0;0;0;0;0;0
2019-10-20 00:15:00;19;18;13;6;15;21;14;11;0;0;0;0;0;0
2019-10-20 00:30:00;15;22;5;3;17;14;11;2;0;0;0;0;0;0
2019-10-20 00:45:00;20;20;10;0;16;16;5;2;0;0;0;0;0;0
2019-10-20 01:00:00;17;19;14;6;17;19;8;4;0;0;0;0;0;0
2019-10-20 01:15:00;15;23;13;5;18;15;11;7;0;0;0;0;0;0
2019-10-20 01:30:00;17;11;11;3;12;14;9;4;0;0;0;0;0;0
2019-10-20 01:45:00;12;17;9;2;21;23;5;6;0;0;0;0;0;0
2019-10-20 02:00:00;16;13;4;0;12;13;5;4;0;0;0;0;0;0
2019-10-20 02:15:00;13;5;9;5;4;12;4;4;0;0;0;0;0;0
2019-10-20 02:30:00;6;9;2;0;11;11;4;3;0;0;0;0;0;0
2019-10-20 02:45:00;14;6;4;2;6;6;3;2;0;0;0;0;0;0
2019-10-20 03:00:00;12;7;3;1;12;11;2;2;0;0;0;0;0;0
2019-10-20 03:15:00;2;3;6;1;5;5;3;1;0;0;0;0;0;0
2019-10-20 03:30:00;10;8;1;0;5;5;3;1;0;0;0;0;0;0
2019-10-20 03:45:00;7;7;7;0;9;8;4;1;0;0;0;0;0;0
2019-10-20 04:00:00;5;6;8;0;11;5;3;2;0;0;0;0;0;0
2019-10-20 04:15:00;7;11;1;0;3;7;1;1;0;0;0;0;0;0
2019-10-20 04:30:00;6;2;4;0;6;6;5;2;0;0;0;0;0;0
2019-10-20 04:45:00;5;5;2;0;5;6;3;4;0;0;0;0;0;0
2019-10-20 05:00:00;9;7;6;0;6;8;3;5;0;1;0;0;0;0
2019-10-20 05:15:00;9;7;7;1;6;8;5;5;0;0;0;0;0;0
2019-10-20 05:30:00;12;11;8;0;14;8;4;5;0;0;0;0;0;2
2019-10-20 05:45:00;11;17;4;2;16;14;5;3;0;0;0;0;0;0
2019-10-20 06:00:00;9;8;3;3;5;8;7;5;0;0;0;0;0;0
2019-10-20 06:15:00;10;12;7;3;8;11;5;6;0;0;0;0;0;0
2019-10-20 06:30:00;8;6;3;0;7;15;6;4;0;0;0;0;0;0
2019-10-20 06:45:00;9;5;7;0;13;14;3;2;0;0;0;0;0;0
2019-10-20 07:00:00;9;8;6;0;11;10;13;3;0;0;0;0;0;0
2019-10-20 07:15:00;12;5;9;1;8;8;5;10;0;0;0;0;0;0
2019-10-20 07:30:00;12;12;5;0;12;15;3;6;0;0;0;0;0;0
2019-10-20 07:45:00;16;14;5;2;12;8;13;12;0;0;0;0;0;0
2019-10-20 08:00:00;15;19;9;3;10;8;11;7;0;0;0;0;0;0
2019-10-20 08:15:00;18;20;7;1;9;19;7;7;0;0;0;0;0;1
2019-10-20 08:30:00;18;11;9;6;15;15;8;8;0;4;0;3;0;0
2019-10-20 08:45:00;24;27;15;2;15;24;22;11;0;0;0;0;0;0
2019-10-20 09:00:00;23;24;15;3;22;13;18;11;0;0;0;0;0;0
2019-10-20 09:15:00;42;31;14;4;21;27;19;11;0;0;0;0;0;0
2019-10-20 09:30:00;45;38;19;7;37;38;36;20;0;0;0;0;0;0
2019-10-20 09:45:00;46;46;25;6;39;47;22;21;0;0;0;3;0;0
2019-10-20 10:00:00;36;35;27;6;37;40;28;20;0;0;0;0;0;0
2019-10-20 10:15:00;48;38;12;12;33;43;22;20;0;0;0;4;0;0
2019-10-20 10:30:00;57;50;26;8;35;43;22;19;0;0;0;0;0;0
2019-10-20 10:45:00;57;57;31;6;53;68;23;26;0;0;0;0;1;0
2019-10-20 11:00:00;54;52;23;8;41;48;30;16;0;0;0;0;0;0
2019-10-20 11:15:00;47;50;31;11;35;47;35;29;0;0;0;0;0;0
2019-10-20 11:30:00;62;60;33;10;39;59;24;23;0;0;0;0;0;0
2019-10-20 11:45:00;66;54;38;6;42;58;27;30;0;0;0;0;0;0
2019-10-20 12:00:00;56;56;26;12;34;51;22;15;0;0;0;0;0;4
2019-10-20 12:15:00;71;59;37;10;54;68;28;20;0;0;0;0;0;0
2019-10-20 12:30:00;54;45;35;6;48;52;46;19;0;0;0;0;0;0
2019-10-20 12:45:00;54;59;30;15;54;59;22;19;31;0;4;0;30;0
2019-10-20 13:00:00;62;73;30;15;44;52;22;20;0;0;0;0;0;26
