DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-10-02 00:00:00;11;10;9;1;0;6;9;0;1
2019-10-02 00:15:00;7;16;12;4;1;9;7;1;1
2019-10-02 00:30:00;6;17;10;4;0;9;6;1;1
2019-10-02 00:45:00;4;14;11;7;1;6;4;0;0
2019-10-02 01:00:00;8;18;9;5;2;6;4;0;1
2019-10-02 01:15:00;5;3;8;4;2;5;8;0;3
2019-10-02 01:30:00;2;6;4;3;0;8;6;0;0
2019-10-02 01:45:00;2;7;4;1;0;6;4;0;0
2019-10-02 02:00:00;8;5;2;0;0;7;7;0;0
2019-10-02 02:15:00;7;1;1;0;0;8;5;0;0
2019-10-02 02:30:00;4;4;2;2;1;2;3;0;0
2019-10-02 02:45:00;4;4;10;4;3;3;4;0;0
2019-10-02 03:00:00;2;5;5;3;0;6;4;0;0
2019-10-02 03:15:00;7;5;6;3;2;8;8;0;1
2019-10-02 03:30:00;7;7;9;3;1;8;5;0;1
2019-10-02 03:45:00;4;5;1;1;1;4;1;0;0
2019-10-02 04:00:00;11;4;1;0;0;10;4;0;0
2019-10-02 04:15:00;9;7;3;1;0;11;3;0;0
2019-10-02 04:30:00;6;3;6;2;2;23;10;0;0
2019-10-02 04:45:00;24;7;7;2;0;32;21;2;3
2019-10-02 05:00:00;23;9;12;2;0;20;15;1;4
2019-10-02 05:15:00;43;23;23;3;1;32;25;2;4
2019-10-02 05:30:00;41;38;35;14;2;53;31;8;10
2019-10-02 05:45:00;69;34;50;10;2;73;65;7;11
2019-10-02 06:00:00;43;44;48;9;2;70;68;3;8
2019-10-02 06:15:00;86;62;53;12;4;84;62;6;19
2019-10-02 06:30:00;66;73;55;15;12;80;87;6;22
2019-10-02 06:45:00;92;118;80;22;9;107;104;6;17
2019-10-02 07:00:00;110;164;74;12;12;87;85;4;17
2019-10-02 07:15:00;119;206;95;22;10;85;105;17;30
2019-10-02 07:30:00;180;118;119;31;16;94;99;10;24
2019-10-02 07:45:00;143;123;92;51;13;92;90;18;30
2019-10-02 08:00:00;92;126;101;29;11;77;114;14;26
2019-10-02 08:15:00;88;104;106;24;8;88;108;8;12
2019-10-02 08:30:00;93;103;95;28;9;89;111;16;15
2019-10-02 08:45:00;109;103;77;20;11;96;77;12;22
2019-10-02 09:00:00;95;87;81;19;10;100;92;13;19
2019-10-02 09:15:00;93;97;92;25;10;59;114;19;21
2019-10-02 09:30:00;89;94;77;13;9;84;63;15;27
2019-10-02 09:45:00;95;79;87;21;10;96;85;9;14
2019-10-02 10:00:00;81;94;77;20;9;93;84;13;17
2019-10-02 10:15:00;102;105;71;21;8;80;66;9;13
2019-10-02 10:30:00;89;97;77;21;14;94;79;29;15
2019-10-02 10:45:00;107;106;83;24;11;92;82;21;20
2019-10-02 11:00:00;83;99;99;24;12;103;93;16;93
2019-10-02 11:15:00;92;87;73;21;9;100;86;13;25
2019-10-02 11:30:00;111;115;77;24;13;107;89;17;25
2019-10-02 11:45:00;104;105;84;19;11;100;113;18;23
2019-10-02 12:00:00;95;102;87;24;9;106;91;59;27
2019-10-02 12:15:00;122;113;112;24;9;110;125;18;20
2019-10-02 12:30:00;90;119;93;36;11;97;99;17;26
2019-10-02 12:45:00;94;124;105;28;16;115;118;10;16
2019-10-02 13:00:00;105;118;82;25;10;116;111;12;15
2019-10-02 13:15:00;100;108;96;22;10;106;122;11;15
2019-10-02 13:30:00;102;104;77;23;13;114;99;8;14
2019-10-02 13:45:00;93;109;83;30;16;101;88;16;25
2019-10-02 14:00:00;89;115;97;17;11;115;102;14;24
2019-10-02 14:15:00;117;157;103;37;10;102;105;8;14
2019-10-02 14:30:00;120;120;114;22;15;111;132;9;17
2019-10-02 14:45:00;110;124;91;30;10;123;132;12;20
2019-10-02 15:00:00;112;125;79;23;11;130;131;19;28
2019-10-02 15:15:00;103;123;81;28;16;126;136;16;36
2019-10-02 15:30:00;104;132;91;25;11;121;121;20;30
2019-10-02 15:45:00;123;151;105;35;11;138;133;16;23
2019-10-02 16:00:00;113;134;81;38;11;140;146;25;30
2019-10-02 16:15:00;112;144;99;33;16;134;173;13;20
2019-10-02 16:30:00;133;165;83;39;11;132;145;21;31
2019-10-02 16:45:00;114;155;67;40;11;116;133;20;33
2019-10-02 17:00:00;99;153;83;34;8;124;135;17;20
2019-10-02 17:15:00;123;150;136;30;11;123;149;16;32
2019-10-02 17:30:00;151;186;94;33;12;121;107;11;44
2019-10-02 17:45:00;117;167;92;42;15;104;95;23;26
2019-10-02 18:00:00;125;185;70;33;11;108;81;14;27
2019-10-02 18:15:00;119;135;80;34;12;119;112;20;22
2019-10-02 18:30:00;101;126;73;29;11;111;113;15;14
2019-10-02 18:45:00;87;119;65;32;14;84;72;13;21
2019-10-02 19:00:00;116;112;70;24;12;93;68;18;25
2019-10-02 19:15:00;78;107;76;25;11;71;47;8;12
2019-10-02 19:30:00;69;113;75;22;13;71;65;9;16
2019-10-02 19:45:00;86;87;53;26;10;82;58;6;16
2019-10-02 20:00:00;67;85;67;20;12;81;74;6;11
2019-10-02 20:15:00;61;61;48;18;14;67;64;12;42
2019-10-02 20:30:00;70;61;53;17;10;64;28;6;8
2019-10-02 20:45:00;61;82;49;15;3;49;31;3;8
2019-10-02 21:00:00;55;45;35;16;2;57;28;3;4
2019-10-02 21:15:00;51;47;45;14;6;50;52;6;10
2019-10-02 21:30:00;31;33;31;10;1;51;28;3;7
2019-10-02 21:45:00;41;43;40;10;6;49;28;5;14
2019-10-02 22:00:00;39;40;38;15;6;63;39;5;8
2019-10-02 22:15:00;39;26;28;10;3;47;27;8;12
2019-10-02 22:30:00;43;38;38;7;7;49;45;1;6
2019-10-02 22:45:00;41;41;33;9;5;45;48;3;5
2019-10-02 23:00:00;34;29;20;8;3;36;19;1;3
2019-10-02 23:15:00;26;25;25;7;2;42;21;5;5
2019-10-02 23:30:00;31;26;27;5;0;28;16;6;10
2019-10-02 23:45:00;31;23;16;8;3;29;16;0;1
