DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-10-30 00:00:00;9;15;13;4;3;15;9;0;1
2019-10-30 00:15:00;12;6;5;2;0;6;6;4;4
2019-10-30 00:30:00;9;11;11;5;1;8;8;0;1
2019-10-30 00:45:00;6;7;6;3;2;7;6;2;2
2019-10-30 01:00:00;12;10;6;5;0;6;3;0;0
2019-10-30 01:15:00;6;5;8;4;1;7;6;2;2
2019-10-30 01:30:00;10;8;7;2;1;13;5;0;0
2019-10-30 01:45:00;3;4;3;1;0;10;3;0;0
2019-10-30 02:00:00;5;4;4;2;1;8;2;0;1
2019-10-30 02:15:00;2;1;3;2;0;4;3;0;0
2019-10-30 02:30:00;2;5;5;4;0;2;5;0;0
2019-10-30 02:45:00;5;6;4;2;0;1;3;1;1
2019-10-30 03:00:00;6;6;11;5;3;5;6;0;0
2019-10-30 03:15:00;7;6;6;1;1;2;3;0;0
2019-10-30 03:30:00;4;3;3;0;0;8;6;0;1
2019-10-30 03:45:00;6;3;2;1;1;9;3;0;0
2019-10-30 04:00:00;6;6;5;3;0;13;8;0;0
2019-10-30 04:15:00;10;5;3;1;0;15;7;0;0
2019-10-30 04:30:00;9;6;6;4;2;17;4;1;0
2019-10-30 04:45:00;16;7;17;7;1;29;20;0;0
2019-10-30 05:00:00;28;8;13;5;0;34;23;2;4
2019-10-30 05:15:00;34;22;22;2;0;39;23;3;6
2019-10-30 05:30:00;32;22;35;13;2;49;36;8;12
2019-10-30 05:45:00;52;31;52;12;2;74;69;10;16
2019-10-30 06:00:00;54;40;51;14;1;69;55;6;11
2019-10-30 06:15:00;68;58;70;13;2;81;72;8;16
2019-10-30 06:30:00;77;75;69;13;11;96;87;14;23
2019-10-30 06:45:00;108;116;101;25;6;96;105;6;20
2019-10-30 07:00:00;108;132;76;24;11;86;93;5;18
2019-10-30 07:15:00;124;134;86;20;16;88;90;12;23
2019-10-30 07:30:00;121;160;100;32;10;96;96;7;73
2019-10-30 07:45:00;97;125;75;23;12;90;84;13;28
2019-10-30 08:00:00;90;92;72;20;10;97;102;13;18
2019-10-30 08:15:00;82;99;77;20;9;89;88;14;29
2019-10-30 08:30:00;93;107;98;23;8;104;103;14;27
2019-10-30 08:45:00;83;92;102;25;10;94;100;8;19
2019-10-30 09:00:00;94;87;81;17;11;89;104;14;18
2019-10-30 09:15:00;100;101;82;23;11;97;121;10;12
2019-10-30 09:30:00;97;123;87;27;10;104;75;67;18
2019-10-30 09:45:00;96;96;75;24;10;101;81;9;17
2019-10-30 10:00:00;107;112;89;21;11;80;71;11;20
2019-10-30 10:15:00;113;104;80;21;13;103;94;15;24
2019-10-30 10:30:00;92;102;73;22;9;104;77;11;60
2019-10-30 10:45:00;98;100;88;28;11;111;89;19;20
2019-10-30 11:00:00;92;105;86;26;11;96;84;10;21
2019-10-30 11:15:00;106;101;87;18;10;99;107;20;39
2019-10-30 11:30:00;112;106;71;19;12;115;106;16;19
2019-10-30 11:45:00;117;121;101;22;10;130;112;16;23
2019-10-30 12:00:00;97;96;68;25;13;109;113;14;17
2019-10-30 12:15:00;106;119;73;35;13;105;77;17;26
2019-10-30 12:30:00;108;141;88;33;12;121;99;12;26
2019-10-30 12:45:00;99;99;80;21;12;105;97;16;19
2019-10-30 13:00:00;88;110;76;22;10;109;117;12;16
2019-10-30 13:15:00;116;107;95;22;11;116;115;14;15
2019-10-30 13:30:00;90;117;91;22;9;98;104;10;18
2019-10-30 13:45:00;98;116;78;32;11;112;101;19;24
2019-10-30 14:00:00;98;122;91;25;12;118;104;21;20
2019-10-30 14:15:00;99;110;100;29;14;102;92;12;19
2019-10-30 14:30:00;108;111;89;26;12;118;142;20;16
2019-10-30 14:45:00;97;134;93;34;10;125;118;8;17
2019-10-30 15:00:00;101;116;89;30;11;119;111;18;20
2019-10-30 15:15:00;119;134;90;26;10;133;121;15;25
2019-10-30 15:30:00;116;148;90;26;12;123;110;27;35
2019-10-30 15:45:00;108;140;92;33;11;115;133;14;26
2019-10-30 16:00:00;114;133;78;18;10;112;108;16;29
2019-10-30 16:15:00;122;177;83;40;15;117;134;24;28
2019-10-30 16:30:00;123;163;107;37;12;114;133;15;26
2019-10-30 16:45:00;153;190;64;43;11;128;144;21;32
2019-10-30 17:00:00;137;181;70;46;18;119;116;21;31
