DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-12-11 00:00:00;1;1;0;1;1;1;0;1;0;0;0
2020-12-11 00:15:00;3;2;0;8;0;3;1;1;0;0;0
2020-12-11 00:30:00;0;1;0;1;0;0;0;0;0;0;0
2020-12-11 00:45:00;0;0;0;3;2;3;1;2;0;0;0
2020-12-11 01:00:00;0;1;0;2;0;1;0;0;0;0;0
2020-12-11 01:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-12-11 01:30:00;2;1;0;1;0;0;0;0;0;0;0
2020-12-11 01:45:00;1;0;0;0;0;0;0;0;0;0;0
2020-12-11 02:00:00;0;2;0;1;1;1;0;0;0;0;0
2020-12-11 02:15:00;0;0;0;3;1;3;0;0;0;0;0
2020-12-11 02:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-12-11 02:45:00;1;2;0;0;0;0;0;0;0;0;0
2020-12-11 03:00:00;0;0;0;1;0;0;0;0;0;0;0
2020-12-11 03:15:00;1;1;0;1;0;1;0;0;0;0;0
2020-12-11 03:30:00;1;0;0;1;0;1;0;1;0;0;0
2020-12-11 03:45:00;1;0;0;1;0;1;0;2;0;0;0
2020-12-11 04:00:00;1;2;0;2;0;2;0;0;0;0;0
2020-12-11 04:15:00;2;4;0;2;0;1;1;2;0;0;0
2020-12-11 04:30:00;1;2;0;3;0;2;0;1;0;0;0
2020-12-11 04:45:00;5;4;0;3;0;2;1;2;0;0;0
2020-12-11 05:00:00;3;3;0;4;0;3;2;2;0;0;0
2020-12-11 05:15:00;5;1;0;6;3;5;1;4;0;0;0
2020-12-11 05:30:00;4;8;0;7;3;3;1;8;0;0;0
2020-12-11 05:45:00;9;19;0;15;1;8;2;3;0;0;0
2020-12-11 06:00:00;13;23;0;20;9;17;1;8;0;0;0
2020-12-11 06:15:00;29;22;0;33;11;23;4;17;0;0;0
2020-12-11 06:30:00;26;28;0;31;10;19;3;17;0;0;0
2020-12-11 06:45:00;45;47;0;27;8;23;3;21;0;0;0
2020-12-11 07:00:00;40;50;0;40;8;31;4;18;0;0;0
2020-12-11 07:15:00;69;97;0;43;10;40;7;21;0;0;0
2020-12-11 07:30:00;86;102;0;67;10;54;8;30;5;28;0
2020-12-11 07:45:00;73;88;0;95;16;84;11;26;0;1;0
2020-12-11 08:00:00;50;45;0;43;9;32;3;17;0;0;0
2020-12-11 08:15:00;47;60;0;49;9;42;3;23;7;0;0
2020-12-11 08:30:00;36;39;0;44;11;37;7;19;0;0;0
2020-12-11 08:45:00;44;53;0;39;7;32;4;14;6;0;0
2020-12-11 09:00:00;37;36;0;57;8;45;5;16;0;0;0
2020-12-11 09:15:00;57;39;0;59;5;42;3;12;0;0;0
2020-12-11 09:30:00;47;51;0;57;8;47;8;14;0;9;0
2020-12-11 09:45:00;51;45;0;55;9;37;4;16;0;0;0
2020-12-11 10:00:00;44;36;0;63;10;49;4;12;0;0;0
2020-12-11 10:15:00;47;44;0;64;6;50;5;8;0;0;0
2020-12-11 10:30:00;51;34;0;74;22;59;5;15;0;2;0
2020-12-11 10:45:00;44;51;0;79;8;66;8;15;0;0;0
2020-12-11 11:00:00;37;43;0;76;7;63;6;16;0;0;0
2020-12-11 11:15:00;42;40;0;61;10;53;7;10;0;1;1
2020-12-11 11:30:00;40;43;0;88;14;60;7;14;0;0;0
2020-12-11 11:45:00;41;54;0;94;14;68;5;18;0;0;0
2020-12-11 12:00:00;30;41;0;93;11;72;5;15;3;21;0
2020-12-11 12:15:00;37;63;0;103;12;87;10;15;0;1;0
2020-12-11 12:30:00;34;54;0;91;11;73;10;22;1;4;0
2020-12-11 12:45:00;32;53;0;88;12;64;11;24;0;8;0
2020-12-11 13:00:00;52;55;0;121;12;103;14;29;3;22;0
2020-12-11 13:15:00;42;30;0;76;19;65;3;28;0;0;0
2020-12-11 13:30:00;35;39;0;90;6;78;7;12;0;0;0
2020-12-11 13:45:00;44;56;0;81;14;68;7;17;0;14;0
2020-12-11 14:00:00;42;40;0;87;12;66;4;16;0;4;0
2020-12-11 14:15:00;41;46;0;93;16;72;10;19;1;0;0
2020-12-11 14:30:00;41;41;0;115;5;95;6;13;0;2;0
2020-12-11 14:45:00;38;46;0;100;9;70;9;18;0;0;0
2020-12-11 15:00:00;43;56;0;85;12;60;10;18;0;1;3
2020-12-11 15:15:00;47;54;0;77;10;49;10;25;1;0;0
2020-12-11 15:30:00;46;41;0;105;31;85;6;20;0;1;0
2020-12-11 15:45:00;39;44;0;87;5;63;5;12;0;0;0
2020-12-11 16:00:00;48;47;0;84;10;54;5;22;0;0;0
2020-12-11 16:15:00;48;60;0;82;10;60;5;24;4;0;0
2020-12-11 16:30:00;28;43;0;81;15;62;7;19;0;0;0
2020-12-11 16:45:00;34;50;0;81;14;63;9;17;2;0;0
2020-12-11 17:00:00;38;37;0;73;12;74;2;26;1;2;0
2020-12-11 17:15:00;33;44;0;78;3;59;9;19;0;6;0
2020-12-11 17:30:00;28;39;0;99;8;72;6;10;0;0;0
2020-12-11 17:45:00;26;40;0;70;4;47;5;11;0;0;0
2020-12-11 18:00:00;24;30;0;77;12;60;2;13;0;0;0
