DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-12-13 00:00:00;3;1;0;0;0;6;4;0;0;1;1;1;0
2020-12-13 00:15:00;4;1;2;1;3;5;6;6;5;7;5;1;2
2020-12-13 00:30:00;5;0;0;0;2;6;7;1;0;1;1;0;0
2020-12-13 00:45:00;3;3;0;2;1;6;6;2;1;1;1;0;0
2020-12-13 01:00:00;3;2;0;3;3;3;4;3;0;4;3;0;0
2020-12-13 01:15:00;0;2;2;1;1;2;0;1;1;1;2;0;2
2020-12-13 01:30:00;1;2;2;0;0;3;3;0;0;0;0;0;2
2020-12-13 01:45:00;0;0;1;1;1;5;5;1;2;2;1;0;1
2020-12-13 02:00:00;2;3;0;0;2;2;2;1;0;0;0;0;0
2020-12-13 02:15:00;2;0;0;1;2;1;0;0;0;0;1;1;0
2020-12-13 02:30:00;0;0;0;0;0;4;4;2;1;1;1;0;0
2020-12-13 02:45:00;0;1;0;1;1;1;1;0;0;1;0;0;0
2020-12-13 03:00:00;1;1;0;0;2;1;1;0;0;0;0;0;0
2020-12-13 03:15:00;1;0;0;0;0;1;1;0;0;1;1;0;0
2020-12-13 03:30:00;3;0;0;0;0;0;0;0;0;1;0;0;0
2020-12-13 03:45:00;0;0;0;0;1;0;0;1;0;0;0;0;0
2020-12-13 04:00:00;1;0;0;0;2;1;3;1;0;1;1;0;0
2020-12-13 04:15:00;0;0;1;1;1;1;1;0;0;2;1;0;1
2020-12-13 04:30:00;0;1;0;0;1;0;1;0;0;0;0;0;0
2020-12-13 04:45:00;1;0;0;2;0;2;2;0;0;0;0;0;0
2020-12-13 05:00:00;2;0;1;1;1;1;3;1;0;0;1;0;1
2020-12-13 05:15:00;3;1;0;1;1;5;8;2;0;0;2;0;0
2020-12-13 05:30:00;7;5;1;2;4;3;4;1;0;0;0;0;1
2020-12-13 05:45:00;0;1;1;6;2;8;8;3;1;0;0;0;2
2020-12-13 06:00:00;1;2;0;0;5;13;8;0;0;0;0;0;0
2020-12-13 06:15:00;3;1;3;1;3;6;6;1;0;1;1;0;3
2020-12-13 06:30:00;3;0;1;1;2;13;15;1;0;0;0;0;1
2020-12-13 06:45:00;3;2;3;3;1;5;6;3;2;2;1;0;3
2020-12-13 07:00:00;6;2;1;2;5;0;7;2;1;3;2;0;1
2020-12-13 07:15:00;8;3;3;3;6;0;14;3;0;3;3;0;4
2020-12-13 07:30:00;3;3;3;4;2;0;9;5;3;2;2;0;3
2020-12-13 07:45:00;5;2;3;3;8;0;16;4;2;3;6;4;3
2020-12-13 08:00:00;8;5;0;9;1;0;14;5;1;3;3;1;1
2020-12-13 08:15:00;18;0;5;9;7;0;9;4;3;5;7;4;5
2020-12-13 08:30:00;18;3;2;6;10;0;16;4;4;6;4;1;2
2020-12-13 08:45:00;14;4;4;8;6;15;7;5;5;8;10;2;4
2020-12-13 09:00:00;11;3;2;17;11;24;16;4;3;5;7;0;2
2020-12-13 09:15:00;17;6;5;8;9;16;14;2;5;6;7;2;5
2020-12-13 09:30:00;15;8;7;9;13;26;19;6;7;7;6;3;7
2020-12-13 09:45:00;20;8;10;15;14;24;23;7;6;13;11;4;10
2020-12-13 10:00:00;17;5;6;11;20;22;20;8;3;8;9;3;6
2020-12-13 10:15:00;18;16;4;14;19;42;23;8;4;8;6;3;4
2020-12-13 10:30:00;15;10;8;18;21;30;28;10;7;6;6;6;6
2020-12-13 10:45:00;27;11;5;12;14;36;26;10;6;5;13;5;3
2020-12-13 11:00:00;22;15;5;14;29;28;25;9;8;10;10;3;5
2020-12-13 11:15:00;22;5;8;14;22;46;32;6;5;6;15;5;7
2020-12-13 11:30:00;22;7;7;13;36;39;29;11;6;11;9;3;7
2020-12-13 11:45:00;26;14;11;14;27;43;33;11;3;6;13;5;11
2020-12-13 12:00:00;26;9;9;9;21;40;27;15;8;12;7;2;8
2020-12-13 12:15:00;21;11;5;21;21;34;19;10;7;11;9;4;5
2020-12-13 12:30:00;28;12;7;17;13;36;18;13;9;16;14;5;7
2020-12-13 12:45:00;22;13;9;14;21;33;17;11;7;13;13;8;9
2020-12-13 13:00:00;17;8;11;11;18;42;36;12;10;23;16;7;11
2020-12-13 13:15:00;25;16;8;15;16;41;27;12;6;7;10;3;7
2020-12-13 13:30:00;29;7;4;16;23;35;32;15;9;23;13;3;4
2020-12-13 13:45:00;22;16;6;17;28;43;27;18;13;19;12;5;6
2020-12-13 14:00:00;30;17;8;12;15;31;20;16;14;12;6;3;8
2020-12-13 14:15:00;24;14;8;9;25;33;23;12;9;12;14;6;8
2020-12-13 14:30:00;19;8;12;13;24;37;26;14;10;12;8;5;12
2020-12-13 14:45:00;35;21;14;26;27;31;45;14;8;19;8;1;13
2020-12-13 15:00:00;25;14;9;13;16;33;32;16;19;25;9;3;9
2020-12-13 15:15:00;28;15;12;11;19;41;19;11;7;17;7;4;11
2020-12-13 15:30:00;26;14;9;12;26;34;27;11;8;12;15;5;8
2020-12-13 15:45:00;19;12;6;19;14;42;27;10;5;6;12;0;5
2020-12-13 16:00:00;24;15;5;18;19;42;36;20;10;20;10;3;5
2020-12-13 16:15:00;21;13;8;12;16;39;25;11;10;16;10;1;8
2020-12-13 16:30:00;19;11;13;18;23;45;35;15;6;17;22;8;10
2020-12-13 16:45:00;29;17;9;16;19;46;34;17;14;21;14;3;8
2020-12-13 17:00:00;23;13;9;7;17;40;28;10;7;14;10;3;9
2020-12-13 17:15:00;22;12;7;14;25;40;26;16;13;18;7;3;8
2020-12-13 17:30:00;23;9;12;6;20;33;33;13;10;10;8;9;12
2020-12-13 17:45:00;18;13;7;11;26;46;27;13;12;22;15;7;7
2020-12-13 18:00:00;20;9;2;12;15;39;31;19;16;22;10;5;2
2020-12-13 18:15:00;24;11;4;8;9;35;25;13;11;13;8;3;4
2020-12-13 18:30:00;22;8;4;6;14;38;20;13;12;16;15;6;4
2020-12-13 18:45:00;17;4;6;6;10;36;21;13;10;15;10;7;6
2020-12-13 19:00:00;12;3;3;13;9;33;27;9;10;14;13;2;3
2020-12-13 19:15:00;20;9;5;8;12;22;16;11;9;9;11;2;5
2020-12-13 19:30:00;18;7;5;2;5;20;13;11;10;15;12;6;5
2020-12-13 19:45:00;15;8;6;6;10;37;23;13;10;17;6;3;5
2020-12-13 20:00:00;10;9;5;8;6;28;22;14;15;10;7;5;5
2020-12-13 20:15:00;21;8;6;6;12;35;23;11;9;12;11;3;7
2020-12-13 20:30:00;12;5;1;3;10;12;15;6;5;12;7;4;1
2020-12-13 20:45:00;19;3;2;6;10;17;12;4;4;5;9;4;2
2020-12-13 21:00:00;13;5;0;7;6;17;16;5;5;6;5;1;0
2020-12-13 21:15:00;8;4;3;2;5;12;14;4;5;4;5;1;3
2020-12-13 21:30:00;9;2;2;0;4;14;13;2;0;1;1;0;2
2020-12-13 21:45:00;7;7;3;1;4;9;10;7;5;3;3;0;3
2020-12-13 22:00:00;6;3;2;1;4;8;5;4;3;2;4;0;2
2020-12-13 22:15:00;8;5;1;2;4;5;5;7;4;3;2;0;1
2020-12-13 22:30:00;2;0;0;3;3;8;8;3;3;4;2;1;0
2020-12-13 22:45:00;5;3;1;3;2;3;6;3;3;3;0;1;1
2020-12-13 23:00:00;1;0;0;1;2;7;8;3;0;1;2;0;0
2020-12-13 23:15:00;4;0;0;3;3;7;8;2;2;2;3;2;0
2020-12-13 23:30:00;4;2;2;3;6;3;6;2;1;2;0;0;2
2020-12-13 23:45:00;3;0;1;2;2;2;0;1;1;4;3;1;1
