DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-09-17 00:00:00;7;8;10;0;0;0;0;0;0
2020-09-17 00:15:00;15;12;24;0;0;0;0;0;0
2020-09-17 00:30:00;9;10;19;1;1;0;0;0;0
2020-09-17 00:45:00;8;1;14;0;0;0;0;0;0
2020-09-17 01:00:00;6;3;10;0;0;0;0;0;0
2020-09-17 01:15:00;5;1;5;0;0;0;0;0;0
2020-09-17 01:30:00;10;2;5;1;1;0;0;0;0
2020-09-17 01:45:00;11;3;6;0;0;0;0;0;0
2020-09-17 02:00:00;5;2;1;0;0;0;0;0;0
2020-09-17 02:15:00;7;7;4;1;1;0;0;0;0
2020-09-17 02:30:00;5;5;6;0;0;0;0;0;0
2020-09-17 02:45:00;2;4;10;0;0;0;0;0;0
2020-09-17 03:00:00;7;6;4;1;1;0;0;0;0
2020-09-17 03:15:00;4;1;8;0;0;0;0;0;0
2020-09-17 03:30:00;6;3;9;0;0;0;0;0;0
2020-09-17 03:45:00;3;2;7;1;1;0;0;0;0
2020-09-17 04:00:00;6;2;12;0;0;0;0;0;0
2020-09-17 04:15:00;11;6;14;0;0;0;0;0;0
2020-09-17 04:30:00;16;4;21;0;0;0;0;0;0
2020-09-17 04:45:00;15;11;43;0;0;0;0;0;0
2020-09-17 05:00:00;37;10;91;0;0;0;0;0;0
2020-09-17 05:15:00;52;15;120;1;1;0;0;0;0
2020-09-17 05:30:00;50;11;97;2;2;0;0;0;0
2020-09-17 05:45:00;55;23;107;0;0;2;0;0;0
2020-09-17 06:00:00;101;29;106;1;1;1;0;0;0
2020-09-17 06:15:00;115;48;150;1;1;0;0;0;0
2020-09-17 06:30:00;98;49;166;2;1;1;0;0;0
2020-09-17 06:45:00;86;47;182;1;1;0;0;0;0
2020-09-17 07:00:00;95;33;217;1;1;2;0;0;0
2020-09-17 07:15:00;113;50;239;8;7;7;0;0;0
2020-09-17 07:30:00;137;84;250;1;1;2;0;0;0
2020-09-17 07:45:00;122;63;218;1;1;0;0;0;0
2020-09-17 08:00:00;97;45;183;3;3;0;0;0;0
2020-09-17 08:15:00;100;62;184;1;1;1;0;0;0
2020-09-17 08:30:00;101;47;229;0;0;0;0;0;0
2020-09-17 08:45:00;102;51;169;2;3;1;0;0;0
2020-09-17 09:00:00;114;38;180;1;1;1;0;0;0
2020-09-17 09:15:00;121;55;204;2;2;1;0;0;0
2020-09-17 09:30:00;113;70;199;2;2;1;0;0;0
2020-09-17 09:45:00;124;56;195;1;1;1;0;0;0
2020-09-17 10:00:00;136;68;180;1;1;0;0;0;0
2020-09-17 10:15:00;115;38;162;1;1;0;0;0;0
2020-09-17 10:30:00;123;68;198;3;2;0;0;0;0
2020-09-17 10:45:00;125;65;195;1;1;0;0;0;0
2020-09-17 11:00:00;124;59;170;1;1;0;0;0;0
2020-09-17 11:15:00;129;57;175;1;1;0;0;0;0
2020-09-17 11:30:00;138;66;202;1;1;2;0;0;0
2020-09-17 11:45:00;144;68;194;2;2;0;0;0;0
2020-09-17 12:00:00;133;53;175;2;2;2;0;0;0
2020-09-17 12:15:00;152;72;160;1;1;1;0;0;0
2020-09-17 12:30:00;153;59;225;2;2;5;0;0;0
2020-09-17 12:45:00;131;61;213;3;3;0;0;0;0
2020-09-17 13:00:00;168;94;213;2;2;1;0;0;0
2020-09-17 13:15:00;178;73;218;3;4;3;0;0;0
2020-09-17 13:30:00;173;78;214;1;1;2;0;0;0
2020-09-17 13:45:00;140;52;218;2;2;2;0;0;0
2020-09-17 14:00:00;125;62;240;1;1;0;0;0;0
2020-09-17 14:15:00;162;76;229;1;1;0;0;0;0
2020-09-17 14:30:00;189;75;219;2;2;1;0;0;0
2020-09-17 14:45:00;158;57;209;2;1;2;0;0;0
2020-09-17 15:00:00;161;72;193;0;0;0;0;0;0
2020-09-17 15:15:00;163;60;212;3;3;1;0;0;0
2020-09-17 15:30:00;179;77;226;1;1;3;0;0;0
2020-09-17 15:45:00;175;72;228;3;3;4;0;0;0
2020-09-17 16:00:00;176;80;221;3;2;5;0;0;0
2020-09-17 16:15:00;165;74;247;2;2;0;0;0;0
2020-09-17 16:30:00;159;70;220;4;2;3;0;0;0
2020-09-17 16:45:00;172;91;224;5;4;2;0;0;0
2020-09-17 17:00:00;176;66;235;2;2;0;0;0;0
2020-09-17 17:15:00;174;64;230;3;4;2;0;0;0
2020-09-17 17:30:00;190;80;234;2;2;1;0;0;0
2020-09-17 17:45:00;167;83;245;4;3;2;0;0;0
2020-09-17 18:00:00;171;77;259;2;2;0;0;0;0
2020-09-17 18:15:00;155;79;225;1;1;4;0;0;0
2020-09-17 18:30:00;143;64;209;2;1;3;0;0;0
2020-09-17 18:45:00;119;50;188;1;1;2;0;0;0
2020-09-17 19:00:00;138;47;170;0;0;0;0;0;0
2020-09-17 19:15:00;114;42;176;0;0;0;0;0;0
2020-09-17 19:30:00;101;54;135;3;3;1;0;0;0
2020-09-17 19:45:00;95;42;121;0;0;2;0;0;0
2020-09-17 20:00:00;90;43;110;3;3;0;0;0;0
2020-09-17 20:15:00;94;31;94;1;1;0;0;0;0
2020-09-17 20:30:00;79;29;115;1;2;0;0;0;0
2020-09-17 20:45:00;82;28;124;2;2;0;0;0;0
2020-09-17 21:00:00;64;24;102;1;1;0;0;0;0
2020-09-17 21:15:00;55;22;85;0;0;0;0;0;0
2020-09-17 21:30:00;59;25;58;1;1;0;0;0;0
2020-09-17 21:45:00;63;18;57;0;0;0;0;0;0
2020-09-17 22:00:00;97;11;45;2;2;0;0;0;0
2020-09-17 22:15:00;85;20;55;0;0;0;0;0;0
2020-09-17 22:30:00;38;13;43;4;4;0;0;0;0
2020-09-17 22:45:00;27;12;41;0;0;0;0;0;0
2020-09-17 23:00:00;20;13;36;1;1;0;0;0;0
2020-09-17 23:15:00;30;11;42;0;0;0;0;0;0
2020-09-17 23:30:00;18;12;25;0;0;0;0;0;0
2020-09-17 23:45:00;16;7;17;1;1;0;0;0;0
