DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-09-03 00:00:00;7;2;8;0;0;0;0;0;0
2020-09-03 00:15:00;13;7;19;0;1;0;0;0;0
2020-09-03 00:30:00;14;3;10;1;1;0;0;0;0
2020-09-03 00:45:00;11;0;12;1;1;0;0;0;0
2020-09-03 01:00:00;7;4;12;0;0;0;0;0;0
2020-09-03 01:15:00;9;4;3;1;1;0;0;0;0
2020-09-03 01:30:00;6;2;17;0;0;0;0;0;0
2020-09-03 01:45:00;8;0;4;1;1;0;0;0;0
2020-09-03 02:00:00;5;4;6;1;1;0;0;0;0
2020-09-03 02:15:00;10;6;6;0;0;0;0;0;0
2020-09-03 02:30:00;1;3;11;0;0;0;0;0;0
2020-09-03 02:45:00;5;4;8;1;1;0;0;0;0
2020-09-03 03:00:00;6;3;5;1;1;0;0;0;0
2020-09-03 03:15:00;11;5;9;1;1;0;0;0;0
2020-09-03 03:30:00;6;1;7;0;0;0;0;0;0
2020-09-03 03:45:00;2;1;10;0;0;0;0;0;0
2020-09-03 04:00:00;4;0;9;0;0;0;0;0;0
2020-09-03 04:15:00;7;5;17;0;0;0;0;0;0
2020-09-03 04:30:00;16;3;15;0;0;0;0;0;0
2020-09-03 04:45:00;13;7;42;0;0;0;0;0;0
2020-09-03 05:00:00;35;9;96;0;0;0;0;0;0
2020-09-03 05:15:00;56;20;122;2;2;0;0;0;0
2020-09-03 05:30:00;42;5;109;1;1;3;0;0;0
2020-09-03 05:45:00;68;20;90;1;0;0;0;0;0
2020-09-03 06:00:00;115;27;104;1;1;0;0;0;0
2020-09-03 06:15:00;111;39;142;2;1;0;0;0;0
2020-09-03 06:30:00;87;34;176;1;1;0;0;0;0
2020-09-03 06:45:00;79;41;179;1;1;1;0;0;0
2020-09-03 07:00:00;91;34;153;1;1;0;0;0;0
2020-09-03 07:15:00;91;47;196;1;1;1;0;0;0
2020-09-03 07:30:00;91;52;213;1;1;1;0;0;0
2020-09-03 07:45:00;108;63;213;5;4;1;0;0;0
2020-09-03 08:00:00;80;42;208;1;1;0;0;0;0
2020-09-03 08:15:00;100;54;192;1;1;1;0;0;0
2020-09-03 08:30:00;91;60;199;1;1;0;0;0;0
2020-09-03 08:45:00;119;60;191;1;1;1;0;0;0
2020-09-03 09:00:00;81;42;176;1;2;1;0;0;0
2020-09-03 09:15:00;112;49;205;3;2;2;0;0;0
2020-09-03 09:30:00;120;35;187;1;1;1;0;0;0
2020-09-03 09:45:00;120;76;198;1;1;3;0;0;0
2020-09-03 10:00:00;103;81;180;1;1;1;0;0;0
2020-09-03 10:15:00;136;64;187;1;1;1;0;0;0
2020-09-03 10:30:00;62;109;190;1;1;0;0;0;0
2020-09-03 10:45:00;48;152;195;5;5;1;0;0;0
2020-09-03 11:00:00;119;68;165;2;1;2;0;0;0
2020-09-03 11:15:00;144;57;188;1;1;5;0;0;0
2020-09-03 11:30:00;119;70;188;1;1;4;0;0;0
2020-09-03 11:45:00;166;80;202;2;2;2;0;0;0
2020-09-03 12:00:00;129;66;212;2;2;3;0;0;0
2020-09-03 12:15:00;117;62;175;0;0;1;0;0;0
2020-09-03 12:30:00;144;73;176;2;2;1;0;0;0
2020-09-03 12:45:00;129;52;178;1;1;1;0;0;0
2020-09-03 13:00:00;154;61;196;1;1;2;0;0;0
2020-09-03 13:15:00;134;43;231;3;1;2;0;0;0
2020-09-03 13:30:00;158;83;237;3;3;1;0;0;0
2020-09-03 13:45:00;139;59;224;4;4;0;0;0;0
2020-09-03 14:00:00;153;68;179;1;1;4;0;0;0
2020-09-03 14:15:00;172;54;212;1;1;1;0;0;0
2020-09-03 14:30:00;163;79;201;1;0;1;0;0;0
2020-09-03 14:45:00;169;69;230;4;3;5;0;0;0
2020-09-03 15:00:00;147;74;189;1;2;2;0;0;0
2020-09-03 15:15:00;153;61;243;1;1;2;0;0;0
2020-09-03 15:30:00;165;77;222;1;1;1;0;0;0
2020-09-03 15:45:00;169;70;217;2;2;2;0;0;0
2020-09-03 16:00:00;192;84;202;1;1;2;0;0;0
2020-09-03 16:15:00;194;75;228;3;3;1;0;0;0
2020-09-03 16:30:00;189;65;230;1;1;3;0;0;0
2020-09-03 16:45:00;170;61;236;2;2;1;0;0;0
2020-09-03 17:00:00;185;91;230;2;2;2;0;0;0
2020-09-03 17:15:00;174;66;235;2;1;0;0;0;0
2020-09-03 17:30:00;156;68;222;2;2;3;0;0;0
2020-09-03 17:45:00;157;62;225;2;2;2;0;0;0
2020-09-03 18:00:00;165;78;217;1;1;3;0;0;0
2020-09-03 18:15:00;144;57;229;1;1;1;0;0;0
2020-09-03 18:30:00;144;58;193;4;3;4;0;0;0
2020-09-03 18:45:00;139;47;175;1;1;1;0;0;0
2020-09-03 19:00:00;121;45;177;0;0;0;0;0;0
2020-09-03 19:15:00;121;44;161;0;0;4;0;0;0
2020-09-03 19:30:00;109;39;136;2;2;1;0;0;0
2020-09-03 19:45:00;108;37;131;1;1;1;0;0;0
2020-09-03 20:00:00;99;43;112;1;1;0;0;0;0
2020-09-03 20:15:00;96;32;101;2;2;0;0;0;0
2020-09-03 20:30:00;104;45;117;0;0;0;0;0;0
2020-09-03 20:45:00;70;34;113;1;1;0;0;0;0
2020-09-03 21:00:00;72;21;137;0;0;0;0;0;0
2020-09-03 21:15:00;66;14;104;1;1;0;0;0;0
2020-09-03 21:30:00;49;19;57;1;1;0;0;0;0
2020-09-03 21:45:00;65;17;51;0;0;1;0;0;0
2020-09-03 22:00:00;110;29;60;0;0;0;0;0;0
2020-09-03 22:15:00;94;22;68;1;1;0;0;0;0
2020-09-03 22:30:00;53;24;36;2;2;0;0;0;0
2020-09-03 22:45:00;47;14;42;2;2;0;0;0;0
2020-09-03 23:00:00;28;10;40;0;0;0;0;0;0
2020-09-03 23:15:00;30;13;39;3;3;0;0;0;0
2020-09-03 23:30:00;29;9;24;1;1;0;0;0;0
2020-09-03 23:45:00;20;6;35;1;1;0;0;0;0
