DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-05-05 00:00:00;12;14;9;6;0;1;0;0;0;1;1
2020-05-05 00:15:00;5;8;3;4;1;2;0;1;0;1;2
2020-05-05 00:30:00;8;9;6;9;1;1;0;3;0;4;0
2020-05-05 00:45:00;5;7;7;10;6;2;1;0;0;0;1
2020-05-05 01:00:00;5;8;6;7;3;0;0;2;0;0;0
2020-05-05 01:15:00;10;12;11;10;2;1;1;1;0;0;0
2020-05-05 01:30:00;8;10;3;3;2;0;0;3;0;0;1
2020-05-05 01:45:00;13;13;9;5;0;1;0;1;0;0;1
2020-05-05 02:00:00;10;12;9;7;3;0;0;2;0;1;0
2020-05-05 02:15:00;8;10;6;4;3;3;0;1;0;0;1
2020-05-05 02:30:00;9;11;9;5;5;0;1;1;0;0;0
2020-05-05 02:45:00;8;9;4;7;2;1;0;1;0;1;1
2020-05-05 03:00:00;1;3;2;10;1;2;1;2;0;0;0
2020-05-05 03:15:00;5;11;6;7;3;4;0;1;0;0;0
2020-05-05 03:30:00;4;4;5;5;6;1;0;0;0;1;0
2020-05-05 03:45:00;4;9;1;8;2;3;1;0;0;0;0
2020-05-05 04:00:00;5;6;8;4;2;1;0;1;0;1;1
2020-05-05 04:15:00;15;16;8;4;2;1;0;2;0;2;0
2020-05-05 04:30:00;15;15;12;10;7;0;0;8;0;2;3
2020-05-05 04:45:00;27;29;11;12;5;3;1;1;0;0;0
2020-05-05 05:00:00;36;36;24;16;10;7;1;2;0;6;8
2020-05-05 05:15:00;44;47;47;22;20;11;3;15;0;8;12
2020-05-05 05:30:00;74;86;67;37;21;10;3;18;0;13;20
2020-05-05 05:45:00;78;88;72;30;18;14;18;11;0;13;19
2020-05-05 06:00:00;79;86;47;43;26;21;6;14;0;14;14
2020-05-05 06:15:00;100;104;74;40;25;20;11;21;0;19;20
2020-05-05 06:30:00;116;133;86;68;36;27;9;24;0;17;37
2020-05-05 06:45:00;112;140;103;109;61;31;5;19;0;24;34
2020-05-05 07:00:00;117;135;102;95;65;29;18;18;0;14;34
2020-05-05 07:15:00;106;128;111;93;74;28;10;23;0;20;37
2020-05-05 07:30:00;108;136;103;127;90;36;20;26;0;25;45
2020-05-05 07:45:00;116;140;96;116;99;39;24;32;0;28;45
2020-05-05 08:00:00;97;121;90;85;65;28;37;23;0;24;27
2020-05-05 08:15:00;90;110;68;86;59;36;11;19;0;15;20
2020-05-05 08:30:00;97;120;99;92;77;21;31;23;0;17;17
2020-05-05 08:45:00;94;117;77;85;69;29;13;30;0;19;23
2020-05-05 09:00:00;107;123;90;75;57;14;9;34;0;23;19
2020-05-05 09:15:00;97;128;85;95;64;28;11;31;0;20;25
2020-05-05 09:30:00;94;124;83;89;73;21;10;33;0;26;30
2020-05-05 09:45:00;118;145;102;116;87;30;39;41;0;20;23
2020-05-05 10:00:00;107;135;90;99;65;27;15;31;0;20;18
2020-05-05 10:15:00;105;137;108;97;72;28;16;38;0;16;13
2020-05-05 10:30:00;93;124;87;97;72;27;11;40;0;27;27
2020-05-05 10:45:00;109;137;71;119;81;20;9;42;0;27;22
2020-05-05 11:00:00;103;138;100;89;80;21;6;39;0;18;18
2020-05-05 11:15:00;107;141;92;115;79;27;22;33;0;22;21
2020-05-05 11:30:00;93;127;86;90;72;20;14;44;0;26;20
2020-05-05 11:45:00;114;148;84;115;77;28;12;49;0;25;22
