DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-09-08 00:00:00;5;2;0;3;3;2;0;2
2020-09-08 00:15:00;3;2;0;2;2;5;0;2
2020-09-08 00:30:00;2;3;2;5;4;4;0;1
2020-09-08 00:45:00;2;4;1;4;2;3;0;0
2020-09-08 01:00:00;0;4;3;0;0;2;0;1
2020-09-08 01:15:00;1;1;2;2;4;3;0;2
2020-09-08 01:30:00;2;3;1;2;0;3;0;1
2020-09-08 01:45:00;2;0;0;2;2;0;0;2
2020-09-08 02:00:00;0;1;0;0;0;1;0;1
2020-09-08 02:15:00;0;1;0;2;1;0;0;0
2020-09-08 02:30:00;1;1;0;0;3;1;0;0
2020-09-08 02:45:00;0;1;0;2;1;0;0;0
2020-09-08 03:00:00;1;0;0;0;0;1;0;0
2020-09-08 03:15:00;0;2;2;1;1;2;0;1
2020-09-08 03:30:00;1;0;0;0;1;0;0;0
2020-09-08 03:45:00;4;3;1;2;2;2;0;0
2020-09-08 04:00:00;2;0;0;3;5;0;0;3
2020-09-08 04:15:00;1;0;0;3;3;3;0;0
2020-09-08 04:30:00;1;3;3;4;1;1;0;0
2020-09-08 04:45:00;5;11;12;1;2;1;0;1
2020-09-08 05:00:00;6;20;32;6;3;17;0;6
2020-09-08 05:15:00;16;33;83;8;7;35;0;7
2020-09-08 05:30:00;26;31;56;12;15;21;0;11
2020-09-08 05:45:00;42;34;66;43;25;17;0;28
2020-09-08 06:00:00;23;27;34;54;28;14;0;15
2020-09-08 06:15:00;41;34;53;25;31;21;0;20
2020-09-08 06:30:00;40;45;77;26;33;31;0;23
2020-09-08 06:45:00;58;49;56;25;40;31;0;40
2020-09-08 07:00:00;82;46;53;17;48;27;0;25
2020-09-08 07:15:00;104;72;76;39;93;39;0;41
2020-09-08 07:30:00;116;86;73;34;80;54;0;67
2020-09-08 07:45:00;115;95;90;35;44;62;0;82
2020-09-08 08:00:00;78;55;79;32;44;55;0;67
2020-09-08 08:15:00;89;52;65;24;25;51;0;41
2020-09-08 08:30:00;64;45;50;27;45;27;0;36
2020-09-08 08:45:00;70;47;48;29;42;31;0;43
2020-09-08 09:00:00;78;43;30;24;49;30;0;28
2020-09-08 09:15:00;66;46;30;23;34;36;0;32
2020-09-08 09:30:00;71;35;23;31;42;35;0;40
2020-09-08 09:45:00;50;47;25;24;26;29;0;36
2020-09-08 10:00:00;53;31;20;27;22;27;0;41
2020-09-08 10:15:00;47;42;23;29;33;26;0;34
2020-09-08 10:30:00;50;41;35;39;34;21;0;47
2020-09-08 10:45:00;61;44;17;24;41;23;0;45
2020-09-08 11:00:00;63;44;16;34;37;29;0;43
2020-09-08 11:15:00;70;49;31;24;25;44;0;43
2020-09-08 11:30:00;67;56;28;25;43;37;0;50
2020-09-08 11:45:00;68;46;33;38;39;41;0;51
2020-09-08 12:00:00;53;36;23;30;36;36;0;53
2020-09-08 12:15:00;50;41;21;24;36;31;0;48
2020-09-08 12:30:00;59;45;25;29;32;45;0;47
2020-09-08 12:45:00;53;41;32;31;43;43;0;65
2020-09-08 13:00:00;58;49;36;32;34;47;0;64
2020-09-08 13:15:00;49;39;45;28;29;65;0;63
2020-09-08 13:30:00;49;43;60;39;30;45;0;47
2020-09-08 13:45:00;48;43;65;35;47;31;0;45
2020-09-08 14:00:00;59;48;44;48;54;42;0;57
2020-09-08 14:15:00;53;38;22;76;64;35;0;49
2020-09-08 14:30:00;75;59;31;70;86;31;0;53
2020-09-08 14:45:00;78;66;35;64;61;38;0;53
2020-09-08 15:00:00;76;57;43;79;77;40;0;63
2020-09-08 15:15:00;79;63;29;59;74;35;0;57
2020-09-08 15:30:00;86;58;27;70;80;70;0;79
2020-09-08 15:45:00;89;72;28;61;76;96;0;83
2020-09-08 16:00:00;79;70;31;80;116;77;0;102
2020-09-08 16:15:00;90;84;23;63;104;87;0;106
2020-09-08 16:30:00;67;70;22;70;75;62;0;69
2020-09-08 16:45:00;88;68;36;64;64;59;0;78
2020-09-08 17:00:00;65;66;28;50;46;36;0;56
2020-09-08 17:15:00;66;53;26;68;57;49;0;75
2020-09-08 17:30:00;67;55;31;36;50;40;0;59
2020-09-08 17:45:00;59;49;33;48;50;36;0;53
2020-09-08 18:00:00;52;52;42;54;57;35;0;47
2020-09-08 18:15:00;50;50;29;57;29;38;0;44
2020-09-08 18:30:00;55;44;23;47;35;27;0;61
2020-09-08 18:45:00;48;32;21;43;37;34;0;36
2020-09-08 19:00:00;47;30;22;23;23;30;0;30
2020-09-08 19:15:00;44;45;18;23;24;23;0;35
2020-09-08 19:30:00;43;27;25;23;22;33;0;36
2020-09-08 19:45:00;37;32;22;25;23;14;0;27
2020-09-08 20:00:00;39;23;24;20;29;29;0;31
2020-09-08 20:15:00;40;23;23;26;21;28;0;28
2020-09-08 20:30:00;30;13;21;15;10;26;0;20
2020-09-08 20:45:00;30;18;17;13;11;13;0;14
2020-09-08 21:00:00;40;17;22;16;16;25;0;21
2020-09-08 21:15:00;24;15;31;14;12;20;0;21
