DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-12-24 00:00:00;2;1;0;0;0;3;2;0;0
2020-12-24 00:15:00;5;0;0;0;0;5;4;0;0
2020-12-24 00:30:00;2;3;0;0;0;1;1;0;0
2020-12-24 00:45:00;1;2;0;0;0;2;2;0;0
2020-12-24 01:00:00;2;2;0;0;0;4;0;0;0
2020-12-24 01:15:00;3;4;0;0;0;3;2;0;0
2020-12-24 01:30:00;3;2;0;0;0;5;0;0;0
2020-12-24 01:45:00;7;3;0;0;0;1;0;0;0
2020-12-24 02:00:00;3;1;0;0;0;3;0;0;0
2020-12-24 02:15:00;3;1;0;0;0;2;1;0;0
2020-12-24 02:30:00;1;2;0;0;0;3;2;0;0
2020-12-24 02:45:00;4;1;0;0;0;3;1;0;0
2020-12-24 03:00:00;5;4;0;0;0;3;1;0;0
2020-12-24 03:15:00;3;0;0;0;0;5;3;0;0
2020-12-24 03:30:00;6;3;0;0;0;2;0;0;0
2020-12-24 03:45:00;5;4;0;0;0;4;2;0;0
2020-12-24 04:00:00;7;2;0;0;0;2;0;0;0
2020-12-24 04:15:00;7;4;0;0;0;4;1;0;0
2020-12-24 04:30:00;10;5;0;0;1;5;5;0;0
2020-12-24 04:45:00;12;11;1;0;0;7;5;0;0
2020-12-24 05:00:00;10;7;2;0;2;12;6;0;0
2020-12-24 05:15:00;18;9;1;1;1;19;15;0;0
2020-12-24 05:30:00;12;11;1;0;0;15;16;0;2
2020-12-24 05:45:00;18;19;2;1;0;24;20;0;2
2020-12-24 06:00:00;22;16;0;0;0;14;14;0;3
2020-12-24 06:15:00;14;15;1;0;0;22;20;0;0
2020-12-24 06:30:00;12;10;2;1;2;20;16;0;0
2020-12-24 06:45:00;26;21;0;1;0;21;19;0;0
2020-12-24 07:00:00;20;20;0;1;0;18;20;0;0
2020-12-24 07:15:00;28;16;0;0;2;17;30;0;2
2020-12-24 07:30:00;13;20;0;2;2;21;21;0;0
2020-12-24 07:45:00;26;17;2;3;2;23;31;0;0
2020-12-24 08:00:00;33;30;3;3;3;32;21;1;2
2020-12-24 08:15:00;34;29;0;2;1;33;37;0;0
2020-12-24 08:30:00;33;38;2;0;1;41;55;2;0
2020-12-24 08:45:00;52;43;2;2;0;44;41;5;1
2020-12-24 09:00:00;48;38;3;1;0;61;42;0;2
2020-12-24 09:15:00;55;56;1;1;3;59;54;1;0
2020-12-24 09:30:00;79;67;2;6;1;63;60;21;0
2020-12-24 09:45:00;67;47;2;3;1;61;58;0;4
2020-12-24 10:00:00;72;78;1;1;1;58;68;0;1
2020-12-24 10:15:00;103;102;3;5;2;75;82;8;1
2020-12-24 10:30:00;91;72;5;4;0;78;84;0;3
2020-12-24 10:45:00;73;103;2;1;4;79;100;8;3
2020-12-24 11:00:00;86;77;2;2;1;74;94;0;1
2020-12-24 11:15:00;102;84;3;4;1;94;94;4;1
2020-12-24 11:30:00;114;103;2;3;4;85;100;9;2
2020-12-24 11:45:00;88;84;5;1;1;92;90;24;4
2020-12-24 12:00:00;103;106;3;4;0;80;91;4;0
2020-12-24 12:15:00;107;87;2;1;1;79;87;13;2
2020-12-24 12:30:00;89;82;2;1;3;72;76;0;3
2020-12-24 12:45:00;111;92;2;1;1;87;81;14;1
2020-12-24 13:00:00;89;83;1;2;1;90;89;6;2
