DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-10-15 00:00:00;9;8;2;0;0;4;11;3
2020-10-15 00:15:00;7;8;3;1;1;4;14;5
2020-10-15 00:30:00;7;9;5;0;0;1;10;4
2020-10-15 00:45:00;8;5;2;0;0;3;13;10
2020-10-15 01:00:00;5;8;4;0;0;4;10;5
2020-10-15 01:15:00;7;3;1;1;1;6;6;4
2020-10-15 01:30:00;5;4;1;1;1;1;4;1
2020-10-15 01:45:00;6;5;2;0;0;3;6;6
2020-10-15 02:00:00;7;6;1;1;0;2;9;3
2020-10-15 02:15:00;6;6;2;1;3;3;6;3
2020-10-15 02:30:00;10;2;1;1;1;2;8;4
2020-10-15 02:45:00;10;4;0;0;0;2;7;4
2020-10-15 03:00:00;6;1;0;1;1;1;11;7
2020-10-15 03:15:00;8;11;3;0;0;2;6;7
2020-10-15 03:30:00;5;3;0;1;1;1;7;4
2020-10-15 03:45:00;11;6;2;0;1;3;14;8
2020-10-15 04:00:00;4;2;0;0;0;5;14;6
2020-10-15 04:15:00;14;9;2;1;1;3;9;6
2020-10-15 04:30:00;15;11;5;2;1;5;14;9
2020-10-15 04:45:00;27;11;2;0;0;7;27;13
2020-10-15 05:00:00;31;18;11;6;7;10;44;18
2020-10-15 05:15:00;48;29;10;1;2;9;36;21
2020-10-15 05:30:00;50;40;19;2;3;14;42;24
2020-10-15 05:45:00;67;73;25;7;9;35;44;31
2020-10-15 06:00:00;65;54;22;4;4;36;68;51
2020-10-15 06:15:00;76;71;22;4;3;35;80;54
2020-10-15 06:30:00;103;112;34;8;8;51;94;66
2020-10-15 06:45:00;161;164;36;16;17;68;111;74
2020-10-15 07:00:00;105;130;38;12;15;81;111;94
2020-10-15 07:15:00;146;150;18;18;21;106;130;94
2020-10-15 07:30:00;143;162;45;19;16;89;123;87
2020-10-15 07:45:00;172;190;38;24;31;123;113;77
2020-10-15 08:00:00;148;164;35;18;26;79;134;76
2020-10-15 08:15:00;118;133;35;20;20;76;124;100
2020-10-15 08:30:00;119;133;22;15;17;74;105;70
2020-10-15 08:45:00;135;160;30;11;12;56;92;59
2020-10-15 09:00:00;107;108;16;15;16;57;94;63
2020-10-15 09:15:00;112;111;16;18;24;77;105;86
2020-10-15 09:30:00;114;118;30;9;13;55;110;86
2020-10-15 09:45:00;109;114;23;15;19;65;116;87
2020-10-15 10:00:00;117;110;30;9;13;49;115;63
2020-10-15 10:15:00;116;116;28;11;13;44;131;89
2020-10-15 10:30:00;115;129;23;9;9;40;124;82
2020-10-15 10:45:00;137;124;30;17;20;68;128;72
2020-10-15 11:00:00;113;118;19;7;10;44;134;97
2020-10-15 11:15:00;117;117;23;12;15;49;133;93
2020-10-15 11:30:00;125;127;29;12;43;44;143;116
2020-10-15 11:45:00;111;111;39;17;43;49;147;109
2020-10-15 12:00:00;119;116;34;10;40;29;153;100
2020-10-15 12:15:00;112;104;29;12;36;45;139;94
2020-10-15 12:30:00;117;106;30;16;45;49;138;94
2020-10-15 12:45:00;111;115;39;15;54;56;138;107
2020-10-15 13:00:00;113;109;38;10;51;50;141;112
2020-10-15 13:15:00;118;120;29;14;47;46;149;103
2020-10-15 13:30:00;134;134;37;17;60;55;160;96
2020-10-15 13:45:00;120;126;35;12;46;61;151;96
2020-10-15 14:00:00;123;124;39;8;38;39;154;114
2020-10-15 14:15:00;124;133;42;10;16;56;157;119
2020-10-15 14:30:00;140;147;32;12;11;45;148;105
2020-10-15 14:45:00;128;123;35;6;7;53;146;103
2020-10-15 15:00:00;124;114;48;11;11;49;158;114
2020-10-15 15:15:00;139;128;47;9;6;53;160;113
2020-10-15 15:30:00;157;138;47;7;8;58;164;114
2020-10-15 15:45:00;145;147;64;11;8;54;160;117
