DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-12-24 00:00:00;0;0;0;1;2;0;0;0;1;0;0
2020-12-24 00:15:00;0;0;0;4;3;2;0;1;2;1;0
2020-12-24 00:30:00;1;0;0;2;0;0;0;4;4;0;0
2020-12-24 00:45:00;1;1;0;3;1;0;0;2;2;0;0
2020-12-24 01:00:00;0;1;0;2;2;2;0;1;2;1;1
2020-12-24 01:15:00;0;1;0;0;1;2;0;1;1;0;0
2020-12-24 01:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-12-24 01:45:00;0;0;0;2;0;0;1;0;0;0;0
2020-12-24 02:00:00;0;0;0;4;2;0;0;2;2;0;0
2020-12-24 02:15:00;0;0;0;1;1;0;0;0;0;0;0
2020-12-24 02:30:00;1;0;0;0;0;0;1;0;0;0;0
2020-12-24 02:45:00;0;0;0;1;1;0;2;0;0;0;0
2020-12-24 03:00:00;0;2;1;2;3;0;0;1;1;0;0
2020-12-24 03:15:00;0;0;0;1;1;1;0;1;2;0;1
2020-12-24 03:30:00;0;2;0;4;1;0;0;2;1;0;0
2020-12-24 03:45:00;0;0;0;1;0;0;0;1;1;1;1
2020-12-24 04:00:00;0;1;0;0;1;1;1;1;2;0;1
2020-12-24 04:15:00;0;0;0;0;1;0;0;7;7;1;1
2020-12-24 04:30:00;0;0;0;3;1;1;0;1;0;0;0
2020-12-24 04:45:00;0;1;0;5;3;0;2;2;2;2;2
2020-12-24 05:00:00;0;2;1;5;9;3;1;4;3;2;2
2020-12-24 05:15:00;0;7;0;4;6;3;3;7;12;7;6
2020-12-24 05:30:00;4;3;0;2;4;3;4;17;16;4;5
2020-12-24 05:45:00;0;5;0;10;10;4;5;10;9;4;4
2020-12-24 06:00:00;1;3;3;10;6;3;2;10;9;2;2
2020-12-24 06:15:00;2;7;1;11;6;2;2;12;16;5;5
2020-12-24 06:30:00;1;11;1;9;8;5;3;10;10;6;6
2020-12-24 06:45:00;0;7;2;20;8;2;6;17;13;2;3
2020-12-24 07:00:00;2;4;1;14;14;3;3;10;11;4;4
2020-12-24 07:15:00;2;4;3;15;12;6;9;14;10;1;1
2020-12-24 07:30:00;2;4;3;12;8;4;8;20;13;4;3
2020-12-24 07:45:00;2;7;2;8;9;2;4;22;13;5;4
2020-12-24 08:00:00;3;12;2;15;6;0;6;21;15;3;2
2020-12-24 08:15:00;3;6;4;23;21;1;6;22;12;1;1
2020-12-24 08:30:00;4;9;1;25;13;2;12;33;14;3;3
2020-12-24 08:45:00;4;10;3;25;15;3;13;32;18;2;3
2020-12-24 09:00:00;6;13;1;29;17;4;9;31;25;4;2
2020-12-24 09:15:00;10;11;3;37;25;2;16;39;24;3;3
2020-12-24 09:30:00;6;33;2;48;29;12;19;32;28;5;5
2020-12-24 09:45:00;10;18;4;36;25;6;12;33;35;11;7
2020-12-24 10:00:00;14;15;1;60;36;9;16;41;22;4;3
2020-12-24 10:15:00;7;19;3;53;38;7;18;36;35;8;7
2020-12-24 10:30:00;7;14;4;51;32;8;22;65;34;9;10
2020-12-24 10:45:00;7;19;3;50;46;15;21;41;33;17;11
2020-12-24 11:00:00;13;26;0;50;39;8;15;49;31;3;4
2020-12-24 11:15:00;8;15;2;61;39;5;20;49;39;6;6
2020-12-24 11:30:00;4;15;4;61;51;16;14;41;38;13;11
2020-12-24 11:45:00;7;21;2;56;49;16;26;51;39;5;4
2020-12-24 12:00:00;12;35;4;65;40;14;24;48;28;3;1
2020-12-24 12:15:00;7;23;1;62;37;14;22;58;45;7;6
2020-12-24 12:30:00;8;12;3;58;44;14;17;42;35;9;7
2020-12-24 12:45:00;9;19;1;57;45;16;24;55;34;4;3
2020-12-24 13:00:00;14;19;4;57;42;15;33;47;50;5;5
2020-12-24 13:15:00;11;13;4;55;53;18;20;50;38;2;1
2020-12-24 13:30:00;8;17;2;60;34;17;17;63;40;12;10
2020-12-24 13:45:00;9;20;4;49;44;14;18;48;39;7;8
2020-12-24 14:00:00;14;14;3;67;55;13;22;49;48;11;9
2020-12-24 14:15:00;10;20;2;56;41;12;17;40;30;8;8
2020-12-24 14:30:00;4;13;2;63;49;20;16;42;22;10;10
2020-12-24 14:45:00;11;19;3;57;47;11;22;41;28;4;4
2020-12-24 15:00:00;9;11;8;53;42;7;19;69;40;11;8
2020-12-24 15:15:00;7;13;4;51;37;9;19;33;27;2;2
2020-12-24 15:30:00;2;19;1;49;33;7;22;38;25;6;5
2020-12-24 15:45:00;6;13;4;44;42;9;14;45;38;4;1
2020-12-24 16:00:00;7;12;3;35;30;4;19;35;25;8;8
2020-12-24 16:15:00;4;9;4;35;25;7;11;42;20;3;3
2020-12-24 16:30:00;7;12;4;40;31;10;13;40;33;3;4
2020-12-24 16:45:00;1;9;3;41;26;7;17;35;20;4;4
2020-12-24 17:00:00;1;14;5;34;26;5;16;30;30;6;7
2020-12-24 17:15:00;5;8;4;34;18;3;4;21;15;1;1
2020-12-24 17:30:00;5;6;3;30;24;7;10;27;17;3;3
2020-12-24 17:45:00;0;10;3;32;16;8;7;34;20;4;2
2020-12-24 18:00:00;0;6;4;24;19;6;11;24;21;1;1
2020-12-24 18:15:00;3;5;4;26;23;7;11;18;16;2;2
2020-12-24 18:30:00;3;10;3;20;9;2;23;18;16;4;4
2020-12-24 18:45:00;1;5;7;25;15;2;14;17;18;2;2
2020-12-24 19:00:00;2;9;3;22;18;8;8;19;10;2;2
2020-12-24 19:15:00;1;12;1;22;18;3;8;15;14;2;1
2020-12-24 19:30:00;2;3;5;24;14;7;9;20;15;4;2
2020-12-24 19:45:00;3;8;9;26;15;4;12;23;17;1;1
2020-12-24 20:00:00;1;11;1;27;20;4;14;23;20;3;3
2020-12-24 20:15:00;8;16;3;33;26;6;18;34;30;10;10
2020-12-24 20:30:00;6;14;6;44;29;9;19;45;33;7;8
2020-12-24 20:45:00;3;21;3;47;29;8;14;44;38;5;4
2020-12-24 21:00:00;2;5;1;12;9;0;1;13;13;5;4
2020-12-24 21:15:00;1;1;2;9;4;0;3;6;4;1;1
2020-12-24 21:30:00;1;1;2;5;1;0;0;3;4;0;0
2020-12-24 21:45:00;0;1;1;5;1;0;0;3;2;1;0
2020-12-24 22:00:00;0;0;1;3;3;0;1;3;2;0;1
2020-12-24 22:15:00;1;0;2;5;1;0;0;4;2;0;0
2020-12-24 22:30:00;0;1;3;4;4;0;0;4;2;0;0
2020-12-24 22:45:00;0;2;2;5;3;2;1;2;3;0;0
2020-12-24 23:00:00;0;0;0;1;2;2;0;0;0;0;0
2020-12-24 23:15:00;0;0;1;0;1;0;0;3;3;2;2
2020-12-24 23:30:00;0;0;0;4;2;0;0;0;1;1;1
