DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-04-09 00:00:00;0;0;1;0;0;0;0;0;0
2020-04-09 00:15:00;0;0;0;0;0;0;0;0;0
2020-04-09 00:30:00;0;0;0;0;0;0;0;0;0
2020-04-09 00:45:00;0;0;1;0;0;0;0;0;0
2020-04-09 01:00:00;1;0;0;0;0;0;0;0;0
2020-04-09 01:15:00;0;0;1;0;0;0;0;0;0
2020-04-09 01:30:00;0;0;0;0;0;0;0;0;0
2020-04-09 01:45:00;0;0;1;0;0;0;0;0;0
2020-04-09 02:00:00;0;0;0;0;0;0;0;0;0
2020-04-09 02:15:00;0;0;0;0;0;0;0;0;0
2020-04-09 02:30:00;0;0;1;0;0;0;0;0;0
2020-04-09 02:45:00;0;0;0;0;0;0;0;0;0
2020-04-09 03:00:00;0;0;0;0;0;0;0;0;0
2020-04-09 03:15:00;0;0;0;0;0;0;0;0;0
2020-04-09 03:30:00;0;0;0;0;0;0;0;0;0
2020-04-09 03:45:00;0;0;0;0;0;0;0;0;0
2020-04-09 04:00:00;0;0;0;0;0;0;0;0;0
2020-04-09 04:15:00;0;0;0;0;0;0;0;0;0
2020-04-09 04:30:00;0;0;0;0;0;0;0;0;0
2020-04-09 04:45:00;1;0;0;0;0;0;0;0;0
2020-04-09 05:00:00;0;0;0;0;0;0;0;0;0
2020-04-09 05:15:00;1;0;0;0;0;0;0;0;0
2020-04-09 05:30:00;2;0;1;0;0;0;0;0;0
2020-04-09 05:45:00;1;0;1;0;0;0;1;0;0
2020-04-09 06:00:00;1;0;0;0;0;0;0;0;0
2020-04-09 06:15:00;0;2;5;0;0;1;0;0;0
2020-04-09 06:30:00;2;2;3;0;0;0;0;0;0
2020-04-09 06:45:00;2;2;5;3;0;0;0;0;0
2020-04-09 07:00:00;3;2;7;0;0;2;0;0;0
2020-04-09 07:15:00;5;0;4;0;0;0;0;0;0
2020-04-09 07:30:00;3;6;7;0;0;0;0;0;0
2020-04-09 07:45:00;12;1;5;2;3;0;2;0;0
2020-04-09 08:00:00;16;0;9;1;1;0;1;0;4
2020-04-09 08:15:00;16;3;8;6;2;0;0;1;0
2020-04-09 08:30:00;14;3;3;3;4;0;0;1;1
2020-04-09 08:45:00;32;5;7;6;3;0;3;1;1
2020-04-09 09:00:00;32;11;9;2;4;0;2;0;0
2020-04-09 09:15:00;25;7;9;2;3;3;2;0;2
2020-04-09 09:30:00;28;16;18;4;4;0;5;0;0
2020-04-09 09:45:00;35;11;16;5;0;2;2;5;0
2020-04-09 10:00:00;24;15;23;2;2;3;4;0;2
2020-04-09 10:15:00;25;11;13;3;5;4;1;4;0
2020-04-09 10:30:00;31;15;10;0;4;3;3;0;1
2020-04-09 10:45:00;33;10;13;7;5;2;4;0;2
2020-04-09 11:00:00;42;10;13;3;5;2;1;5;3
2020-04-09 11:15:00;32;6;17;8;3;0;2;4;1
2020-04-09 11:30:00;26;12;17;2;2;1;1;0;0
2020-04-09 11:45:00;27;7;14;1;4;2;4;0;6
2020-04-09 12:00:00;35;9;13;3;1;1;2;2;0
2020-04-09 12:15:00;31;6;12;2;3;2;3;0;0
2020-04-09 12:30:00;25;4;11;3;2;1;1;29;0
2020-04-09 12:45:00;33;6;17;3;1;2;2;0;0
