DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-03-13 00:00:00;4;6;0;3;2;3;0;0;0;0
2020-03-13 00:15:00;8;8;1;3;1;1;0;0;0;0
2020-03-13 00:30:00;8;8;1;2;0;1;0;0;0;0
2020-03-13 00:45:00;8;5;0;2;0;2;0;0;0;0
2020-03-13 01:00:00;3;2;0;1;0;0;0;0;0;0
2020-03-13 01:15:00;2;3;0;2;3;2;0;0;0;0
2020-03-13 01:30:00;1;2;0;1;0;0;0;0;0;0
2020-03-13 01:45:00;0;1;0;1;0;0;0;0;0;0
2020-03-13 02:00:00;4;1;1;3;0;0;0;0;0;0
2020-03-13 02:15:00;3;2;0;0;1;2;0;0;0;0
2020-03-13 02:30:00;1;1;0;1;0;0;0;0;0;0
2020-03-13 02:45:00;3;2;0;1;0;0;0;0;0;0
2020-03-13 03:00:00;2;3;0;1;0;0;0;0;0;0
2020-03-13 03:15:00;0;1;0;1;2;1;0;0;0;0
2020-03-13 03:30:00;0;0;0;0;1;0;0;0;0;0
2020-03-13 03:45:00;0;4;0;0;1;0;0;0;0;0
2020-03-13 04:00:00;0;0;2;1;1;0;0;0;0;0
2020-03-13 04:15:00;0;0;0;0;4;0;0;0;0;0
2020-03-13 04:30:00;0;0;1;0;3;1;0;0;0;0
2020-03-13 04:45:00;0;0;1;1;1;3;0;0;0;0
2020-03-13 05:00:00;3;7;3;3;2;2;0;0;0;0
2020-03-13 05:15:00;0;2;2;4;2;3;0;0;0;0
2020-03-13 05:30:00;4;8;3;8;5;12;0;0;0;0
2020-03-13 05:45:00;5;13;9;12;5;21;0;0;0;0
2020-03-13 06:00:00;15;18;17;12;14;18;0;0;0;0
2020-03-13 06:15:00;9;25;21;11;20;28;0;0;0;0
2020-03-13 06:30:00;18;22;24;13;27;42;0;0;0;0
2020-03-13 06:45:00;16;23;35;10;41;37;0;0;0;0
2020-03-13 07:00:00;31;32;53;12;37;90;0;0;0;0
2020-03-13 07:15:00;22;37;77;15;41;106;0;0;0;0
2020-03-13 07:30:00;34;62;119;39;64;98;0;0;0;0
2020-03-13 07:45:00;37;80;86;24;61;69;0;0;0;0
2020-03-13 08:00:00;25;62;43;29;51;75;0;0;0;0
2020-03-13 08:15:00;15;33;51;36;31;38;0;0;0;0
2020-03-13 08:30:00;26;38;41;45;41;60;0;0;0;0
2020-03-13 08:45:00;15;31;36;32;40;44;0;0;0;0
2020-03-13 09:00:00;35;24;25;33;39;40;0;0;0;0
2020-03-13 09:15:00;30;26;33;53;32;38;0;0;0;0
2020-03-13 09:30:00;22;31;29;54;24;36;0;0;0;0
2020-03-13 09:45:00;38;44;39;58;29;43;0;0;0;0
2020-03-13 10:00:00;26;32;30;55;31;32;0;0;0;0
2020-03-13 10:15:00;26;37;34;58;25;32;0;0;0;0
2020-03-13 10:30:00;37;44;35;42;30;44;0;0;0;0
2020-03-13 10:45:00;35;42;39;49;39;58;0;0;0;0
2020-03-13 11:00:00;45;46;44;53;35;38;0;0;0;0
2020-03-13 11:15:00;47;58;32;64;31;41;0;0;0;0
2020-03-13 11:30:00;51;42;44;68;45;39;0;0;0;0
2020-03-13 11:45:00;54;52;34;62;24;33;0;0;0;0
2020-03-13 12:00:00;51;49;24;51;27;44;0;0;0;0
2020-03-13 12:15:00;69;61;45;64;25;38;0;0;0;0
2020-03-13 12:30:00;40;52;48;53;32;23;0;0;0;0
2020-03-13 12:45:00;42;60;59;53;21;38;0;0;0;0
2020-03-13 13:00:00;68;79;45;56;28;42;0;0;0;0
2020-03-13 13:15:00;57;63;26;42;14;24;0;0;0;0
2020-03-13 13:30:00;68;56;43;50;25;29;0;0;0;0
2020-03-13 13:45:00;57;68;42;54;11;30;0;0;0;0
2020-03-13 14:00:00;62;60;35;42;20;26;0;0;0;0
2020-03-13 14:15:00;48;58;24;39;22;34;0;0;0;0
2020-03-13 14:30:00;55;60;18;37;12;30;0;0;0;0
2020-03-13 14:45:00;32;56;30;27;13;30;0;0;0;0
2020-03-13 15:00:00;72;83;44;56;28;28;0;0;0;0
2020-03-13 15:15:00;69;85;40;47;25;34;0;0;0;0
2020-03-13 15:30:00;45;59;28;60;30;26;0;0;0;0
2020-03-13 15:45:00;44;59;45;63;24;50;0;0;0;0
2020-03-13 16:00:00;41;49;33;51;25;28;0;0;0;0
2020-03-13 16:15:00;44;55;40;66;16;42;0;0;0;0
2020-03-13 16:30:00;45;57;34;56;24;25;0;0;0;0
2020-03-13 16:45:00;48;48;42;57;27;42;0;0;0;0
2020-03-13 17:00:00;41;50;32;56;19;36;0;0;0;0
2020-03-13 17:15:00;293;69;45;58;29;38;0;0;0;0
2020-03-13 17:30:00;39;43;37;46;25;63;0;0;0;0
2020-03-13 17:45:00;35;40;36;42;29;45;0;0;0;0
2020-03-13 18:00:00;42;38;47;46;21;34;0;0;0;0
2020-03-13 18:15:00;36;43;44;43;19;31;0;0;0;0
2020-03-13 18:30:00;51;49;24;58;25;36;0;0;0;0
2020-03-13 18:45:00;28;47;27;32;14;47;0;0;0;0
2020-03-13 19:00:00;37;37;28;27;19;37;0;0;0;0
2020-03-13 19:15:00;30;37;26;39;11;22;0;0;0;0
2020-03-13 19:30:00;23;30;31;29;17;39;0;0;0;0
2020-03-13 19:45:00;21;21;16;22;15;39;0;0;0;0
2020-03-13 20:00:00;25;35;12;21;11;28;0;0;0;0
2020-03-13 20:15:00;24;38;24;26;7;26;0;0;0;0
2020-03-13 20:30:00;30;26;20;19;12;21;0;0;0;0
2020-03-13 20:45:00;16;19;19;20;14;15;0;0;0;0
2020-03-13 21:00:00;33;22;17;23;5;13;0;0;0;0
2020-03-13 21:15:00;24;23;7;20;9;14;0;0;0;0
2020-03-13 21:30:00;24;21;8;9;4;6;0;0;0;0
2020-03-13 21:45:00;26;31;11;25;9;11;0;0;0;0
2020-03-13 22:00:00;21;16;13;20;5;8;0;0;0;0
2020-03-13 22:15:00;21;23;6;22;7;6;0;0;0;0
2020-03-13 22:30:00;22;21;5;9;7;10;0;0;0;0
2020-03-13 22:45:00;16;8;13;11;1;7;0;0;0;0
2020-03-13 23:00:00;20;21;7;13;1;7;0;0;0;0
2020-03-13 23:15:00;12;16;5;6;2;5;0;0;0;0
2020-03-13 23:30:00;15;13;10;16;8;13;0;0;0;0
2020-03-13 23:45:00;18;14;8;6;2;2;0;0;0;0
