DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-08-19 00:00:00;10;6;0;14;10;7;10;9;4;8
2019-08-19 00:15:00;10;9;1;5;10;3;10;8;7;8
2019-08-19 00:30:00;12;5;1;5;11;2;10;6;4;10
2019-08-19 00:45:00;2;4;1;10;3;7;5;5;4;1
2019-08-19 01:00:00;8;3;0;7;7;0;7;8;2;7
2019-08-19 01:15:00;6;3;0;8;8;2;8;5;3;6
2019-08-19 01:30:00;4;2;1;9;4;2;4;4;3;4
2019-08-19 01:45:00;3;2;0;4;2;1;2;3;1;2
2019-08-19 02:00:00;6;6;0;5;7;1;8;2;7;5
2019-08-19 02:15:00;7;3;1;5;5;5;6;3;3;5
2019-08-19 02:30:00;7;4;0;3;4;0;4;3;4;5
2019-08-19 02:45:00;1;0;0;6;5;3;6;4;0;1
2019-08-19 03:00:00;3;5;1;4;1;1;2;3;5;4
2019-08-19 03:15:00;4;1;0;1;3;0;3;1;1;3
2019-08-19 03:30:00;3;1;0;5;1;1;1;2;1;2
2019-08-19 03:45:00;4;3;0;7;4;1;4;5;2;4
2019-08-19 04:00:00;2;3;2;6;8;1;8;3;3;2
2019-08-19 04:15:00;3;3;2;5;8;2;7;4;4;4
2019-08-19 04:30:00;8;9;1;9;10;1;10;7;7;7
2019-08-19 04:45:00;6;7;0;7;8;3;10;6;7;5
2019-08-19 05:00:00;21;11;3;9;14;5;16;6;9;18
2019-08-19 05:15:00;30;13;0;17;23;7;27;10;14;30
2019-08-19 05:30:00;32;20;0;39;46;12;50;35;24;25
2019-08-19 05:45:00;28;12;5;48;52;12;50;52;18;28
2019-08-19 06:00:00;30;23;1;72;52;12;53;62;18;26
2019-08-19 06:15:00;28;16;1;61;63;19;66;58;13;23
2019-08-19 06:30:00;47;38;2;146;122;34;128;121;37;41
2019-08-19 06:45:00;47;41;3;125;111;19;111;108;41;43
2019-08-19 07:00:00;36;32;3;91;106;20;103;76;31;28
2019-08-19 07:15:00;45;35;4;118;101;27;103;96;33;40
2019-08-19 07:30:00;48;54;6;125;90;26;93;101;43;31
2019-08-19 07:45:00;64;52;8;124;113;31;114;105;43;48
2019-08-19 08:00:00;54;32;4;112;97;26;98;86;31;50
2019-08-19 08:15:00;65;53;15;84;100;34;109;72;50;48
2019-08-19 08:30:00;52;45;9;84;84;27;90;77;40;44
2019-08-19 08:45:00;46;60;10;84;75;30;80;70;49;35
2019-08-19 09:00:00;63;40;6;74;66;23;66;55;40;41
2019-08-19 09:15:00;50;41;10;75;90;25;97;66;46;45
2019-08-19 09:30:00;49;34;15;82;79;24;82;63;32;39
2019-08-19 09:45:00;52;51;12;88;101;34;103;80;44;41
2019-08-19 10:00:00;54;50;10;91;88;23;93;70;52;46
2019-08-19 10:15:00;56;48;10;70;77;21;78;62;43;40
2019-08-19 10:30:00;60;54;15;93;105;27;115;72;53;43
2019-08-19 10:45:00;66;56;18;89;89;25;91;82;58;59
2019-08-19 11:00:00;64;58;13;80;81;27;79;64;58;58
2019-08-19 11:15:00;68;56;15;66;86;23;90;61;53;63
2019-08-19 11:30:00;74;56;25;82;93;31;103;66;54;67
2019-08-19 11:45:00;72;64;16;70;77;28;83;57;63;61
2019-08-19 12:00:00;67;56;24;72;79;28;82;60;61;51
2019-08-19 12:15:00;64;57;18;76;79;25;82;66;64;63
2019-08-19 12:30:00;59;62;17;89;97;22;91;70;62;51
2019-08-19 12:45:00;66;66;16;79;87;21;89;69;65;62
2019-08-19 13:00:00;84;73;14;69;95;28;100;46;68;82
2019-08-19 13:15:00;65;57;13;88;65;21;65;59;60;50
2019-08-19 13:30:00;73;66;11;89;80;22;78;69;65;60
2019-08-19 13:45:00;80;83;16;79;76;31;84;62;82;82
2019-08-19 14:00:00;70;78;11;92;79;18;85;72;69;63
2019-08-19 14:15:00;75;85;15;83;82;17;84;70;69;71
2019-08-19 14:30:00;75;80;14;94;103;18;94;82;73;69
2019-08-19 14:45:00;87;101;18;82;89;22;89;68;90;86
2019-08-19 15:00:00;79;69;20;76;87;22;92;58;74;70
2019-08-19 15:15:00;111;89;13;84;77;30;85;50;83;94
2019-08-19 15:30:00;84;80;20;96;82;24;87;66;76;74
2019-08-19 15:45:00;85;97;20;92;100;23;105;74;96;86
2019-08-19 16:00:00;112;93;23;96;101;27;116;81;100;102
2019-08-19 16:15:00;98;110;12;97;100;30;105;74;105;99
2019-08-19 16:30:00;102;108;22;92;107;22;103;79;109;91
2019-08-19 16:45:00;99;100;24;78;100;25;100;62;112;99
