DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-04-30 00:00:00;5;2;0;2;3;0;3;2;2;5
2020-04-30 00:15:00;7;8;0;7;5;0;4;6;8;7
2020-04-30 00:30:00;4;4;1;6;10;4;12;6;3;4
2020-04-30 00:45:00;8;1;0;3;3;1;3;3;1;5
2020-04-30 01:00:00;4;1;2;3;4;1;5;4;1;3
2020-04-30 01:15:00;3;2;1;4;4;1;4;5;4;2
2020-04-30 01:30:00;1;0;0;2;4;0;3;2;0;1
2020-04-30 01:45:00;5;1;0;3;6;2;5;2;2;4
2020-04-30 02:00:00;1;2;0;2;4;0;4;2;3;1
2020-04-30 02:15:00;6;2;0;3;4;1;4;3;1;5
2020-04-30 02:30:00;1;1;0;0;2;1;2;2;1;1
2020-04-30 02:45:00;3;0;2;3;2;2;4;1;0;4
2020-04-30 03:00:00;5;4;1;4;3;0;3;3;3;4
2020-04-30 03:15:00;5;1;0;3;1;3;1;2;2;3
2020-04-30 03:30:00;0;0;0;0;1;1;1;0;0;0
2020-04-30 03:45:00;0;0;0;0;3;1;2;0;0;0
2020-04-30 04:00:00;1;1;0;2;2;0;2;1;1;1
2020-04-30 04:15:00;2;1;2;2;7;0;7;2;1;3
2020-04-30 04:30:00;8;5;0;4;6;0;6;3;7;7
2020-04-30 04:45:00;7;5;1;5;3;1;2;4;5;7
2020-04-30 05:00:00;11;8;4;5;15;5;18;3;10;11
2020-04-30 05:15:00;23;13;1;21;34;8;36;20;14;18
2020-04-30 05:30:00;28;11;0;28;37;19;38;36;13;24
2020-04-30 05:45:00;25;13;15;45;61;14;67;46;15;24
2020-04-30 06:00:00;34;31;4;36;32;10;39;34;32;32
2020-04-30 06:15:00;39;18;6;45;50;18;63;45;21;35
2020-04-30 06:30:00;37;26;8;80;88;23;91;91;29;32
2020-04-30 06:45:00;36;26;6;84;84;22;94;83;25;31
2020-04-30 07:00:00;52;33;9;89;87;20;95;92;42;48
