DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-09-15 00:00:00;1;4;2;7;2;0;0;0;0;0;0;0;0
2020-09-15 00:15:00;0;6;2;14;7;1;2;2;0;0;0;0;0
2020-09-15 00:30:00;0;6;1;12;6;0;0;0;0;0;0;0;0
2020-09-15 00:45:00;0;6;1;5;6;0;0;0;0;0;0;0;0
2020-09-15 01:00:00;0;7;2;8;3;0;0;0;0;0;0;0;0
2020-09-15 01:15:00;0;6;1;7;2;0;0;0;0;0;0;0;0
2020-09-15 01:30:00;0;10;3;5;1;0;0;0;0;0;0;0;0
2020-09-15 01:45:00;0;7;0;9;2;0;0;0;0;0;0;0;0
2020-09-15 02:00:00;0;6;1;4;0;0;0;0;0;0;0;0;0
2020-09-15 02:15:00;0;6;1;6;2;0;0;0;0;0;0;0;0
2020-09-15 02:30:00;0;7;1;7;4;1;0;0;0;0;0;0;0
2020-09-15 02:45:00;0;13;0;8;1;0;0;1;0;0;0;0;0
2020-09-15 03:00:00;0;5;1;8;4;0;0;0;0;0;0;0;0
2020-09-15 03:15:00;0;3;0;4;3;0;0;0;0;0;0;0;0
2020-09-15 03:30:00;0;6;1;10;5;0;0;0;0;0;0;0;0
2020-09-15 03:45:00;0;8;1;13;5;2;0;0;0;0;0;0;0
2020-09-15 04:00:00;1;10;1;14;3;0;0;1;0;0;0;0;0
2020-09-15 04:15:00;0;11;4;15;6;1;0;0;0;0;0;0;0
2020-09-15 04:30:00;1;25;8;13;7;1;1;1;0;0;0;0;0
2020-09-15 04:45:00;0;26;6;31;12;0;0;1;0;0;0;0;0
2020-09-15 05:00:00;2;30;18;77;54;3;0;2;0;0;0;0;0
2020-09-15 05:15:00;1;36;26;108;101;1;0;2;0;0;0;0;0
2020-09-15 05:30:00;1;45;43;118;99;1;1;5;0;0;0;0;0
2020-09-15 05:45:00;13;86;76;97;82;7;1;5;0;0;0;0;0
2020-09-15 06:00:00;16;129;109;87;87;3;8;4;0;0;2;0;0
2020-09-15 06:15:00;10;97;81;113;117;5;17;5;0;0;0;0;0
2020-09-15 06:30:00;10;75;96;144;145;11;7;5;4;0;3;0;0
2020-09-15 06:45:00;11;71;72;127;164;19;10;15;2;0;1;0;0
2020-09-15 07:00:00;13;73;80;125;138;9;5;16;0;0;0;0;0
2020-09-15 07:15:00;15;73;71;112;149;16;7;12;4;0;7;0;0
2020-09-15 07:30:00;22;73;70;125;166;21;10;9;3;0;0;0;0
2020-09-15 07:45:00;26;82;81;121;130;34;11;8;4;0;7;0;0
2020-09-15 08:00:00;25;75;70;110;129;35;7;15;3;2;2;3;0
2020-09-15 08:15:00;18;59;52;93;99;24;13;28;5;0;0;0;0
2020-09-15 08:30:00;25;71;65;92;104;14;21;18;13;0;6;0;2
2020-09-15 08:45:00;25;71;60;99;79;15;8;21;22;0;3;0;0
2020-09-15 09:00:00;28;72;57;86;80;17;10;17;2;0;7;1;0
2020-09-15 09:15:00;20;75;56;88;75;17;19;22;7;7;6;0;0
2020-09-15 09:30:00;25;74;65;81;80;13;10;24;4;0;22;5;0
2020-09-15 09:45:00;18;73;76;86;72;9;16;22;3;0;5;0;0
2020-09-15 10:00:00;34;86;57;65;52;15;15;17;7;0;10;3;0
2020-09-15 10:15:00;23;74;64;63;47;19;14;27;16;2;1;0;0
2020-09-15 10:30:00;26;75;66;72;56;18;17;25;0;0;14;0;0
2020-09-15 10:45:00;25;72;74;75;77;15;17;29;10;0;3;0;1
2020-09-15 11:00:00;22;81;78;68;57;8;21;28;3;0;10;0;0
2020-09-15 11:15:00;15;79;69;86;51;15;15;18;16;0;2;0;0
2020-09-15 11:30:00;28;91;56;66;46;15;23;26;18;6;1;0;0
2020-09-15 11:45:00;26;78;68;79;40;17;27;26;39;0;2;0;0
2020-09-15 12:00:00;22;80;63;74;77;17;24;29;0;0;4;1;0
2020-09-15 12:15:00;22;80;82;72;47;17;18;23;4;0;9;0;0
2020-09-15 12:30:00;28;70;75;79;65;15;23;27;2;0;3;2;0
2020-09-15 12:45:00;15;81;93;89;73;16;22;20;22;6;0;0;1
2020-09-15 13:00:00;21;90;84;100;86;14;22;21;16;0;3;0;1
2020-09-15 13:15:00;21;92;76;118;102;11;17;16;7;0;1;0;0
2020-09-15 13:30:00;13;92;88;111;114;10;17;28;15;0;9;0;0
2020-09-15 13:45:00;20;95;91;105;106;11;15;19;11;0;3;0;0
2020-09-15 14:00:00;24;106;104;86;90;10;32;26;3;0;5;0;0
