DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-10-30 00:00:00;2;2;4;2;0;1;10;0;0
2019-10-30 00:15:00;6;3;8;0;0;1;4;0;0
2019-10-30 00:30:00;2;8;14;0;0;0;8;0;0
2019-10-30 00:45:00;0;1;4;1;0;0;9;0;0
2019-10-30 01:00:00;3;2;3;0;0;0;3;0;0
2019-10-30 01:15:00;2;4;6;0;0;0;3;0;0
2019-10-30 01:30:00;0;2;2;3;0;0;2;0;0
2019-10-30 01:45:00;0;2;3;2;0;0;1;0;0
2019-10-30 02:00:00;2;5;4;0;0;0;5;0;0
2019-10-30 02:15:00;0;1;1;0;0;1;3;0;0
2019-10-30 02:30:00;2;3;5;0;0;0;2;0;0
2019-10-30 02:45:00;1;2;3;0;0;0;3;0;0
2019-10-30 03:00:00;1;0;4;0;0;0;3;0;0
2019-10-30 03:15:00;1;1;2;0;0;0;3;0;0
2019-10-30 03:30:00;3;4;5;0;0;0;2;0;0
2019-10-30 03:45:00;1;0;2;0;0;0;1;0;0
2019-10-30 04:00:00;3;2;3;0;0;0;0;0;0
2019-10-30 04:15:00;0;0;2;1;0;0;6;0;0
2019-10-30 04:30:00;0;4;7;0;0;0;11;0;0
2019-10-30 04:45:00;10;12;16;1;0;0;7;0;0
2019-10-30 05:00:00;4;13;21;5;3;3;30;0;0
2019-10-30 05:15:00;7;19;32;7;3;4;51;0;0
2019-10-30 05:30:00;11;18;35;6;3;11;75;0;0
2019-10-30 05:45:00;19;48;66;24;6;13;73;0;0
2019-10-30 06:00:00;20;25;40;17;3;7;41;0;0
2019-10-30 06:15:00;25;40;65;27;16;32;85;0;0
2019-10-30 06:30:00;35;42;80;21;21;48;141;7;16
2019-10-30 06:45:00;48;39;75;27;31;54;151;0;19
2019-10-30 07:00:00;50;48;97;20;24;38;164;2;17
2019-10-30 07:15:00;36;54;84;29;27;41;147;0;7
2019-10-30 07:30:00;52;56;95;23;13;25;160;0;7
2019-10-30 07:45:00;60;61;97;27;13;38;150;3;14
2019-10-30 08:00:00;46;66;91;20;14;20;102;1;12
2019-10-30 08:15:00;44;47;87;25;18;21;95;0;13
2019-10-30 08:30:00;32;62;90;20;10;11;85;2;19
2019-10-30 08:45:00;49;64;99;16;16;16;96;4;7
2019-10-30 09:00:00;25;52;62;20;13;13;95;9;2
2019-10-30 09:15:00;35;41;64;25;10;14;67;11;1
2019-10-30 09:30:00;39;50;63;27;10;5;97;2;4
2019-10-30 09:45:00;42;57;81;20;10;6;77;0;3
2019-10-30 10:00:00;36;42;59;23;8;6;99;9;3
2019-10-30 10:15:00;49;45;62;22;10;5;83;6;12
2019-10-30 10:30:00;42;60;86;23;11;7;78;10;9
2019-10-30 10:45:00;37;53;83;18;8;5;98;2;2
2019-10-30 11:00:00;43;49;71;26;9;3;86;0;4
2019-10-30 11:15:00;40;62;95;21;13;5;76;1;14
2019-10-30 11:30:00;60;69;101;18;10;8;98;0;9
2019-10-30 11:45:00;51;58;89;25;8;9;96;0;26
2019-10-30 12:00:00;43;55;86;22;10;11;90;16;11
2019-10-30 12:15:00;37;65;91;14;6;6;88;13;9
2019-10-30 12:30:00;41;58;80;25;9;6;74;9;5
2019-10-30 12:45:00;36;57;91;16;3;1;78;6;6
2019-10-30 13:00:00;37;74;88;13;11;11;94;5;10
2019-10-30 13:15:00;45;61;89;29;7;4;72;14;3
2019-10-30 13:30:00;46;54;89;24;7;10;140;1;2
2019-10-30 13:45:00;59;71;111;23;11;10;118;34;2
2019-10-30 14:00:00;56;50;89;25;9;6;79;3;12
2019-10-30 14:15:00;89;97;139;41;10;8;83;3;6
2019-10-30 14:30:00;135;108;148;44;10;12;114;22;4
2019-10-30 14:45:00;111;150;200;51;7;6;120;9;5
2019-10-30 15:00:00;112;153;195;51;14;7;89;8;14
2019-10-30 15:15:00;121;156;194;37;7;6;96;3;34
