DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-02-03 00:00:00;5;4;0;2;1;1;0;0;0;0
2020-02-03 00:15:00;5;6;2;2;1;1;0;0;0;0
2020-02-03 00:30:00;2;3;3;3;1;1;0;0;0;0
2020-02-03 00:45:00;1;2;2;1;0;0;0;0;0;0
2020-02-03 01:00:00;0;0;2;2;0;1;0;0;0;0
2020-02-03 01:15:00;1;1;0;0;0;1;0;0;0;0
2020-02-03 01:30:00;0;0;0;2;0;0;0;0;0;0
2020-02-03 01:45:00;0;0;0;2;0;0;0;0;0;0
2020-02-03 02:00:00;0;3;0;0;0;1;0;0;0;0
2020-02-03 02:15:00;1;1;0;0;2;0;0;0;0;0
2020-02-03 02:30:00;2;2;1;0;2;0;0;0;0;0
2020-02-03 02:45:00;0;0;1;0;1;1;0;0;0;0
2020-02-03 03:00:00;2;2;1;0;0;4;0;0;0;0
2020-02-03 03:15:00;1;1;0;0;1;1;0;0;0;0
2020-02-03 03:30:00;1;1;0;3;0;0;0;0;0;0
2020-02-03 03:45:00;1;3;0;0;2;2;0;0;0;0
2020-02-03 04:00:00;1;2;1;1;3;1;0;0;0;0
2020-02-03 04:15:00;4;1;1;1;1;4;0;0;0;0
2020-02-03 04:30:00;6;1;3;9;3;8;0;0;0;0
2020-02-03 04:45:00;1;4;4;2;3;2;0;0;0;0
2020-02-03 05:00:00;2;3;6;2;6;6;0;0;0;0
2020-02-03 05:15:00;6;5;2;7;3;2;0;0;0;0
2020-02-03 05:30:00;8;12;6;6;8;16;0;0;0;0
2020-02-03 05:45:00;9;18;10;13;9;33;0;0;0;0
2020-02-03 06:00:00;5;17;8;6;15;28;0;0;0;0
2020-02-03 06:15:00;10;22;26;10;19;40;0;0;0;0
2020-02-03 06:30:00;23;25;18;15;25;37;0;0;0;0
2020-02-03 06:45:00;8;26;38;10;26;42;0;0;0;0
2020-02-03 07:00:00;19;32;51;18;45;80;0;0;0;0
2020-02-03 07:15:00;17;53;120;37;44;92;0;0;0;0
2020-02-03 07:30:00;34;55;115;24;58;97;0;0;0;0
2020-02-03 07:45:00;36;78;100;38;62;102;0;0;0;0
2020-02-03 08:00:00;33;69;82;34;71;113;0;0;0;0
2020-02-03 08:15:00;17;40;61;31;53;97;0;0;0;0
2020-02-03 08:30:00;26;44;40;28;48;70;0;0;0;0
2020-02-03 08:45:00;29;33;56;44;35;60;0;0;0;0
2020-02-03 09:00:00;28;28;31;41;30;42;0;0;0;0
2020-02-03 09:15:00;20;26;24;37;31;53;0;0;0;0
2020-02-03 09:30:00;24;31;39;29;23;40;0;0;0;0
2020-02-03 09:45:00;21;34;46;51;31;39;0;0;0;0
2020-02-03 10:00:00;26;35;37;53;29;31;0;0;0;0
2020-02-03 10:15:00;32;38;31;45;21;46;0;0;0;0
2020-02-03 10:30:00;48;47;42;52;33;37;0;0;0;0
2020-02-03 10:45:00;38;35;30;46;22;41;0;0;0;0
2020-02-03 11:00:00;38;36;32;45;34;24;0;0;0;0
2020-02-03 11:15:00;35;38;22;55;30;34;0;0;0;0
2020-02-03 11:30:00;43;53;36;55;23;25;0;0;0;0
2020-02-03 11:45:00;39;37;35;61;34;30;0;0;0;0
2020-02-03 12:00:00;53;55;34;62;29;32;0;0;0;0
2020-02-03 12:15:00;42;46;39;54;28;18;0;0;0;0
2020-02-03 12:30:00;50;45;40;39;17;34;0;0;0;0
2020-02-03 12:45:00;42;56;43;49;37;46;0;0;0;0
2020-02-03 13:00:00;69;75;42;73;31;44;0;0;0;0
2020-02-03 13:15:00;52;58;41;48;28;41;0;0;0;0
2020-02-03 13:30:00;43;52;41;50;22;40;0;0;0;0
2020-02-03 13:45:00;37;40;38;34;15;27;0;0;0;0
2020-02-03 14:00:00;54;72;38;44;25;25;0;0;0;0
2020-02-03 14:15:00;44;61;27;44;26;28;0;0;0;0
2020-02-03 14:30:00;59;90;37;55;24;39;0;0;0;0
2020-02-03 14:45:00;49;63;33;31;22;25;0;0;0;0
2020-02-03 15:00:00;48;60;36;43;30;49;0;0;0;0
2020-02-03 15:15:00;94;110;58;53;30;44;0;0;0;0
2020-02-03 15:30:00;86;95;35;62;22;37;0;0;0;0
2020-02-03 15:45:00;67;86;48;49;19;30;0;0;0;0
2020-02-03 16:00:00;95;103;56;76;17;29;0;0;0;0
2020-02-03 16:15:00;77;109;68;54;20;37;0;0;0;0
2020-02-03 16:30:00;78;127;67;74;27;44;0;0;0;0
2020-02-03 16:45:00;66;119;63;66;26;39;0;0;0;0
2020-02-03 17:00:00;88;108;78;78;20;55;0;0;0;0
2020-02-03 17:15:00;69;74;62;65;20;40;0;0;0;0
2020-02-03 17:30:00;58;65;43;42;20;44;0;0;0;0
2020-02-03 17:45:00;75;90;43;56;13;66;0;0;0;0
2020-02-03 18:00:00;84;62;53;64;14;59;0;0;0;0
2020-02-03 18:15:00;42;74;31;40;17;38;0;0;0;0
2020-02-03 18:30:00;46;57;47;57;21;61;0;0;0;0
2020-02-03 18:45:00;39;31;44;38;14;43;0;0;0;0
2020-02-03 19:00:00;52;56;33;36;8;57;0;0;0;0
2020-02-03 19:15:00;40;31;21;44;13;36;0;0;0;0
2020-02-03 19:30:00;41;34;22;34;10;36;0;0;0;0
2020-02-03 19:45:00;36;33;23;28;15;28;0;0;0;0
2020-02-03 20:00:00;42;35;14;20;10;29;0;0;0;0
2020-02-03 20:15:00;42;32;14;30;14;28;0;0;0;0
2020-02-03 20:30:00;38;28;16;20;9;24;0;0;0;0
2020-02-03 20:45:00;20;23;15;22;10;11;0;0;0;0
2020-02-03 21:00:00;64;41;3;5;11;13;0;0;0;0
2020-02-03 21:15:00;33;16;6;15;0;9;0;0;0;0
2020-02-03 21:30:00;29;11;8;16;6;7;0;0;0;0
2020-02-03 21:45:00;30;24;3;18;6;5;0;0;0;0
2020-02-03 22:00:00;35;24;9;21;4;13;0;0;0;0
2020-02-03 22:15:00;29;30;4;18;6;4;0;0;0;0
2020-02-03 22:30:00;6;13;4;10;5;3;0;0;0;0
2020-02-03 22:45:00;7;8;4;3;2;7;0;0;0;0
2020-02-03 23:00:00;16;19;0;5;2;5;0;0;0;0
2020-02-03 23:15:00;25;22;5;6;5;3;0;0;0;0
2020-02-03 23:30:00;7;10;2;2;1;3;0;0;0;0
2020-02-03 23:45:00;5;4;6;5;2;0;0;0;0;0
