DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-10-03 00:00:00;7;0;2;6;8
2019-10-03 00:15:00;17;2;14;10;8
2019-10-03 00:30:00;7;3;6;5;11
2019-10-03 00:45:00;9;0;1;6;1
2019-10-03 01:00:00;6;1;4;4;5
2019-10-03 01:15:00;8;2;5;7;8
2019-10-03 01:30:00;2;1;3;3;7
2019-10-03 01:45:00;7;1;1;1;3
2019-10-03 02:00:00;7;0;2;6;3
2019-10-03 02:15:00;9;3;6;11;2
2019-10-03 02:30:00;6;0;1;5;2
2019-10-03 02:45:00;2;1;1;3;3
2019-10-03 03:00:00;5;1;3;4;2
2019-10-03 03:15:00;7;2;4;12;2
2019-10-03 03:30:00;3;0;1;3;1
2019-10-03 03:45:00;1;0;1;2;2
2019-10-03 04:00:00;5;1;3;3;1
2019-10-03 04:15:00;1;1;1;4;1
2019-10-03 04:30:00;0;0;0;3;1
2019-10-03 04:45:00;1;1;1;2;1
2019-10-03 05:00:00;3;0;0;0;2
2019-10-03 05:15:00;1;0;1;7;2
2019-10-03 05:30:00;4;0;4;2;4
2019-10-03 05:45:00;5;0;1;5;9
2019-10-03 06:00:00;6;1;0;2;5
2019-10-03 06:15:00;7;2;3;2;1
2019-10-03 06:30:00;3;2;1;3;2
2019-10-03 06:45:00;4;0;3;4;5
2019-10-03 07:00:00;6;0;1;570;5
2019-10-03 07:15:00;4;0;0;766;5
2019-10-03 07:30:00;7;3;1;267;3
2019-10-03 07:45:00;4;0;5;3;4
2019-10-03 08:00:00;9;2;2;4;8
2019-10-03 08:15:00;4;0;2;2;6
2019-10-03 08:30:00;12;5;5;7;18
2019-10-03 08:45:00;11;6;7;7;17
2019-10-03 09:00:00;9;5;6;6;20
2019-10-03 09:15:00;11;3;4;11;24
2019-10-03 09:30:00;15;6;9;12;22
2019-10-03 09:45:00;21;5;5;8;22
2019-10-03 10:00:00;17;10;5;12;24
2019-10-03 10:15:00;18;2;8;5;21
2019-10-03 10:30:00;23;6;6;14;23
2019-10-03 10:45:00;23;3;11;15;31
2019-10-03 11:00:00;15;5;8;11;25
2019-10-03 11:15:00;25;2;7;12;27
2019-10-03 11:30:00;20;4;10;22;41
2019-10-03 11:45:00;24;13;9;15;35
2019-10-03 12:00:00;22;8;7;11;50
2019-10-03 12:15:00;23;5;12;14;41
2019-10-03 12:30:00;34;7;12;19;52
2019-10-03 12:45:00;39;7;23;26;56
2019-10-03 13:00:00;35;12;11;29;45
2019-10-03 13:15:00;32;9;9;26;48
2019-10-03 13:30:00;27;16;15;36;53
2019-10-03 13:45:00;49;7;18;30;56
2019-10-03 14:00:00;46;20;20;27;63
2019-10-03 14:15:00;65;15;12;33;71
2019-10-03 14:30:00;61;21;23;33;71
2019-10-03 14:45:00;52;13;19;32;74
2019-10-03 15:00:00;49;21;12;41;76
2019-10-03 15:15:00;63;17;29;36;55
2019-10-03 15:30:00;58;17;23;24;85
2019-10-03 15:45:00;45;10;18;22;58
2019-10-03 16:00:00;45;7;23;35;69
2019-10-03 16:15:00;46;8;19;18;67
2019-10-03 16:30:00;46;6;18;28;73
2019-10-03 16:45:00;39;6;12;26;65
2019-10-03 17:00:00;39;11;21;33;65
2019-10-03 17:15:00;56;5;25;22;65
2019-10-03 17:30:00;73;17;12;25;69
2019-10-03 17:45:00;58;11;26;18;73
2019-10-03 18:00:00;52;10;23;31;73
2019-10-03 18:15:00;54;8;22;33;56
2019-10-03 18:30:00;34;17;14;23;46
2019-10-03 18:45:00;44;33;16;24;56
2019-10-03 19:00:00;46;20;15;24;52
2019-10-03 19:15:00;39;6;13;14;29
2019-10-03 19:30:00;29;6;7;15;38
2019-10-03 19:45:00;35;6;9;23;50
2019-10-03 20:00:00;30;4;13;12;32
2019-10-03 20:15:00;16;0;7;9;31
2019-10-03 20:30:00;20;3;7;8;24
2019-10-03 20:45:00;23;1;6;7;30
2019-10-03 21:00:00;18;3;8;9;12
2019-10-03 21:15:00;19;0;3;10;12
2019-10-03 21:30:00;16;2;7;9;16
2019-10-03 21:45:00;16;4;7;7;10
2019-10-03 22:00:00;21;4;14;13;13
2019-10-03 22:15:00;19;3;8;16;17
2019-10-03 22:30:00;20;3;19;24;49
2019-10-03 22:45:00;12;0;16;20;47
2019-10-03 23:00:00;20;2;2;9;34
2019-10-03 23:15:00;4;0;4;6;6
2019-10-03 23:30:00;4;0;1;6;6
2019-10-03 23:45:00;10;0;0;4;5
