DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-08-07 00:00:00;6;5;2;5;3;10;12;4;4;15;8;2;2
2019-08-07 00:15:00;7;5;5;1;1;15;11;7;5;12;9;3;5
2019-08-07 00:30:00;8;3;3;3;5;12;9;9;4;10;5;1;3
2019-08-07 00:45:00;15;6;2;3;3;9;7;3;5;8;8;2;2
2019-08-07 01:00:00;5;5;1;0;0;3;4;1;0;4;6;4;1
2019-08-07 01:15:00;9;3;1;2;2;8;8;2;1;3;2;3;1
2019-08-07 01:30:00;2;4;0;0;1;7;8;1;1;2;3;2;0
2019-08-07 01:45:00;3;1;1;0;1;12;9;2;1;1;3;0;1
2019-08-07 02:00:00;2;0;2;1;2;5;5;2;1;3;2;0;2
2019-08-07 02:15:00;12;2;1;0;3;3;4;0;1;2;3;0;1
2019-08-07 02:30:00;5;2;0;1;1;7;5;2;1;1;1;1;0
2019-08-07 02:45:00;6;2;0;1;3;4;4;2;3;2;3;1;0
2019-08-07 03:00:00;6;1;0;0;2;6;5;2;0;5;4;1;0
2019-08-07 03:15:00;7;3;0;2;3;10;7;2;0;0;2;1;0
2019-08-07 03:30:00;9;0;0;2;2;6;7;3;1;1;0;1;0
2019-08-07 03:45:00;5;0;1;2;4;11;8;0;0;1;4;1;1
2019-08-07 04:00:00;7;1;0;2;3;3;5;2;1;3;5;1;0
2019-08-07 04:15:00;11;1;0;2;2;17;15;2;1;1;4;2;0
2019-08-07 04:30:00;12;2;0;1;6;16;12;1;2;5;1;1;0
2019-08-07 04:45:00;15;4;4;5;6;28;25;9;1;2;1;1;4
2019-08-07 05:00:00;16;5;2;6;9;19;13;2;2;5;4;1;2
2019-08-07 05:15:00;25;15;8;17;20;18;20;12;7;6;4;2;7
2019-08-07 05:30:00;29;25;7;30;25;50;40;14;7;6;2;0;7
2019-08-07 05:45:00;32;32;3;19;27;51;45;24;16;23;10;4;3
2019-08-07 06:00:00;43;24;6;22;21;55;49;16;6;7;3;1;5
2019-08-07 06:15:00;44;49;11;25;32;66;61;24;26;20;8;1;13
2019-08-07 06:30:00;52;54;10;45;50;82;84;56;45;32;12;5;10
2019-08-07 06:45:00;52;55;12;59;47;100;120;66;46;45;14;5;11
2019-08-07 07:00:00;46;42;15;51;45;85;85;53;35;36;19;10;13
2019-08-07 07:15:00;51;55;13;57;43;104;106;72;54;55;26;7;13
2019-08-07 07:30:00;53;58;16;82;54;79;95;85;61;66;11;4;12
2019-08-07 07:45:00;47;41;18;95;49;103;126;96;62;80;30;18;16
2019-08-07 08:00:00;47;46;18;83;43;87;120;96;72;64;31;8;20
2019-08-07 08:15:00;57;50;12;87;44;82;99;83;67;79;34;13;11
2019-08-07 08:30:00;44;50;21;86;28;75;110;83;63;64;34;8;21
2019-08-07 08:45:00;54;55;21;83;39;89;101;95;76;80;37;17;19
2019-08-07 09:00:00;48;45;17;82;29;83;93;69;50;69;35;13;36
2019-08-07 09:15:00;73;56;22;61;32;76;100;62;61;71;40;9;42
