DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-08-20 00:00:00;7;11;6;0;0;0;0;0
2019-08-20 00:15:00;9;15;8;0;0;0;0;0
2019-08-20 00:30:00;7;17;7;0;0;0;0;0
2019-08-20 00:45:00;7;12;4;0;0;0;0;0
2019-08-20 01:00:00;7;13;5;0;0;0;0;0
2019-08-20 01:15:00;3;6;5;0;0;0;0;0
2019-08-20 01:30:00;3;11;4;0;0;0;0;0
2019-08-20 01:45:00;3;7;8;0;0;0;0;0
2019-08-20 02:00:00;7;9;5;0;0;0;0;0
2019-08-20 02:15:00;5;9;7;0;0;0;0;0
2019-08-20 02:30:00;1;10;7;0;0;0;0;0
2019-08-20 02:45:00;6;4;9;0;0;0;0;0
2019-08-20 03:00:00;5;5;3;0;0;0;0;0
2019-08-20 03:15:00;3;4;5;0;0;0;0;0
2019-08-20 03:30:00;2;10;5;0;0;0;0;0
2019-08-20 03:45:00;11;7;2;0;0;0;0;0
2019-08-20 04:00:00;4;13;0;0;0;0;0;0
2019-08-20 04:15:00;6;10;5;0;0;0;0;0
2019-08-20 04:30:00;9;15;9;0;0;0;0;0
2019-08-20 04:45:00;6;19;8;0;0;0;0;0
2019-08-20 05:00:00;20;25;15;0;0;0;0;0
2019-08-20 05:15:00;12;38;24;0;0;0;0;0
2019-08-20 05:30:00;29;70;39;0;0;0;0;0
2019-08-20 05:45:00;37;67;52;0;0;0;0;0
2019-08-20 06:00:00;49;87;51;0;1;0;0;0
2019-08-20 06:15:00;37;116;52;0;0;0;0;0
2019-08-20 06:30:00;43;126;68;0;0;2;0;0
2019-08-20 06:45:00;53;129;65;0;0;10;13;0
2019-08-20 07:00:00;36;113;66;0;11;0;0;3
2019-08-20 07:15:00;44;110;66;0;0;4;2;5
2019-08-20 07:30:00;39;122;64;0;2;2;1;1
2019-08-20 07:45:00;51;126;65;0;4;11;8;3
2019-08-20 08:00:00;53;111;78;0;1;0;0;1
2019-08-20 08:15:00;63;100;53;0;7;0;23;6
2019-08-20 08:30:00;52;104;68;0;5;11;4;3
2019-08-20 08:45:00;56;105;58;0;8;4;8;2
2019-08-20 09:00:00;52;102;61;0;3;0;2;3
2019-08-20 09:15:00;51;120;70;0;10;0;4;10
2019-08-20 09:30:00;57;107;60;0;14;4;21;8
2019-08-20 09:45:00;53;121;57;0;6;6;4;4
2019-08-20 10:00:00;66;132;65;0;3;0;9;2
2019-08-20 10:15:00;81;126;63;0;3;13;11;0
2019-08-20 10:30:00;65;144;62;0;2;1;14;2
2019-08-20 10:45:00;64;136;54;0;2;7;6;8
2019-08-20 11:00:00;72;141;79;0;11;1;1;1
2019-08-20 11:15:00;75;137;67;0;29;77;5;37
2019-08-20 11:30:00;74;150;73;0;1;0;3;0
2019-08-20 11:45:00;65;131;62;0;0;4;0;0
2019-08-20 12:00:00;81;151;58;0;3;4;1;4
2019-08-20 12:15:00;66;143;75;0;5;1;0;3
2019-08-20 12:30:00;61;141;68;0;3;0;0;6
2019-08-20 12:45:00;84;149;52;0;5;6;6;0
2019-08-20 13:00:00;83;161;69;0;4;0;2;4
2019-08-20 13:15:00;78;124;81;0;4;1;11;0
