DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-11-17 00:00:00;5;3;0;0;5;7;0;0;1;1;1;0;0;5;6;0;0;0;0;0;0;0;0
2020-11-17 00:15:00;3;5;0;1;8;4;1;3;1;2;2;3;3;4;8;0;0;0;0;0;0;0;0
2020-11-17 00:30:00;12;9;1;1;11;5;0;0;1;1;1;1;1;14;11;0;0;0;0;0;0;0;0
2020-11-17 00:45:00;4;2;0;0;5;3;0;0;0;0;0;1;0;5;7;0;0;0;0;0;0;0;0
2020-11-17 01:00:00;3;2;0;1;5;1;0;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-11-17 01:15:00;1;1;1;0;4;2;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0
2020-11-17 01:30:00;9;4;1;0;5;2;1;2;1;1;0;0;0;9;6;0;0;0;0;0;0;0;0
2020-11-17 01:45:00;2;3;0;0;0;2;0;2;2;0;0;0;0;3;1;0;0;0;0;0;0;0;0
2020-11-17 02:00:00;4;2;0;0;4;3;0;1;1;0;0;1;1;5;6;0;0;0;0;0;0;0;0
2020-11-17 02:15:00;4;5;0;0;5;2;0;0;0;0;0;1;1;4;5;0;0;0;0;0;0;0;0
2020-11-17 02:30:00;2;3;0;0;1;2;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-11-17 02:45:00;5;2;0;0;1;1;0;1;1;0;1;0;0;6;1;0;0;0;0;0;0;0;0
2020-11-17 03:00:00;2;1;1;0;6;2;1;1;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0
2020-11-17 03:15:00;3;3;2;0;6;5;4;3;3;0;0;0;0;3;9;0;0;0;0;0;0;0;0
2020-11-17 03:30:00;4;3;0;2;6;1;2;2;1;0;0;0;0;6;6;0;0;0;0;0;0;0;0
2020-11-17 03:45:00;6;4;0;0;5;7;1;1;1;1;1;0;0;8;7;0;0;0;0;0;0;0;0
2020-11-17 04:00:00;10;5;0;0;10;8;0;1;1;2;3;0;0;11;10;0;0;0;0;0;0;0;0
2020-11-17 04:15:00;5;6;2;0;5;7;0;0;1;0;1;0;0;7;9;0;0;0;0;0;0;0;0
2020-11-17 04:30:00;12;6;0;1;12;4;0;1;4;1;1;0;0;14;13;0;0;0;0;0;0;0;0
2020-11-17 04:45:00;21;14;2;3;13;6;3;9;7;1;0;0;0;27;16;0;0;0;0;0;0;0;0
