DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-07-09 00:00:00;11;3;3;0;15;4;6;14;7;21;14;7;21;0
2020-07-09 00:15:00;7;3;3;1;11;8;6;20;10;30;20;10;30;0
2020-07-09 00:30:00;11;1;2;1;16;6;5;20;10;30;20;10;30;0
2020-07-09 00:45:00;2;1;4;0;6;2;3;20;10;30;20;10;30;0
2020-07-09 01:00:00;4;3;3;1;7;2;5;24;12;36;24;12;36;0
2020-07-09 01:15:00;5;1;1;0;7;1;2;26;13;39;26;13;39;0
2020-07-09 01:30:00;1;2;0;0;17;6;4;26;13;39;26;13;39;0
2020-07-09 01:45:00;7;2;3;0;8;2;1;26;13;39;26;13;39;0
2020-07-09 02:00:00;3;2;0;0;10;2;4;26;13;39;26;13;39;0
2020-07-09 02:15:00;0;2;2;3;8;2;0;24;12;36;24;12;36;0
2020-07-09 02:30:00;0;1;2;1;4;2;0;26;13;39;26;13;39;0
2020-07-09 02:45:00;4;1;7;2;7;5;1;26;13;39;26;13;39;0
2020-07-09 03:00:00;1;2;0;2;6;3;3;26;13;39;26;13;39;0
2020-07-09 03:15:00;1;4;0;1;7;0;1;26;13;39;26;13;39;0
2020-07-09 03:30:00;2;0;0;0;7;1;2;26;13;39;26;13;39;0
2020-07-09 03:45:00;3;4;0;1;9;1;1;26;13;39;26;13;39;0
2020-07-09 04:00:00;6;2;2;1;8;1;2;24;12;36;24;12;36;0
2020-07-09 04:15:00;4;5;4;2;20;4;1;26;13;39;26;13;39;0
2020-07-09 04:30:00;7;2;3;1;23;5;2;26;13;39;26;13;39;0
2020-07-09 04:45:00;7;8;11;6;19;7;4;26;13;39;26;13;39;0
2020-07-09 05:00:00;30;33;31;23;40;6;3;20;10;31;20;10;31;0
2020-07-09 05:15:00;44;32;48;45;47;16;5;20;10;30;20;10;30;0
2020-07-09 05:30:00;49;60;50;43;57;30;5;20;10;29;20;10;29;0
2020-07-09 05:45:00;44;42;40;36;86;22;37;20;10;30;20;10;30;0
2020-07-09 06:00:00;47;43;39;31;85;32;47;20;10;31;20;10;31;0
2020-07-09 06:15:00;60;59;57;51;108;51;46;20;10;30;20;10;30;0
2020-07-09 06:30:00;88;81;84;76;88;56;34;20;10;29;20;10;29;0
2020-07-09 06:45:00;95;73;72;65;88;58;24;20;10;30;20;10;30;0
2020-07-09 07:00:00;97;79;80;79;82;51;34;20;10;30;20;10;30;0
2020-07-09 07:15:00;116;92;88;84;118;68;41;20;10;30;20;10;30;0
2020-07-09 07:30:00;123;87;73;83;102;63;61;20;10;31;20;10;31;0
2020-07-09 07:45:00;124;117;72;78;117;52;66;20;10;29;20;10;29;0
2020-07-09 08:00:00;104;89;56;45;94;60;43;20;10;30;20;10;30;0
2020-07-09 08:15:00;99;70;60;65;92;47;47;20;10;30;20;10;30;0
2020-07-09 08:30:00;76;71;59;47;114;62;62;20;10;30;20;10;30;0
2020-07-09 08:45:00;80;75;55;43;114;50;62;20;10;30;20;10;30;0
2020-07-09 09:00:00;81;72;52;41;91;46;46;20;10;30;20;10;30;0
2020-07-09 09:15:00;76;73;51;46;100;44;51;20;10;30;20;10;30;0
2020-07-09 09:30:00;87;72;51;36;105;46;69;20;10;30;20;10;30;0
2020-07-09 09:45:00;86;56;49;32;106;47;65;21;11;31;21;11;31;0
2020-07-09 10:00:00;92;52;51;35;115;59;70;20;10;29;20;10;29;0
2020-07-09 10:15:00;82;68;41;27;102;67;66;21;11;30;21;11;30;0
2020-07-09 10:30:00;98;66;46;37;111;47;60;20;10;30;20;10;30;0
2020-07-09 10:45:00;89;54;46;26;128;59;70;20;10;30;20;10;30;0
2020-07-09 11:00:00;88;58;41;22;110;51;82;20;10;30;20;10;30;0
2020-07-09 11:15:00;89;55;44;34;117;62;79;20;10;30;20;10;30;0
2020-07-09 11:30:00;96;53;29;24;118;55;84;18;9;27;18;9;27;0
2020-07-09 11:45:00;96;57;36;30;143;50;81;20;10;30;20;10;30;0
2020-07-09 12:00:00;93;52;30;22;109;45;75;18;9;27;18;9;27;0
2020-07-09 12:15:00;99;46;43;36;128;64;89;20;10;31;20;10;31;0
2020-07-09 12:30:00;99;66;43;33;128;54;90;20;10;30;20;10;30;0
2020-07-09 12:45:00;95;60;35;32;134;65;85;21;11;29;21;11;29;0
2020-07-09 13:00:00;100;59;47;40;120;45;89;20;10;30;20;10;30;0
2020-07-09 13:15:00;121;55;38;33;145;57;102;20;10;30;20;10;30;0
2020-07-09 13:30:00;127;78;44;49;120;70;93;20;10;30;20;10;30;0
2020-07-09 13:45:00;115;76;50;64;121;54;105;20;10;30;20;10;30;0
2020-07-09 14:00:00;104;67;38;38;134;47;113;20;10;30;20;10;30;0
2020-07-09 14:15:00;124;78;35;30;141;65;129;20;10;31;20;10;31;0
2020-07-09 14:30:00;131;67;46;32;128;67;123;20;10;29;20;10;29;0
2020-07-09 14:45:00;98;75;43;36;138;67;120;20;10;30;20;10;30;0
2020-07-09 15:00:00;107;55;42;31;137;76;131;20;10;30;20;10;30;0
2020-07-09 15:15:00;119;56;36;29;146;75;126;20;10;30;20;10;30;0
2020-07-09 15:30:00;129;66;32;32;146;55;122;20;10;30;20;10;30;0
2020-07-09 15:45:00;142;64;44;36;151;69;140;20;10;30;20;10;30;0
2020-07-09 16:00:00;112;70;46;47;147;55;135;20;10;30;20;10;30;0
2020-07-09 16:15:00;132;53;40;35;142;82;121;20;10;30;20;10;30;0
2020-07-09 16:30:00;138;53;43;30;140;76;137;20;10;30;20;10;30;0
2020-07-09 16:45:00;123;74;47;44;145;64;123;20;10;30;20;10;30;0
2020-07-09 17:00:00;124;69;51;41;153;78;141;20;10;30;20;10;30;0
2020-07-09 17:15:00;150;76;48;37;140;63;141;20;10;30;20;10;30;0
2020-07-09 17:30:00;128;55;44;35;138;63;147;20;10;30;20;10;30;0
2020-07-09 17:45:00;121;69;37;35;141;59;125;20;10;30;20;10;30;0
2020-07-09 18:00:00;122;66;40;34;141;62;126;20;10;30;20;10;30;0
2020-07-09 18:15:00;124;72;44;35;144;52;104;20;10;30;20;10;30;0
2020-07-09 18:30:00;120;62;34;33;130;62;121;20;10;30;20;10;30;0
2020-07-09 18:45:00;115;68;40;34;128;55;95;20;10;30;20;10;30;0
2020-07-09 19:00:00;96;69;35;24;106;52;93;20;10;30;20;10;30;0
2020-07-09 19:15:00;91;48;31;29;128;50;85;20;10;30;20;10;30;0
2020-07-09 19:30:00;84;42;36;23;105;56;71;20;10;30;20;10;30;0
2020-07-09 19:45:00;67;40;31;22;100;33;67;20;10;30;20;10;30;0
2020-07-09 20:00:00;81;36;26;17;83;43;71;20;10;30;20;10;30;0
2020-07-09 20:15:00;70;41;21;19;88;44;64;20;10;30;20;10;30;0
2020-07-09 20:30:00;63;28;22;10;86;29;58;20;10;30;20;10;30;0
2020-07-09 20:45:00;43;28;20;17;74;32;58;20;10;30;20;10;30;0
2020-07-09 21:00:00;62;31;28;26;92;32;52;20;10;30;20;10;30;0
2020-07-09 21:15:00;68;32;34;27;83;29;31;20;10;30;20;10;30;0
2020-07-09 21:30:00;39;34;16;12;66;26;51;20;10;30;20;10;30;0
2020-07-09 21:45:00;58;25;26;12;100;32;69;20;10;30;20;10;30;0
2020-07-09 22:00:00;48;13;14;8;110;40;88;20;10;30;20;10;30;0
2020-07-09 22:15:00;45;16;14;6;103;35;80;20;10;30;20;10;30;0
2020-07-09 22:30:00;40;11;9;3;68;23;37;20;10;30;20;10;30;0
2020-07-09 22:45:00;27;13;12;2;53;22;25;20;10;30;20;10;30;0
2020-07-09 23:00:00;16;11;10;3;37;17;22;20;10;30;20;10;30;0
2020-07-09 23:15:00;22;4;4;4;49;18;20;20;10;30;20;10;30;0
2020-07-09 23:30:00;16;7;6;2;26;12;21;20;10;30;20;10;30;0
2020-07-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
