DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2019-12-10 00:00:00;1;5;10;2;0;6;0;0;0;0;0;0
2019-12-10 00:15:00;2;5;14;2;5;6;0;0;0;0;0;0
2019-12-10 00:30:00;0;5;12;0;0;8;0;0;0;0;0;0
2019-12-10 00:45:00;2;3;4;0;1;3;0;0;0;0;0;0
2019-12-10 01:00:00;1;1;5;0;0;5;0;0;0;0;0;0
2019-12-10 01:15:00;0;3;9;0;0;5;0;0;0;0;0;0
2019-12-10 01:30:00;3;4;6;0;0;5;0;0;0;0;0;0
2019-12-10 01:45:00;0;4;8;0;0;4;0;0;0;0;0;0
2019-12-10 02:00:00;0;4;6;0;0;2;0;0;0;0;0;0
2019-12-10 02:15:00;0;0;2;0;0;2;0;0;0;0;0;0
2019-12-10 02:30:00;0;1;2;0;0;0;0;0;0;0;0;0
2019-12-10 02:45:00;2;3;3;0;0;0;0;0;0;0;0;0
2019-12-10 03:00:00;0;1;3;0;0;2;0;0;0;0;0;0
2019-12-10 03:15:00;1;1;3;0;0;4;0;0;0;0;0;0
2019-12-10 03:30:00;0;1;2;2;0;2;0;0;0;0;0;0
2019-12-10 03:45:00;0;0;3;0;0;2;0;0;0;0;0;0
2019-12-10 04:00:00;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-10 04:15:00;0;1;3;0;0;2;0;0;0;0;0;0
2019-12-10 04:30:00;2;1;0;0;0;0;0;0;0;0;0;0
2019-12-10 04:45:00;3;5;10;0;0;6;0;0;0;0;0;0
2019-12-10 05:00:00;4;6;8;2;1;4;0;0;0;0;0;0
2019-12-10 05:15:00;6;7;6;2;0;2;0;0;0;0;0;0
2019-12-10 05:30:00;10;11;17;1;3;12;0;0;0;0;0;0
2019-12-10 05:45:00;14;18;22;2;7;13;0;0;0;0;0;0
2019-12-10 06:00:00;18;19;34;0;6;23;0;0;0;0;0;0
2019-12-10 06:15:00;20;33;47;13;6;34;0;0;0;0;0;0
2019-12-10 06:30:00;31;47;59;15;9;41;0;0;0;0;0;0
2019-12-10 06:45:00;35;50;66;17;6;45;0;0;0;0;0;0
2019-12-10 07:00:00;40;71;62;46;9;43;0;0;0;0;0;0
2019-12-10 07:15:00;51;118;94;67;8;53;0;0;0;3;0;0
2019-12-10 07:30:00;69;163;111;83;14;80;1;0;1;0;0;0
2019-12-10 07:45:00;97;150;115;61;12;92;0;0;0;0;0;0
2019-12-10 08:00:00;83;89;118;23;10;78;2;0;1;0;0;0
2019-12-10 08:15:00;68;77;94;23;8;60;1;0;0;0;0;0
