DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-07-07 00:00:00;8;2;8;4;0;0;0
2020-07-07 00:15:00;6;12;23;11;0;2;0
2020-07-07 00:30:00;9;5;8;4;1;1;0
2020-07-07 00:45:00;5;7;8;11;0;5;0
2020-07-07 01:00:00;2;5;10;3;1;1;0
2020-07-07 01:15:00;5;5;12;7;0;3;0
2020-07-07 01:30:00;2;8;8;6;0;3;0
2020-07-07 01:45:00;6;10;7;5;0;1;0
2020-07-07 02:00:00;10;5;6;1;0;0;0
2020-07-07 02:15:00;6;7;3;5;0;0;0
2020-07-07 02:30:00;5;5;7;5;1;0;0
2020-07-07 02:45:00;6;8;5;4;1;2;0
2020-07-07 03:00:00;6;5;3;3;0;0;0
2020-07-07 03:15:00;6;8;4;3;0;1;0
2020-07-07 03:30:00;9;5;6;6;0;0;0
2020-07-07 03:45:00;7;4;10;6;1;0;0
2020-07-07 04:00:00;8;8;4;2;1;1;0
2020-07-07 04:15:00;11;8;9;4;0;2;0
2020-07-07 04:30:00;10;13;20;5;2;1;0
2020-07-07 04:45:00;20;18;34;11;7;6;0
2020-07-07 05:00:00;26;27;94;33;2;13;0
2020-07-07 05:15:00;40;42;201;96;4;9;0
2020-07-07 05:30:00;53;66;195;121;8;17;0
2020-07-07 05:45:00;124;148;151;107;10;12;0
2020-07-07 06:00:00;160;187;149;99;7;23;0
2020-07-07 06:15:00;97;130;170;110;14;18;0
2020-07-07 06:30:00;87;117;210;157;20;48;0
2020-07-07 06:45:00;68;99;214;192;12;36;0
2020-07-07 07:00:00;69;108;187;173;41;27;0
2020-07-07 07:15:00;68;110;204;174;45;39;0
2020-07-07 07:30:00;95;137;241;215;50;44;13
2020-07-07 07:45:00;99;125;231;164;29;45;0
2020-07-07 08:00:00;85;128;200;156;22;35;0
2020-07-07 08:15:00;81;119;204;167;23;35;0
2020-07-07 08:30:00;70;99;177;136;19;32;0
2020-07-07 08:45:00;72;122;144;145;13;22;0
2020-07-07 09:00:00;79;112;116;110;25;26;0
2020-07-07 09:15:00;76;109;122;126;50;17;0
2020-07-07 09:30:00;67;116;121;95;19;20;0
2020-07-07 09:45:00;78;123;118;130;21;12;0
2020-07-07 10:00:00;71;91;99;87;91;16;0
2020-07-07 10:15:00;89;114;117;123;19;31;0
2020-07-07 10:30:00;91;121;105;110;28;23;1
2020-07-07 10:45:00;75;122;123;111;18;24;0
2020-07-07 11:00:00;98;129;108;137;20;26;1
2020-07-07 11:15:00;76;125;79;82;15;21;0
2020-07-07 11:30:00;94;126;112;127;15;32;0
2020-07-07 11:45:00;86;130;112;106;21;24;0
2020-07-07 12:00:00;95;152;97;94;22;22;1
2020-07-07 12:15:00;109;157;103;106;19;16;0
2020-07-07 12:30:00;91;151;124;99;26;29;60
2020-07-07 12:45:00;87;142;113;107;23;27;5
2020-07-07 13:00:00;102;137;140;130;20;26;0
2020-07-07 13:15:00;95;152;187;146;11;26;0
2020-07-07 13:30:00;125;144;214;180;141;26;0
2020-07-07 13:45:00;112;157;218;173;22;26;0
2020-07-07 14:00:00;144;237;162;108;15;22;4
2020-07-07 14:15:00;203;274;109;114;17;36;0
2020-07-07 14:30:00;228;296;111;129;22;28;0
2020-07-07 14:45:00;148;232;131;134;111;27;0
2020-07-07 15:00:00;166;223;124;138;12;23;0
2020-07-07 15:15:00;190;254;129;129;28;42;7
2020-07-07 15:30:00;143;214;128;123;33;36;3
2020-07-07 15:45:00;129;181;102;117;14;18;1
2020-07-07 16:00:00;184;255;106;128;23;28;1
2020-07-07 16:15:00;175;249;142;141;25;31;1
2020-07-07 16:30:00;190;245;126;139;19;34;0
2020-07-07 16:45:00;172;215;123;149;21;24;0
2020-07-07 17:00:00;139;202;126;149;26;30;1
2020-07-07 17:15:00;155;228;119;137;28;34;0
2020-07-07 17:30:00;151;201;109;144;19;23;0
2020-07-07 17:45:00;145;188;117;176;15;26;0
2020-07-07 18:00:00;145;186;103;126;19;28;2
2020-07-07 18:15:00;101;161;97;109;172;32;0
2020-07-07 18:30:00;107;149;83;110;10;32;0
2020-07-07 18:45:00;87;131;104;118;20;16;2
2020-07-07 19:00:00;89;120;91;85;9;23;5
2020-07-07 19:15:00;86;107;76;83;7;18;2
2020-07-07 19:30:00;59;82;74;72;12;20;0
2020-07-07 19:45:00;63;90;67;63;7;20;0
2020-07-07 20:00:00;67;80;69;58;5;16;0
2020-07-07 20:15:00;64;97;85;89;9;8;0
2020-07-07 20:30:00;50;71;71;57;4;10;0
2020-07-07 20:45:00;70;75;99;62;6;9;0
2020-07-07 21:00:00;47;77;167;80;3;12;0
2020-07-07 21:15:00;47;60;219;106;4;17;0
2020-07-07 21:30:00;61;59;128;59;6;23;0
2020-07-07 21:45:00;126;142;92;45;2;13;0
2020-07-07 22:00:00;178;223;45;35;3;8;0
2020-07-07 22:15:00;116;130;50;51;4;3;5
2020-07-07 22:30:00;51;49;41;36;1;5;0
2020-07-07 22:45:00;38;38;36;30;4;9;0
2020-07-07 23:00:00;22;33;26;18;0;5;0
2020-07-07 23:15:00;22;18;22;18;3;3;0
2020-07-07 23:30:00;15;20;25;11;1;1;0
