DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-07-21 00:00:00;11;10;15;10;1;0;0
2020-07-21 00:15:00;10;12;24;13;3;3;0
2020-07-21 00:30:00;5;6;9;7;1;2;0
2020-07-21 00:45:00;10;12;9;10;2;3;0
2020-07-21 01:00:00;12;8;9;5;0;3;0
2020-07-21 01:15:00;6;7;14;2;0;1;0
2020-07-21 01:30:00;9;3;10;4;0;5;0
2020-07-21 01:45:00;4;6;3;7;0;1;0
2020-07-21 02:00:00;15;5;8;3;0;1;0
2020-07-21 02:15:00;7;4;6;2;1;1;0
2020-07-21 02:30:00;5;5;9;6;0;0;0
2020-07-21 02:45:00;3;4;6;6;0;1;0
2020-07-21 03:00:00;4;3;1;2;0;1;0
2020-07-21 03:15:00;4;8;5;5;0;0;0
2020-07-21 03:30:00;3;1;5;4;0;0;0
2020-07-21 03:45:00;5;1;5;7;0;0;0
2020-07-21 04:00:00;9;7;6;2;0;0;0
2020-07-21 04:15:00;13;13;14;4;1;1;0
2020-07-21 04:30:00;7;12;13;6;2;1;0
2020-07-21 04:45:00;16;19;24;8;4;3;0
2020-07-21 05:00:00;27;34;90;28;3;7;0
2020-07-21 05:15:00;34;33;165;100;3;16;0
2020-07-21 05:30:00;54;64;209;110;11;17;0
2020-07-21 05:45:00;110;155;158;90;19;13;0
2020-07-21 06:00:00;156;205;154;106;6;16;0
2020-07-21 06:15:00;101;143;175;130;15;24;0
2020-07-21 06:30:00;62;108;209;168;19;33;0
2020-07-21 06:45:00;79;121;225;152;15;37;1
2020-07-21 07:00:00;62;100;202;161;20;31;0
2020-07-21 07:15:00;64;101;236;191;36;44;0
2020-07-21 07:30:00;88;122;216;193;36;43;0
2020-07-21 07:45:00;86;120;232;181;22;48;4
2020-07-21 08:00:00;83;118;180;133;20;26;0
2020-07-21 08:15:00;81;125;190;163;20;34;0
2020-07-21 08:30:00;74;101;178;136;17;28;2
2020-07-21 08:45:00;79;89;138;126;12;21;0
2020-07-21 09:00:00;71;112;121;129;17;25;0
2020-07-21 09:15:00;67;116;122;119;18;21;0
2020-07-21 09:30:00;69;107;100;104;25;21;2
2020-07-21 09:45:00;87;135;118;135;20;11;0
2020-07-21 10:00:00;79;133;121;129;17;17;0
2020-07-21 10:15:00;90;126;113;123;22;23;0
2020-07-21 10:30:00;89;133;118;136;66;35;3
2020-07-21 10:45:00;74;120;128;135;18;26;0
2020-07-21 11:00:00;91;129;105;118;15;25;1
2020-07-21 11:15:00;87;135;110;92;21;22;0
2020-07-21 11:30:00;93;145;122;121;16;20;0
2020-07-21 11:45:00;92;141;117;105;51;20;0
2020-07-21 12:00:00;113;149;114;106;23;35;0
2020-07-21 12:15:00;78;137;110;116;13;21;0
2020-07-21 12:30:00;86;137;120;102;14;21;0
2020-07-21 12:45:00;94;149;100;97;19;24;0
2020-07-21 13:00:00;91;157;125;119;14;22;1
2020-07-21 13:15:00;105;155;168;140;19;33;0
2020-07-21 13:30:00;105;144;203;164;23;30;1
2020-07-21 13:45:00;106;191;191;162;25;38;0
2020-07-21 14:00:00;154;195;151;135;10;24;0
2020-07-21 14:15:00;190;254;106;97;16;17;0
2020-07-21 14:30:00;223;281;109;127;22;37;0
2020-07-21 14:45:00;141;220;117;139;42;30;4
2020-07-21 15:00:00;161;224;125;102;38;28;0
2020-07-21 15:15:00;181;247;123;125;21;33;0
2020-07-21 15:30:00;147;212;111;118;34;28;0
2020-07-21 15:45:00;172;230;122;131;22;18;3
2020-07-21 16:00:00;170;228;83;105;18;23;0
2020-07-21 16:15:00;171;238;125;137;17;23;3
2020-07-21 16:30:00;183;241;79;104;21;34;5
2020-07-21 16:45:00;173;227;112;128;19;30;0
2020-07-21 17:00:00;163;222;99;144;17;30;1
2020-07-21 17:15:00;166;217;97;130;18;30;1
2020-07-21 17:30:00;135;202;102;122;86;34;2
2020-07-21 17:45:00;127;189;114;144;22;24;0
2020-07-21 18:00:00;116;169;119;153;25;26;2
2020-07-21 18:15:00;118;156;101;122;7;32;1
2020-07-21 18:30:00;102;165;92;99;230;26;2
2020-07-21 18:45:00;86;142;102;97;21;25;0
2020-07-21 19:00:00;84;125;88;104;9;20;0
2020-07-21 19:15:00;75;106;87;78;24;21;0
2020-07-21 19:30:00;57;109;91;86;10;19;0
2020-07-21 19:45:00;71;88;76;70;14;17;0
2020-07-21 20:00:00;68;87;60;70;7;15;0
2020-07-21 20:15:00;74;78;70;66;1;14;0
2020-07-21 20:30:00;53;63;71;61;2;17;0
2020-07-21 20:45:00;62;74;112;68;3;15;0
2020-07-21 21:00:00;52;65;169;68;4;12;0
2020-07-21 21:15:00;53;78;216;107;4;14;0
2020-07-21 21:30:00;47;67;136;75;4;21;0
2020-07-21 21:45:00;122;148;68;61;4;8;0
2020-07-21 22:00:00;161;180;50;43;2;8;0
2020-07-21 22:15:00;89;101;65;51;3;8;0
2020-07-21 22:30:00;52;57;45;34;3;9;0
2020-07-21 22:45:00;38;33;27;24;3;8;0
2020-07-21 23:00:00;27;38;22;24;1;1;0
2020-07-21 23:15:00;24;35;22;33;3;3;0
2020-07-21 23:30:00;20;21;17;10;1;1;0
