DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-12-03 00:00:00;15;4;10;6;0;0
2019-12-03 00:15:00;13;14;10;11;0;0
2019-12-03 00:30:00;13;7;9;6;0;0
2019-12-03 00:45:00;3;6;13;9;0;0
2019-12-03 01:00:00;5;3;13;10;0;0
2019-12-03 01:15:00;7;7;17;9;0;0
2019-12-03 01:30:00;8;9;8;5;0;0
2019-12-03 01:45:00;5;5;8;10;0;0
2019-12-03 02:00:00;12;11;2;3;0;0
2019-12-03 02:15:00;10;6;9;6;0;0
2019-12-03 02:30:00;10;10;5;4;0;0
2019-12-03 02:45:00;4;3;11;7;0;0
2019-12-03 03:00:00;6;8;17;14;0;0
2019-12-03 03:15:00;4;6;7;7;0;0
2019-12-03 03:30:00;5;8;18;6;0;0
2019-12-03 03:45:00;15;14;10;7;0;0
2019-12-03 04:00:00;7;3;10;4;0;0
2019-12-03 04:15:00;16;8;5;2;0;0
2019-12-03 04:30:00;10;10;26;10;0;0
2019-12-03 04:45:00;30;19;60;31;0;0
2019-12-03 05:00:00;26;25;101;80;0;0
2019-12-03 05:15:00;39;48;160;173;0;0
2019-12-03 05:30:00;55;73;125;141;0;0
2019-12-03 05:45:00;110;149;124;149;0;0
2019-12-03 06:00:00;116;142;114;152;0;0
2019-12-03 06:15:00;105;129;141;176;0;0
2019-12-03 06:30:00;91;112;148;184;0;0
2019-12-03 06:45:00;78;96;117;156;0;0
2019-12-03 07:00:00;80;107;153;183;0;0
2019-12-03 07:15:00;82;89;127;155;7;0
2019-12-03 07:30:00;101;117;70;99;14;5
2019-12-03 07:45:00;90;115;92;136;5;0
2019-12-03 08:00:00;85;98;95;121;2;0
2019-12-03 08:15:00;89;84;127;146;24;3
2019-12-03 08:30:00;91;93;128;153;9;0
2019-12-03 08:45:00;109;107;120;131;5;0
2019-12-03 09:00:00;82;88;108;120;4;0
2019-12-03 09:15:00;84;86;116;141;10;0
2019-12-03 09:30:00;87;103;109;137;7;11
2019-12-03 09:45:00;97;114;140;139;5;0
2019-12-03 10:00:00;90;104;103;91;6;0
2019-12-03 10:15:00;89;114;123;121;10;0
2019-12-03 10:30:00;107;122;112;134;13;2
2019-12-03 10:45:00;95;116;112;109;21;5
2019-12-03 11:00:00;106;117;95;109;32;4
2019-12-03 11:15:00;99;133;105;108;20;1
2019-12-03 11:30:00;104;107;115;111;28;2
2019-12-03 11:45:00;117;130;95;88;1;0
2019-12-03 12:00:00;111;121;110;107;7;0
2019-12-03 12:15:00;132;143;119;120;18;0
2019-12-03 12:30:00;118;110;108;112;25;4
2019-12-03 12:45:00;104;133;103;115;16;1
2019-12-03 13:00:00;140;139;120;115;3;0
2019-12-03 13:15:00;115;138;143;174;5;0
2019-12-03 13:30:00;139;141;137;154;11;0
2019-12-03 13:45:00;137;165;109;116;11;0
2019-12-03 14:00:00;149;180;110;110;34;0
2019-12-03 14:15:00;187;238;105;86;14;2
2019-12-03 14:30:00;196;226;102;88;27;0
2019-12-03 14:45:00;189;210;109;108;36;0
2019-12-03 15:00:00;154;224;108;96;4;2
2019-12-03 15:15:00;189;224;102;109;4;2
2019-12-03 15:30:00;176;218;98;99;11;0
2019-12-03 15:45:00;168;196;106;103;21;0
2019-12-03 16:00:00;162;232;118;122;16;18
2019-12-03 16:15:00;153;206;104;109;11;2
2019-12-03 16:30:00;174;224;115;131;17;1
2019-12-03 16:45:00;185;233;110;119;8;0
2019-12-03 17:00:00;146;182;108;107;15;1
2019-12-03 17:15:00;177;222;125;116;57;10
2019-12-03 17:30:00;168;208;126;114;8;0
2019-12-03 17:45:00;162;200;107;82;23;8
2019-12-03 18:00:00;157;179;126;112;0;0
2019-12-03 18:15:00;139;187;98;107;6;0
2019-12-03 18:30:00;126;152;76;72;5;0
2019-12-03 18:45:00;135;163;72;94;34;2
2019-12-03 19:00:00;84;89;68;66;3;0
2019-12-03 19:15:00;78;111;69;78;3;0
2019-12-03 19:30:00;81;89;71;51;33;0
2019-12-03 19:45:00;66;76;50;42;0;0
2019-12-03 20:00:00;64;66;52;41;8;0
2019-12-03 20:15:00;85;83;65;59;4;0
2019-12-03 20:30:00;51;56;50;47;4;0
2019-12-03 20:45:00;34;41;67;59;2;0
2019-12-03 21:00:00;45;53;122;131;5;0
2019-12-03 21:15:00;46;48;102;108;0;0
2019-12-03 21:30:00;49;42;66;70;0;0
2019-12-03 21:45:00;105;125;42;38;2;0
2019-12-03 22:00:00;153;160;31;31;1;0
2019-12-03 22:15:00;106;127;41;30;1;0
2019-12-03 22:30:00;41;50;33;29;0;0
2019-12-03 22:45:00;39;30;23;13;0;0
2019-12-03 23:00:00;29;22;18;16;0;0
2019-12-03 23:15:00;26;25;19;23;0;0
2019-12-03 23:30:00;10;10;21;13;0;0
