DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-04-26 00:00:00;0;0;0;0;0;0;0;0
2020-04-26 00:15:00;0;5;0;0;2;1;0;0
2020-04-26 00:30:00;0;0;0;0;1;2;0;0
2020-04-26 00:45:00;1;2;0;0;3;0;0;0
2020-04-26 01:00:00;0;1;0;0;2;0;0;0
2020-04-26 01:15:00;1;2;0;0;3;5;0;0
2020-04-26 01:30:00;3;1;0;0;0;2;0;0
2020-04-26 01:45:00;0;1;0;0;3;0;0;0
2020-04-26 02:00:00;1;1;0;0;0;2;0;0
2020-04-26 02:15:00;0;1;0;0;0;3;0;0
2020-04-26 02:30:00;1;0;0;0;0;2;0;0
2020-04-26 02:45:00;1;2;0;0;0;0;0;0
2020-04-26 03:00:00;1;5;0;0;0;0;0;0
2020-04-26 03:15:00;1;1;0;0;0;0;0;0
2020-04-26 03:30:00;0;0;0;0;1;1;0;0
2020-04-26 03:45:00;0;1;0;0;0;1;0;0
2020-04-26 04:00:00;0;1;0;0;0;0;0;0
2020-04-26 04:15:00;0;0;0;0;0;0;0;0
2020-04-26 04:30:00;0;0;0;0;0;0;0;0
2020-04-26 04:45:00;0;1;0;0;1;1;0;0
2020-04-26 05:00:00;0;2;0;0;0;1;0;0
2020-04-26 05:15:00;1;1;0;0;0;0;0;0
2020-04-26 05:30:00;3;2;0;0;1;1;0;0
2020-04-26 05:45:00;0;6;0;0;1;3;0;0
2020-04-26 06:00:00;1;4;0;0;3;3;0;0
2020-04-26 06:15:00;0;0;0;0;3;1;0;0
2020-04-26 06:30:00;0;1;0;0;1;3;0;0
2020-04-26 06:45:00;1;1;0;0;4;3;0;0
2020-04-26 07:00:00;2;2;0;0;2;0;0;0
2020-04-26 07:15:00;2;1;0;0;1;0;0;0
2020-04-26 07:30:00;3;1;0;0;0;1;0;0
2020-04-26 07:45:00;2;3;0;0;2;0;0;0
2020-04-26 08:00:00;2;0;0;0;1;0;0;0
2020-04-26 08:15:00;2;2;0;0;3;1;0;0
2020-04-26 08:30:00;3;0;0;0;1;2;0;0
2020-04-26 08:45:00;2;3;0;0;3;3;0;0
2020-04-26 09:00:00;3;1;0;0;4;1;0;0
2020-04-26 09:15:00;8;2;0;0;2;1;0;0
2020-04-26 09:30:00;5;5;1;0;6;4;0;0
2020-04-26 09:45:00;7;5;1;0;4;3;0;0
2020-04-26 10:00:00;7;3;0;0;3;9;0;0
2020-04-26 10:15:00;10;5;0;0;7;5;0;0
2020-04-26 10:30:00;10;8;0;0;11;5;0;0
2020-04-26 10:45:00;14;11;0;0;3;3;0;0
2020-04-26 11:00:00;9;3;0;0;7;9;0;0
2020-04-26 11:15:00;7;5;1;0;7;7;0;0
2020-04-26 11:30:00;9;5;0;0;8;7;0;0
2020-04-26 11:45:00;11;8;0;0;15;8;0;0
2020-04-26 12:00:00;10;19;0;0;8;7;0;0
2020-04-26 12:15:00;11;8;1;0;10;8;0;0
2020-04-26 12:30:00;6;7;0;0;17;9;0;0
2020-04-26 12:45:00;9;10;0;0;11;3;0;0
2020-04-26 13:00:00;5;13;0;0;15;7;0;0
2020-04-26 13:15:00;11;19;0;0;9;10;0;0
2020-04-26 13:30:00;12;8;0;0;12;7;0;0
2020-04-26 13:45:00;11;7;0;0;7;6;0;0
2020-04-26 14:00:00;14;10;0;0;14;9;0;0
2020-04-26 14:15:00;7;11;0;0;19;8;0;0
2020-04-26 14:30:00;13;19;0;0;17;12;0;0
2020-04-26 14:45:00;11;9;0;0;9;7;0;0
2020-04-26 15:00:00;12;12;0;0;10;6;0;0
2020-04-26 15:15:00;7;8;0;0;2;6;1;0
2020-04-26 15:30:00;14;14;0;0;10;8;0;0
2020-04-26 15:45:00;13;18;4;0;10;8;0;0
2020-04-26 16:00:00;13;18;0;0;14;7;0;0
2020-04-26 16:15:00;12;13;0;0;17;4;0;0
2020-04-26 16:30:00;11;24;0;0;9;8;0;0
2020-04-26 16:45:00;14;19;0;0;12;6;0;0
2020-04-26 17:00:00;20;22;3;0;13;10;0;0
2020-04-26 17:15:00;18;12;0;0;10;7;0;0
2020-04-26 17:30:00;23;17;1;0;10;6;0;0
2020-04-26 17:45:00;5;19;0;0;9;10;0;0
2020-04-26 18:00:00;12;16;0;0;10;11;0;0
2020-04-26 18:15:00;21;14;0;0;8;7;0;0
2020-04-26 18:30:00;10;20;0;0;7;10;0;0
2020-04-26 18:45:00;14;11;0;0;12;11;0;0
2020-04-26 19:00:00;16;11;3;0;4;14;0;0
2020-04-26 19:15:00;15;11;0;0;15;9;0;0
2020-04-26 19:30:00;7;8;0;0;7;10;0;0
2020-04-26 19:45:00;13;13;0;0;5;8;0;0
2020-04-26 20:00:00;18;12;0;0;8;7;0;0
2020-04-26 20:15:00;13;10;0;0;4;10;0;0
2020-04-26 20:30:00;10;9;0;0;7;7;0;0
2020-04-26 20:45:00;4;14;0;0;5;7;0;0
2020-04-26 21:00:00;13;10;0;0;5;3;0;0
2020-04-26 21:15:00;7;4;0;0;4;2;0;0
2020-04-26 21:30:00;3;11;0;0;2;7;0;0
2020-04-26 21:45:00;5;5;0;0;4;8;0;0
2020-04-26 22:00:00;3;3;0;0;1;4;0;0
2020-04-26 22:15:00;5;3;0;0;1;3;0;0
2020-04-26 22:30:00;3;6;0;0;0;3;0;0
2020-04-26 22:45:00;4;1;0;0;1;2;0;0
2020-04-26 23:00:00;1;3;1;0;1;0;0;0
2020-04-26 23:15:00;1;2;0;0;0;5;0;0
2020-04-26 23:30:00;4;3;0;0;2;2;0;0
2020-04-26 23:45:00;2;2;0;0;1;1;0;0
