DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2019-12-09 00:00:00;3;5;6;6;6;0;0;0;0;0;0;0
2019-12-09 00:15:00;2;5;7;9;3;0;0;0;0;0;0;0
2019-12-09 00:30:00;1;3;4;3;1;0;0;0;0;0;0;0
2019-12-09 00:45:00;1;6;3;4;1;0;0;0;0;0;0;0
2019-12-09 01:00:00;0;7;9;6;6;0;0;0;0;0;0;0
2019-12-09 01:15:00;0;4;3;7;5;0;0;0;0;0;0;0
2019-12-09 01:30:00;1;5;4;1;2;0;0;0;0;0;0;0
2019-12-09 01:45:00;1;3;2;7;3;0;0;0;0;0;0;0
2019-12-09 02:00:00;1;1;2;3;6;0;0;0;0;0;0;0
2019-12-09 02:15:00;1;5;3;3;1;0;0;0;0;0;0;0
2019-12-09 02:30:00;0;7;3;2;1;0;0;0;0;0;0;0
2019-12-09 02:45:00;1;0;1;1;0;0;0;0;0;0;0;0
2019-12-09 03:00:00;2;4;2;3;1;0;0;0;0;0;0;0
2019-12-09 03:15:00;1;1;1;1;0;0;0;0;0;0;0;0
2019-12-09 03:30:00;1;1;2;1;0;0;0;0;0;0;0;0
2019-12-09 03:45:00;4;1;4;3;5;0;0;0;0;0;0;0
2019-12-09 04:00:00;0;1;4;5;2;0;0;0;0;0;0;0
2019-12-09 04:15:00;5;7;6;8;4;0;0;0;0;0;0;0
2019-12-09 04:30:00;3;6;7;6;5;0;0;0;0;0;0;0
2019-12-09 04:45:00;7;5;10;7;11;0;0;0;0;0;0;0
2019-12-09 05:00:00;4;17;14;23;10;2;0;0;0;0;1;0
2019-12-09 05:15:00;21;33;21;41;29;0;0;0;0;0;0;0
2019-12-09 05:30:00;27;38;24;49;40;0;0;0;0;0;0;0
2019-12-09 05:45:00;13;33;29;55;67;0;0;0;0;0;0;0
2019-12-09 06:00:00;17;44;20;47;49;0;0;0;0;0;0;0
2019-12-09 06:15:00;14;52;41;70;87;0;0;0;0;0;0;0
2019-12-09 06:30:00;16;64;54;99;170;1;1;0;0;0;2;0
2019-12-09 06:45:00;18;50;47;118;142;1;4;0;0;14;1;2
2019-12-09 07:00:00;14;55;38;134;171;4;0;0;0;18;2;19
2019-12-09 07:15:00;18;64;67;153;205;3;1;0;0;22;9;38
2019-12-09 07:30:00;30;65;43;133;173;6;3;0;0;22;10;39
2019-12-09 07:45:00;30;93;67;118;123;4;13;0;1;82;7;5
2019-12-09 08:00:00;34;55;45;101;119;8;1;0;0;8;4;0
2019-12-09 08:15:00;38;67;53;118;114;2;6;0;0;0;5;0
2019-12-09 08:30:00;31;58;55;93;98;2;4;0;0;1;3;1
2019-12-09 08:45:00;22;67;55;64;157;1;9;0;0;3;15;1
2019-12-09 09:00:00;19;64;65;82;78;1;1;0;0;0;4;6
2019-12-09 09:15:00;22;60;52;83;80;6;4;0;0;14;4;1
2019-12-09 09:30:00;28;62;66;74;81;3;8;0;0;32;6;0
2019-12-09 09:45:00;24;63;52;84;76;7;4;0;0;2;8;0
2019-12-09 10:00:00;17;60;57;67;54;0;2;0;0;0;7;3
2019-12-09 10:15:00;31;70;65;76;80;6;1;0;0;2;10;34
2019-12-09 10:30:00;21;64;68;72;67;3;1;0;0;34;9;5
2019-12-09 10:45:00;20;54;77;78;64;0;4;0;0;4;6;1
2019-12-09 11:00:00;20;68;72;59;61;4;1;0;0;19;2;1
2019-12-09 11:15:00;29;77;64;77;61;1;4;0;0;0;9;4
2019-12-09 11:30:00;18;72;52;60;40;3;2;0;0;4;1;0
2019-12-09 11:45:00;16;73;60;61;59;2;9;0;0;47;9;103
2019-12-09 12:00:00;25;70;79;65;52;3;5;0;0;96;16;37
2019-12-09 12:15:00;25;64;66;60;53;7;1;0;2;69;11;10
2019-12-09 12:30:00;23;87;64;60;46;1;8;0;0;5;8;7
2019-12-09 12:45:00;35;80;89;85;51;2;4;0;0;22;10;92
2019-12-09 13:00:00;28;95;68;73;53;3;4;0;0;26;11;7
2019-12-09 13:15:00;29;96;93;68;62;2;8;0;0;131;13;0
2019-12-09 13:30:00;26;92;115;82;76;9;1;0;0;45;9;17
