DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-01-21 00:00:00;5;2;0;0;0;2;3;1;0;0;0;0
2020-01-21 00:15:00;8;6;0;1;1;4;3;2;0;4;0;0
2020-01-21 00:30:00;4;2;1;1;2;3;2;0;0;0;0;0
2020-01-21 00:45:00;4;4;0;1;3;5;2;0;1;2;0;0
2020-01-21 01:00:00;5;2;0;0;0;7;3;1;2;2;0;0
2020-01-21 01:15:00;4;3;0;0;0;7;6;1;0;1;0;0
2020-01-21 01:30:00;1;2;0;0;0;0;2;2;1;3;0;0
2020-01-21 01:45:00;6;1;1;2;3;6;5;2;1;1;0;0
2020-01-21 02:00:00;5;3;0;0;0;1;2;0;0;0;0;0
2020-01-21 02:15:00;1;2;0;1;1;1;3;1;0;2;0;0
2020-01-21 02:30:00;3;5;1;0;1;1;3;2;1;1;0;0
2020-01-21 02:45:00;2;1;1;2;3;1;3;2;1;1;0;0
2020-01-21 03:00:00;2;1;0;0;0;2;3;2;4;0;0;0
2020-01-21 03:15:00;3;3;2;1;2;4;4;1;3;3;0;0
2020-01-21 03:30:00;0;1;0;0;0;2;2;1;0;0;0;0
2020-01-21 03:45:00;6;3;0;0;0;2;2;0;3;1;0;0
2020-01-21 04:00:00;2;1;0;0;2;4;3;3;4;1;0;0
2020-01-21 04:15:00;2;5;1;1;2;2;5;4;0;2;0;0
2020-01-21 04:30:00;12;7;0;3;3;6;6;2;7;5;0;0
2020-01-21 04:45:00;9;4;1;1;3;6;4;2;11;9;0;0
2020-01-21 05:00:00;21;7;1;7;13;27;19;4;17;5;0;0
2020-01-21 05:15:00;42;23;1;7;10;38;39;10;23;4;0;0
2020-01-21 05:30:00;54;23;4;6;15;57;50;15;60;11;0;0
2020-01-21 05:45:00;64;23;1;7;10;65;67;27;26;5;0;1
2020-01-21 06:00:00;64;24;4;3;7;63;74;40;44;9;5;0
2020-01-21 06:15:00;61;36;7;11;12;101;106;72;49;34;9;5
