DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-01-28 00:00:00;2;3;2;0;0;4;3;3;2;1;3;0;9;14;7;0;0;0;21;0;0;0;0;0
2020-01-28 00:15:00;1;3;6;6;2;8;9;2;3;5;5;3;8;13;4;1;0;0;30;0;0;0;0;0
2020-01-28 00:30:00;1;2;0;1;1;10;9;2;4;3;6;1;2;7;5;0;0;0;30;0;0;0;0;0
2020-01-28 00:45:00;0;3;4;0;1;6;1;1;2;0;3;0;4;7;5;1;0;0;30;0;0;0;0;0
2020-01-28 01:00:00;0;0;1;2;0;9;3;1;2;1;3;2;4;5;2;1;0;0;36;0;0;0;0;0
2020-01-28 01:15:00;0;0;1;0;0;5;4;0;3;1;1;1;4;10;7;1;0;0;39;0;0;0;0;0
2020-01-28 01:30:00;1;0;0;0;0;2;0;1;0;4;4;3;4;6;5;0;0;0;39;0;0;0;0;0
2020-01-28 01:45:00;0;0;1;1;0;0;1;0;2;2;4;4;3;8;4;0;0;0;39;0;0;0;0;0
2020-01-28 02:00:00;0;0;0;0;0;0;1;2;2;1;0;0;3;10;8;0;0;0;36;0;0;0;0;0
2020-01-28 02:15:00;0;1;0;0;0;2;4;1;1;0;3;2;2;8;6;0;0;0;39;0;0;0;0;0
2020-01-28 02:30:00;0;0;1;1;0;2;0;3;8;0;2;1;2;8;6;0;0;0;39;0;0;0;0;0
2020-01-28 02:45:00;0;0;2;2;0;0;0;0;3;0;2;0;0;5;5;0;0;0;39;0;0;0;0;0
2020-01-28 03:00:00;0;0;0;0;1;3;6;0;1;3;2;0;2;5;3;0;0;0;39;0;0;0;0;0
2020-01-28 03:15:00;0;0;1;0;1;4;3;0;3;1;1;1;3;8;5;0;0;0;39;0;0;0;0;0
2020-01-28 03:30:00;1;1;1;1;1;8;3;0;5;0;5;1;0;4;6;1;0;0;39;0;0;0;0;0
2020-01-28 03:45:00;0;1;1;3;2;5;3;3;7;1;2;0;4;11;6;0;0;0;36;0;0;0;0;0
2020-01-28 04:00:00;1;1;0;1;2;8;4;2;5;1;2;1;5;16;14;0;0;0;39;0;0;0;0;0
2020-01-28 04:15:00;0;0;1;1;1;4;1;2;1;2;8;3;8;24;20;0;0;0;39;0;0;0;0;0
2020-01-28 04:30:00;0;0;0;2;1;9;5;2;5;1;6;1;10;26;20;0;0;0;39;0;0;0;0;0
2020-01-28 04:45:00;0;1;0;0;0;11;7;6;5;1;10;12;7;28;25;1;0;0;39;0;0;0;0;0
2020-01-28 05:00:00;1;1;2;2;0;20;25;10;13;5;30;24;27;54;41;2;0;0;30;0;0;0;0;0
2020-01-28 05:15:00;0;3;2;2;3;22;17;5;13;5;46;57;36;69;53;1;0;0;30;0;0;0;0;0
2020-01-28 05:30:00;8;8;9;9;1;30;24;11;12;11;49;47;46;93;71;2;0;0;30;0;0;0;0;0
2020-01-28 05:45:00;2;6;8;9;9;38;30;17;18;7;59;54;54;87;76;3;0;0;30;0;0;0;0;0
2020-01-28 06:00:00;2;8;18;10;6;36;34;27;26;18;51;52;86;96;82;7;0;0;30;0;0;0;0;0
2020-01-28 06:15:00;7;8;18;15;16;48;45;28;17;28;58;69;64;96;99;12;0;0;30;0;0;0;0;0
2020-01-28 06:30:00;4;10;21;12;10;57;48;27;28;40;82;89;63;78;84;20;0;0;30;0;0;0;0;0
2020-01-28 06:45:00;10;12;16;13;34;66;64;24;31;58;78;86;69;78;81;24;0;0;30;0;0;0;0;0
2020-01-28 07:00:00;4;13;26;26;40;65;74;31;30;73;89;93;61;73;89;38;0;0;30;0;0;0;0;0
2020-01-28 07:15:00;9;12;21;33;62;78;81;43;43;94;102;95;73;87;85;42;0;0;30;0;0;0;0;0
2020-01-28 07:30:00;20;29;42;28;82;82;76;49;41;120;90;95;79;103;96;64;0;0;30;0;0;0;0;0
2020-01-28 07:45:00;25;27;45;35;61;83;87;55;47;102;69;82;83;108;87;57;0;0;30;0;0;0;0;0
2020-01-28 08:00:00;21;18;30;41;40;69;72;31;39;71;55;55;84;87;98;39;0;0;30;0;0;0;0;0
2020-01-28 08:15:00;8;18;16;23;33;56;61;45;39;50;71;57;73;92;94;31;0;0;30;0;0;0;0;0
2020-01-28 08:30:00;15;22;29;27;25;59;51;40;36;61;73;74;94;89;85;23;0;0;30;0;0;0;0;0
2020-01-28 08:45:00;12;22;17;19;29;63;60;47;44;49;66;64;75;81;93;28;0;0;30;0;0;0;0;0
2020-01-28 09:00:00;13;13;35;23;25;64;60;32;32;42;55;62;67;99;105;22;0;0;30;0;0;0;0;0
2020-01-28 09:15:00;13;16;22;27;29;64;58;31;32;42;58;52;69;97;85;22;0;0;30;0;0;0;0;0
2020-01-28 09:30:00;15;19;34;15;29;61;51;47;44;53;62;53;81;101;94;26;0;0;30;0;0;0;0;0
2020-01-28 09:45:00;16;13;33;16;24;64;49;38;38;61;54;50;88;104;83;24;0;0;30;0;0;0;0;0
2020-01-28 10:00:00;15;18;34;28;23;54;55;41;42;37;48;44;67;88;82;11;0;0;30;0;0;0;0;0
2020-01-28 10:15:00;14;20;31;24;20;58;49;39;35;43;53;48;86;104;83;17;0;0;30;0;0;0;0;0
