2020-08-19 00:00:00;6;4;3;4;4;4;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 00:15:00;4;4;3;2;7;3;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 00:30:00;4;1;4;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 00:45:00;4;3;2;2;4;2;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 01:00:00;4;0;0;0;9;7;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 01:15:00;1;1;0;1;5;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 01:30:00;3;0;0;1;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 01:45:00;1;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 02:00:00;1;2;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 02:15:00;3;1;0;0;3;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 02:30:00;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 02:45:00;0;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 03:00:00;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 03:15:00;0;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 03:30:00;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 03:45:00;2;0;0;0;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 04:00:00;0;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 04:15:00;5;2;1;1;3;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 04:30:00;2;2;0;0;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 04:45:00;7;5;2;2;4;2;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 05:00:00;4;7;6;4;10;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 05:15:00;5;4;7;5;22;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 05:30:00;8;9;15;7;37;17;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 05:45:00;6;15;18;9;48;30;10;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 06:00:00;5;9;13;8;24;23;8;2;0;3;0;1;0;0;0;0;0;0;0;0;0;0
2020-08-19 06:15:00;16;15;20;17;43;21;5;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 06:30:00;14;34;17;11;62;27;10;4;0;8;0;0;0;0;0;0;0;0;0;1;1;0
2020-08-19 06:45:00;10;31;26;14;55;28;13;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 07:00:00;16;24;21;10;60;28;14;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 07:15:00;19;19;28;13;52;19;15;3;0;11;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 07:30:00;22;26;19;14;83;20;31;5;0;10;0;0;0;0;0;0;0;1;0;0;0;0
2020-08-19 07:45:00;30;29;28;10;68;21;20;5;0;8;0;1;2;1;0;0;8;0;0;0;0;0
2020-08-19 08:00:00;18;26;13;10;43;19;18;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 08:15:00;16;28;29;19;51;18;12;2;0;6;0;0;0;2;0;0;0;0;0;0;0;0
2020-08-19 08:30:00;14;29;18;20;54;18;16;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 08:45:00;14;27;31;18;61;22;22;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 09:00:00;24;23;20;20;48;16;16;5;0;14;0;1;0;1;4;0;0;3;4;2;5;0
2020-08-19 09:15:00;19;26;23;20;41;9;16;2;0;13;0;0;0;0;0;0;0;4;0;0;1;0
2020-08-19 09:30:00;18;24;23;17;68;12;25;6;0;10;0;0;0;3;2;0;0;0;0;0;0;0
2020-08-19 09:45:00;20;33;20;21;64;15;25;2;0;5;0;0;2;0;1;0;0;0;0;0;0;0
2020-08-19 10:00:00;20;37;21;14;49;15;32;2;0;16;0;0;0;3;1;0;0;1;1;0;0;0
2020-08-19 10:15:00;22;30;23;19;55;13;23;1;0;9;0;1;0;4;10;0;0;4;0;0;0;0
2020-08-19 10:30:00;22;22;29;19;61;13;31;9;0;2;0;0;1;5;8;0;0;3;2;0;0;0
2020-08-19 10:45:00;27;27;31;24;52;17;27;5;0;10;0;3;12;3;0;0;0;0;0;0;0;0
2020-08-19 11:00:00;22;27;34;23;59;16;31;6;0;10;0;3;1;1;0;0;0;3;6;3;2;0
2020-08-19 11:15:00;26;26;25;18;56;13;21;2;0;13;0;5;0;0;0;0;0;3;7;0;0;0
2020-08-19 11:30:00;22;22;17;21;56;14;26;5;0;9;0;0;0;1;0;0;0;1;0;1;3;0
2020-08-19 11:45:00;28;36;29;37;61;17;28;5;0;11;0;2;0;1;2;0;0;0;0;1;0;0
2020-08-19 12:00:00;21;29;21;16;51;12;30;8;0;9;0;1;9;4;0;0;0;0;0;0;0;0
2020-08-19 12:15:00;25;27;32;33;55;13;24;4;0;14;0;4;0;4;0;0;0;0;0;0;0;0
2020-08-19 12:30:00;21;34;30;24;53;12;27;3;0;10;0;1;0;3;2;0;2;0;0;0;0;1
2020-08-19 12:45:00;22;35;22;23;46;12;28;6;0;19;0;0;0;1;0;0;0;0;0;0;0;0
2020-08-19 13:00:00;19;29;28;20;46;14;35;6;0;12;0;1;0;3;35;0;0;0;1;0;0;0
2020-08-19 13:15:00;22;35;26;29;65;9;33;5;0;15;0;0;0;3;0;0;0;0;0;0;0;0
2020-08-19 13:30:00;25;33;32;15;57;20;26;1;0;11;0;1;3;1;0;0;0;0;0;1;3;0
2020-08-19 13:45:00;33;35;34;27;77;10;31;4;0;16;0;1;28;0;1;0;0;2;0;1;3;0
2020-08-19 14:00:00;29;35;27;23;49;15;27;5;0;12;0;0;0;3;4;0;0;0;0;0;0;0
2020-08-19 14:15:00;35;39;34;33;76;20;34;4;0;18;0;4;5;1;1;0;0;0;0;1;0;0
2020-08-19 14:30:00;32;50;27;38;55;10;31;5;0;10;0;3;20;0;0;0;0;0;0;2;0;0
2020-08-19 14:45:00;38;40;28;14;57;8;27;8;0;12;0;8;15;1;0;2;0;1;2;1;0;0
2020-08-19 15:00:00;24;37;24;18;46;9;30;2;0;13;0;3;0;0;0;0;0;0;0;1;0;0
2020-08-19 15:15:00;34;44;29;31;43;6;34;0;0;12;0;1;7;1;0;0;0;0;0;0;0;0
2020-08-19 15:30:00;30;42;40;37;72;6;32;4;0;9;0;2;1;0;0;0;0;4;1;2;1;0
2020-08-19 15:45:00;38;43;37;21;67;10;26;6;0;12;0;2;0;0;0;0;0;2;0;0;0;0
2020-08-19 16:00:00;40;56;28;31;64;8;43;3;0;12;0;1;0;0;0;0;0;0;0;2;3;0
2020-08-19 16:15:00;46;52;31;35;71;16;36;3;0;11;0;2;0;1;2;0;0;0;0;0;0;4
2020-08-19 16:30:00;36;50;25;29;58;15;36;5;0;8;0;2;4;0;0;0;0;2;1;1;12;0
2020-08-19 16:45:00;36;48;36;29;82;12;32;5;0;11;0;0;0;0;0;0;0;0;0;0;1;0
2020-08-19 17:00:00;48;50;36;31;66;11;44;3;0;15;0;0;1;1;4;0;0;2;0;5;0;0
2020-08-19 17:15:00;30;32;37;36;62;6;35;1;0;14;0;5;6;0;0;0;0;3;3;1;11;0
2020-08-19 17:30:00;47;42;31;32;74;14;28;5;0;17;0;1;2;0;0;0;0;1;0;1;0;0
2020-08-19 17:45:00;29;40;25;22;61;8;33;1;0;15;0;0;0;0;0;0;0;1;1;1;0;0
2020-08-19 18:00:00;35;39;35;35;61;11;26;2;0;12;0;0;0;0;0;0;0;0;0;0;4;0
2020-08-19 18:15:00;25;34;26;20;65;12;28;0;0;10;0;1;0;1;0;0;2;0;0;1;0;0
2020-08-19 18:30:00;18;22;28;17;47;11;29;2;0;11;0;3;1;1;0;0;0;1;0;0;0;1
2020-08-19 18:45:00;25;32;23;18;42;10;34;3;0;14;0;0;0;0;0;0;0;0;0;1;0;0
2020-08-19 19:00:00;27;26;20;14;47;7;28;3;0;4;0;0;0;0;0;0;0;0;0;0;0;5
2020-08-19 19:15:00;20;23;19;18;44;8;22;4;0;10;0;3;1;0;0;0;0;1;0;0;0;0
2020-08-19 19:30:00;16;22;23;23;37;5;17;1;0;6;0;1;4;0;0;0;0;0;0;0;0;0
2020-08-19 19:45:00;26;24;19;12;30;2;20;4;0;11;0;2;0;0;0;0;0;0;0;1;3;0
2020-08-19 20:00:00;14;20;17;12;49;11;15;1;0;8;0;2;2;2;0;0;0;0;0;3;1;0
2020-08-19 20:15:00;20;24;14;21;46;16;22;4;0;12;0;1;1;0;0;0;0;0;0;0;0;0
2020-08-19 20:30:00;17;19;17;19;40;9;21;1;0;8;0;0;0;9;7;0;0;0;0;0;0;0
2020-08-19 20:45:00;17;15;15;17;36;9;11;0;0;4;0;1;1;0;0;0;0;0;0;1;0;0
2020-08-19 21:00:00;19;15;11;13;32;6;13;1;0;4;0;0;0;3;14;0;0;0;0;0;0;0
2020-08-19 21:15:00;10;11;10;8;21;7;4;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0
2020-08-19 21:30:00;13;11;8;7;23;7;10;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 21:45:00;10;10;6;3;19;10;10;0;0;3;0;1;4;0;0;0;0;1;0;0;0;0
2020-08-19 22:00:00;18;11;9;10;18;2;7;3;0;6;0;0;0;1;1;0;0;0;0;1;0;0
2020-08-19 22:15:00;5;7;5;6;23;3;8;1;0;4;0;1;0;0;0;0;0;2;0;1;0;0
2020-08-19 22:30:00;6;5;5;6;14;0;10;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 22:45:00;10;6;7;3;18;5;8;1;0;4;0;2;0;0;0;0;0;0;0;0;0;0
2020-08-19 23:00:00;9;8;5;4;23;5;7;2;0;2;0;0;0;0;0;0;5;0;0;0;0;0
2020-08-19 23:15:00;5;5;5;5;17;11;6;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-19 23:30:00;5;5;1;0;7;2;2;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0
2020-08-19 23:45:00;3;4;4;1;10;4;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
