DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-06-01 00:00:00;13;16;10;16;9;1;2;5;0;3;1
2020-06-01 00:15:00;10;17;15;11;8;3;3;8;0;1;0
2020-06-01 00:30:00;9;15;8;19;10;1;1;4;0;6;4
2020-06-01 00:45:00;10;12;11;20;15;13;1;9;0;0;1
2020-06-01 01:00:00;18;21;17;11;15;5;3;2;0;2;3
2020-06-01 01:15:00;4;10;5;7;7;2;1;5;0;1;2
2020-06-01 01:30:00;7;8;10;14;5;0;0;2;0;0;0
2020-06-01 01:45:00;8;12;3;1;3;2;1;1;0;1;0
2020-06-01 02:00:00;7;8;8;7;5;0;0;5;0;0;0
2020-06-01 02:15:00;6;8;8;6;5;2;1;6;0;1;2
2020-06-01 02:30:00;5;8;4;5;5;3;8;5;0;0;2
2020-06-01 02:45:00;3;5;3;6;1;1;0;1;0;1;0
2020-06-01 03:00:00;8;8;5;3;1;1;2;1;0;0;1
2020-06-01 03:15:00;5;6;3;4;4;0;0;0;0;0;0
2020-06-01 03:30:00;5;6;2;1;2;0;0;1;0;1;1
2020-06-01 03:45:00;4;4;3;3;2;1;0;0;0;2;0
2020-06-01 04:00:00;2;3;1;2;0;0;0;0;0;0;0
2020-06-01 04:15:00;2;2;3;4;1;1;1;2;0;0;0
2020-06-01 04:30:00;0;3;1;4;1;1;0;1;0;0;1
2020-06-01 04:45:00;3;3;3;2;1;4;1;0;0;1;1
2020-06-01 05:00:00;4;6;4;4;7;1;2;0;0;0;0
2020-06-01 05:15:00;4;6;2;8;4;4;3;1;0;2;1
2020-06-01 05:30:00;7;7;8;8;3;2;1;0;0;1;2
2020-06-01 05:45:00;7;10;10;11;5;5;0;1;0;3;3
2020-06-01 06:00:00;5;11;4;13;5;5;5;4;0;1;0
2020-06-01 06:15:00;11;14;5;8;12;1;1;2;0;1;0
2020-06-01 06:30:00;12;15;7;8;5;5;2;2;0;1;2
2020-06-01 06:45:00;11;14;2;6;7;3;2;3;0;3;3
2020-06-01 07:00:00;17;19;4;16;8;6;5;1;0;3;3
2020-06-01 07:15:00;17;23;10;14;5;6;1;7;0;2;2
2020-06-01 07:30:00;27;29;12;16;5;11;8;5;0;2;3
2020-06-01 07:45:00;24;28;11;19;6;3;2;2;0;3;10
2020-06-01 08:00:00;17;24;18;13;10;4;2;4;0;4;11
2020-06-01 08:15:00;33;39;19;21;11;13;7;7;0;6;5
2020-06-01 08:30:00;37;51;23;25;13;13;4;5;0;7;8
2020-06-01 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 09:00:00;53;71;35;25;13;14;4;7;0;4;3
2020-06-01 09:15:00;54;77;28;31;26;15;46;9;0;2;10
2020-06-01 09:30:00;58;74;46;33;19;15;15;18;0;4;4
2020-06-01 09:45:00;61;83;46;54;27;29;35;16;0;6;11
2020-06-01 10:00:00;68;85;57;42;29;29;17;13;0;9;11
2020-06-01 10:15:00;70;89;57;46;39;28;20;17;0;12;18
2020-06-01 10:30:00;94;115;64;46;34;28;14;9;0;13;16
2020-06-01 10:45:00;68;90;66;59;48;19;12;26;0;8;11
2020-06-01 11:00:00;90;114;73;46;35;40;12;23;0;10;19
2020-06-01 11:15:00;90;96;79;67;35;22;7;23;0;20;22
2020-06-01 11:30:00;73;98;57;54;48;28;15;23;0;17;16
2020-06-01 11:45:00;82;113;82;77;50;54;17;31;0;17;12
2020-06-01 12:00:00;82;109;59;73;40;29;29;32;0;14;15
2020-06-01 12:15:00;70;107;65;74;58;29;29;35;0;11;11
2020-06-01 12:30:00;74;101;69;72;51;25;36;41;0;16;13
2020-06-01 12:45:00;96;124;76;63;46;22;16;32;0;15;15
2020-06-01 13:00:00;100;124;81;73;56;30;11;23;0;18;14
2020-06-01 13:15:00;92;120;61;91;61;32;48;27;0;9;16
2020-06-01 13:30:00;83;117;84;107;63;21;21;31;0;22;27
2020-06-01 13:45:00;93;135;84;97;72;29;35;24;0;23;18
2020-06-01 14:00:00;85;115;73;94;58;18;27;29;0;26;11
2020-06-01 14:15:00;100;123;90;87;53;30;28;32;0;22;20
2020-06-01 14:30:00;95;124;75;105;81;26;20;32;0;12;16
2020-06-01 14:45:00;79;117;83;110;90;24;14;30;0;17;20
2020-06-01 15:00:00;88;121;90;83;53;48;15;20;0;20;17
2020-06-01 15:15:00;92;128;63;87;73;27;31;29;0;21;15
2020-06-01 15:30:00;91;134;80;76;67;19;20;24;0;17;16
2020-06-01 15:45:00;81;109;83;85;60;23;22;43;0;16;15
2020-06-01 16:00:00;83;120;84;84;58;18;14;23;0;16;14
2020-06-01 16:15:00;85;115;78;111;74;21;26;36;0;20;15
2020-06-01 16:30:00;82;117;77;100;72;17;10;28;0;16;21
2020-06-01 16:45:00;101;142;88;91;67;32;23;44;0;12;17
2020-06-01 17:00:00;81;133;84;115;69;24;17;41;0;25;11
2020-06-01 17:15:00;89;120;83;120;78;38;30;28;0;16;13
2020-06-01 17:30:00;97;144;93;94;81;29;20;38;0;19;20
2020-06-01 17:45:00;87;127;86;79;63;19;30;50;0;20;22
2020-06-01 18:00:00;102;146;87;107;78;25;24;39;0;17;16
2020-06-01 18:15:00;88;130;81;97;70;29;61;40;0;21;19
2020-06-01 18:30:00;82;128;75;119;67;17;12;34;0;25;20
2020-06-01 18:45:00;84;130;81;98;97;23;23;30;0;13;11
