DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-06-13 00:00:00;6;5;1;3;5;3;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 00:15:00;10;6;2;7;8;3;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 00:30:00;3;2;2;1;11;5;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 00:45:00;9;1;4;2;15;9;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 01:00:00;11;3;2;0;14;6;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 01:15:00;3;3;1;1;10;7;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 01:30:00;4;2;2;0;6;3;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 01:45:00;2;1;1;1;7;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 02:00:00;1;1;2;0;5;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 02:15:00;1;2;1;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 02:30:00;3;0;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 02:45:00;2;2;0;1;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 03:00:00;0;0;0;1;4;2;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-06-13 03:15:00;2;0;1;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 03:30:00;0;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 03:45:00;1;1;1;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 04:00:00;1;0;1;0;0;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 04:15:00;2;2;3;0;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 04:30:00;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 04:45:00;0;3;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 05:00:00;2;1;3;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
