DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-04-06 00:00:00;5;1;0;2;1;0;0;0;0;0
2020-04-06 00:15:00;4;1;0;3;3;0;0;0;0;0
2020-04-06 00:30:00;4;3;0;2;5;1;0;0;0;0
2020-04-06 00:45:00;9;4;1;2;3;0;0;0;0;0
2020-04-06 01:00:00;0;1;0;5;1;0;0;0;0;0
2020-04-06 01:15:00;4;8;0;6;4;0;0;0;0;0
2020-04-06 01:30:00;5;2;0;2;1;0;0;0;0;0
2020-04-06 01:45:00;6;4;0;1;2;0;0;0;0;0
2020-04-06 02:00:00;5;1;0;1;4;0;0;0;0;0
2020-04-06 02:15:00;5;4;0;2;2;0;0;0;0;0
2020-04-06 02:30:00;3;2;0;5;4;0;0;0;0;0
2020-04-06 02:45:00;8;4;0;1;1;0;0;0;0;0
2020-04-06 03:00:00;4;2;0;6;1;0;0;0;0;0
2020-04-06 03:15:00;3;2;0;9;4;0;0;0;0;0
2020-04-06 03:30:00;2;2;0;3;7;0;0;0;0;0
2020-04-06 03:45:00;4;2;0;4;2;1;0;0;0;0
2020-04-06 04:00:00;6;7;3;6;5;0;0;0;0;0
2020-04-06 04:15:00;7;2;0;9;6;1;0;0;0;0
2020-04-06 04:30:00;6;3;0;7;4;1;0;0;0;0
2020-04-06 04:45:00;12;12;1;8;4;0;0;0;0;0
2020-04-06 05:00:00;11;1;4;11;1;0;0;0;0;0
2020-04-06 05:15:00;34;23;3;22;12;0;0;0;0;0
2020-04-06 05:30:00;29;15;0;37;15;1;0;0;0;0
2020-04-06 05:45:00;50;23;1;36;14;1;0;0;0;0
2020-04-06 06:00:00;46;17;0;38;20;2;0;0;0;0
2020-04-06 06:15:00;51;31;1;69;24;3;0;0;0;0
2020-04-06 06:30:00;68;42;0;60;27;1;0;0;0;0
2020-04-06 06:45:00;86;52;0;92;26;4;0;0;0;0
2020-04-06 07:00:00;77;31;0;78;36;5;0;0;0;0
2020-04-06 07:15:00;100;40;0;92;36;7;0;0;0;0
2020-04-06 07:30:00;75;32;0;75;51;4;5;0;0;0
2020-04-06 07:45:00;97;37;0;75;56;4;2;0;0;0
2020-04-06 08:00:00;69;45;0;59;32;5;0;0;0;0
2020-04-06 08:15:00;72;40;0;67;43;6;0;0;0;0
2020-04-06 08:30:00;50;37;1;56;22;7;0;0;0;0
2020-04-06 08:45:00;76;50;1;77;44;8;0;0;0;0
2020-04-06 09:00:00;60;41;0;62;39;9;0;0;0;0
2020-04-06 09:15:00;73;36;2;59;38;4;4;0;0;0
2020-04-06 09:30:00;63;58;8;59;42;7;1;0;0;0
2020-04-06 09:45:00;61;52;1;75;60;4;0;0;0;0
2020-04-06 10:00:00;62;37;1;67;45;5;0;0;0;0
2020-04-06 10:15:00;63;31;2;78;50;256;0;0;0;0
2020-04-06 10:30:00;72;42;0;69;36;258;0;0;0;0
2020-04-06 10:45:00;77;55;1;76;38;6;0;0;0;0
2020-04-06 11:00:00;59;49;5;70;56;6;2;0;0;0
2020-04-06 11:15:00;56;34;0;77;34;7;0;0;0;0
2020-04-06 11:30:00;84;34;0;73;42;9;1;0;0;0
2020-04-06 11:45:00;52;44;2;65;31;8;0;0;0;0
2020-04-06 12:00:00;88;44;8;86;41;10;1;0;0;0
2020-04-06 12:15:00;73;52;4;74;27;7;1;0;0;0
2020-04-06 12:30:00;55;49;3;81;45;5;0;0;0;0
2020-04-06 12:45:00;68;46;7;66;48;5;1;0;0;0
2020-04-06 13:00:00;72;42;3;58;44;8;1;0;0;0
2020-04-06 13:15:00;66;45;5;83;52;7;0;0;0;0
2020-04-06 13:30:00;83;44;6;83;33;3;0;0;0;0
2020-04-06 13:45:00;74;49;4;81;46;4;0;0;0;0
2020-04-06 14:00:00;84;51;8;79;29;8;10;0;0;0
2020-04-06 14:15:00;91;41;4;75;43;9;0;0;0;0
2020-04-06 14:30:00;77;47;2;73;68;7;0;0;0;0
2020-04-06 14:45:00;67;34;1;57;51;6;0;0;0;0
2020-04-06 15:00:00;71;35;1;65;46;9;1;0;0;0
2020-04-06 15:15:00;63;36;1;68;41;5;0;0;0;0
2020-04-06 15:30:00;78;42;1;76;40;8;0;0;0;0
2020-04-06 15:45:00;71;40;4;75;39;8;0;0;0;0
2020-04-06 16:00:00;94;49;4;86;42;10;0;0;0;0
2020-04-06 16:15:00;85;42;0;61;54;262;0;0;0;0
2020-04-06 16:30:00;80;43;3;63;53;6;0;0;0;0
2020-04-06 16:45:00;83;37;256;68;44;8;3;0;0;0
2020-04-06 17:00:00;79;47;0;74;61;7;0;0;0;0
2020-04-06 17:15:00;70;28;4;71;37;6;5;0;0;0
2020-04-06 17:30:00;54;27;1;55;43;3;0;0;0;0
2020-04-06 17:45:00;53;30;2;49;34;6;0;0;0;0
2020-04-06 18:00:00;52;24;1;52;20;6;0;0;0;0
2020-04-06 18:15:00;43;15;0;28;17;2;0;0;0;0
2020-04-06 18:30:00;40;17;1;31;16;1;0;0;0;0
2020-04-06 18:45:00;25;12;0;24;13;4;0;0;0;0
2020-04-06 19:00:00;27;11;0;25;18;2;0;0;0;0
2020-04-06 19:15:00;16;8;0;33;15;5;0;0;0;0
2020-04-06 19:30:00;24;10;0;20;6;1;0;0;0;0
2020-04-06 19:45:00;14;9;0;12;5;2;0;0;0;0
2020-04-06 20:00:00;12;7;0;23;11;0;0;0;0;0
2020-04-06 20:15:00;20;8;0;23;10;3;0;0;0;0
