DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-04-21 00:00:00;2;1;0;0;0;0;0;0
2020-04-21 00:15:00;0;1;0;0;0;1;0;0
2020-04-21 00:30:00;0;1;0;0;0;1;0;0
2020-04-21 00:45:00;0;0;0;0;0;0;0;0
2020-04-21 01:00:00;0;0;0;0;0;1;0;0
2020-04-21 01:15:00;1;0;0;0;1;0;0;0
2020-04-21 01:30:00;0;1;0;0;0;0;0;0
2020-04-21 01:45:00;0;0;0;0;2;1;0;0
2020-04-21 02:00:00;1;1;0;0;0;0;0;0
2020-04-21 02:15:00;0;0;0;0;1;0;0;0
2020-04-21 02:30:00;0;1;0;0;2;0;0;0
2020-04-21 02:45:00;2;0;0;0;0;1;0;0
2020-04-21 03:00:00;2;2;0;0;2;1;0;0
2020-04-21 03:15:00;1;1;0;0;1;1;0;0
2020-04-21 03:30:00;0;1;0;0;2;0;0;0
2020-04-21 03:45:00;1;1;0;0;0;1;0;0
2020-04-21 04:00:00;1;2;0;0;1;0;0;0
2020-04-21 04:15:00;1;1;0;0;3;0;0;0
2020-04-21 04:30:00;3;4;0;0;2;4;0;0
2020-04-21 04:45:00;1;2;0;0;1;1;0;0
2020-04-21 05:00:00;3;14;0;0;1;5;3;0
2020-04-21 05:15:00;5;21;0;0;13;8;7;2
2020-04-21 05:30:00;3;29;0;0;33;23;13;0
2020-04-21 05:45:00;9;34;1;0;40;18;3;0
2020-04-21 06:00:00;10;29;0;0;31;15;1;1
2020-04-21 06:15:00;7;45;1;0;35;22;14;0
2020-04-21 06:30:00;19;57;0;0;42;25;10;0
2020-04-21 06:45:00;26;53;1;0;41;22;16;1
2020-04-21 07:00:00;19;39;0;0;36;22;22;3
2020-04-21 07:15:00;24;51;0;0;33;33;11;1
2020-04-21 07:30:00;24;44;0;0;49;36;9;0
2020-04-21 07:45:00;30;56;2;0;24;21;6;2
2020-04-21 08:00:00;16;42;1;0;32;32;3;2
2020-04-21 08:15:00;26;40;0;0;26;18;7;4
2020-04-21 08:30:00;18;32;4;0;24;22;4;5
2020-04-21 08:45:00;20;22;3;0;19;20;4;1
2020-04-21 09:00:00;14;20;0;0;20;17;2;0
2020-04-21 09:15:00;20;27;2;0;24;15;2;0
2020-04-21 09:30:00;24;31;7;0;27;20;2;0
2020-04-21 09:45:00;24;37;3;0;19;23;5;0
2020-04-21 10:00:00;22;25;1;0;30;24;1;0
2020-04-21 10:15:00;22;26;3;0;31;28;4;0
2020-04-21 10:30:00;24;27;3;0;17;13;0;3
2020-04-21 10:45:00;18;26;5;0;20;13;0;0
2020-04-21 11:00:00;10;36;3;0;17;25;1;0
2020-04-21 11:15:00;20;30;3;0;19;14;7;5
2020-04-21 11:30:00;25;26;4;0;30;20;1;6
2020-04-21 11:45:00;23;24;5;0;23;21;0;5
2020-04-21 12:00:00;41;29;6;0;36;13;5;4
2020-04-21 12:15:00;27;26;3;0;31;25;3;6
2020-04-21 12:30:00;23;26;4;0;26;22;4;6
2020-04-21 12:45:00;24;32;1;0;36;16;0;5
2020-04-21 13:00:00;20;29;5;0;32;31;0;7
2020-04-21 13:15:00;22;38;0;0;33;21;17;2
2020-04-21 13:30:00;27;41;3;0;37;19;16;3
2020-04-21 13:45:00;27;30;1;0;34;20;1;6
2020-04-21 14:00:00;28;46;0;0;38;18;1;4
2020-04-21 14:15:00;39;54;4;0;36;14;7;18
2020-04-21 14:30:00;28;31;0;0;34;30;0;9
2020-04-21 14:45:00;28;35;4;0;41;18;3;9
2020-04-21 15:00:00;37;26;2;0;28;16;0;5
2020-04-21 15:15:00;26;27;2;0;50;22;2;5
2020-04-21 15:30:00;23;33;0;0;35;28;0;10
2020-04-21 15:45:00;23;36;3;0;39;15;9;7
2020-04-21 16:00:00;27;43;0;0;39;20;0;4
2020-04-21 16:15:00;27;26;0;0;40;12;0;17
2020-04-21 16:30:00;36;41;0;0;29;23;0;9
2020-04-21 16:45:00;29;41;1;0;40;22;0;4
2020-04-21 17:00:00;21;34;3;0;31;14;0;3
2020-04-21 17:15:00;19;23;0;0;29;21;0;5
2020-04-21 17:30:00;31;25;0;0;31;10;0;4
2020-04-21 17:45:00;23;33;0;0;21;10;0;3
2020-04-21 18:00:00;33;20;2;0;23;17;0;3
2020-04-21 18:15:00;34;23;4;0;19;12;1;0
2020-04-21 18:30:00;24;23;5;0;20;22;0;1
2020-04-21 18:45:00;31;21;1;0;14;7;0;2
2020-04-21 19:00:00;14;10;1;0;23;15;0;0
2020-04-21 19:15:00;14;18;0;0;12;10;0;0
2020-04-21 19:30:00;15;19;0;0;8;7;0;0
2020-04-21 19:45:00;14;19;0;0;12;4;0;1
2020-04-21 20:00:00;20;21;2;0;10;10;0;0
2020-04-21 20:15:00;9;10;0;0;9;6;0;0
2020-04-21 20:30:00;13;11;2;0;9;6;0;0
2020-04-21 20:45:00;7;12;1;0;7;5;0;0
2020-04-21 21:00:00;3;9;0;0;5;5;0;0
2020-04-21 21:15:00;7;11;0;0;6;3;0;0
2020-04-21 21:30:00;8;11;0;0;12;3;0;0
2020-04-21 21:45:00;10;19;1;0;11;7;0;4
2020-04-21 22:00:00;7;6;0;0;18;8;0;0
2020-04-21 22:15:00;0;3;0;0;8;5;0;0
2020-04-21 22:30:00;6;1;0;0;6;1;0;0
2020-04-21 22:45:00;2;3;0;0;4;3;0;0
2020-04-21 23:00:00;3;4;0;0;2;3;0;0
2020-04-21 23:15:00;1;7;0;0;1;4;0;0
2020-04-21 23:30:00;2;0;0;0;3;1;0;0
