DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-08-25 00:00:00;5;6;0;1;2;2;5;4;2;2;0;0
2020-08-25 00:15:00;6;5;0;2;2;13;9;3;4;1;0;0
2020-08-25 00:30:00;8;3;0;0;0;7;9;7;9;3;0;0
2020-08-25 00:45:00;8;5;0;0;3;12;10;5;0;0;0;0
2020-08-25 01:00:00;7;5;1;0;0;7;10;4;2;1;0;0
2020-08-25 01:15:00;3;1;0;2;2;1;6;4;4;0;0;0
2020-08-25 01:30:00;3;4;0;0;0;4;5;4;1;1;0;0
2020-08-25 01:45:00;3;3;0;0;0;3;3;2;4;0;0;0
2020-08-25 02:00:00;3;2;0;0;1;6;5;2;0;2;0;0
2020-08-25 02:15:00;3;2;0;0;0;2;2;0;1;1;0;0
2020-08-25 02:30:00;3;0;1;0;1;6;7;3;3;2;0;0
2020-08-25 02:45:00;4;1;4;2;7;4;6;4;1;2;0;0
2020-08-25 03:00:00;5;2;0;2;0;0;2;2;1;1;0;0
2020-08-25 03:15:00;4;3;1;1;2;5;3;1;0;0;0;0
2020-08-25 03:30:00;3;1;3;0;0;6;5;3;5;4;0;0
2020-08-25 03:45:00;3;1;0;1;1;1;4;3;2;6;0;0
2020-08-25 04:00:00;3;3;0;1;0;3;2;0;4;1;0;0
2020-08-25 04:15:00;5;5;0;2;3;8;8;1;3;2;0;0
2020-08-25 04:30:00;11;4;0;2;4;10;10;5;2;4;0;0
2020-08-25 04:45:00;10;6;0;1;2;7;8;6;12;1;0;0
2020-08-25 05:00:00;24;10;1;3;2;16;10;3;19;8;0;0
2020-08-25 05:15:00;25;14;1;5;6;19;18;4;26;7;0;0
2020-08-25 05:30:00;43;21;2;5;6;42;39;18;38;7;3;1
2020-08-25 05:45:00;31;16;2;5;11;50;65;35;33;20;6;2
2020-08-25 06:00:00;32;10;1;10;5;50;49;39;29;21;4;9
2020-08-25 06:15:00;56;29;1;9;8;63;94;57;48;16;3;3
2020-08-25 06:30:00;54;25;1;13;12;80;101;46;66;20;3;1
2020-08-25 06:45:00;63;26;1;9;10;94;116;69;51;20;0;1
2020-08-25 07:00:00;45;25;5;12;15;97;103;68;51;23;2;1
2020-08-25 07:15:00;59;27;2;9;13;93;90;80;31;32;10;2
2020-08-25 07:30:00;66;30;4;13;15;93;100;59;66;16;4;4
2020-08-25 07:45:00;63;43;3;12;9;104;87;83;61;36;4;4
2020-08-25 08:00:00;38;30;7;16;18;83;81;74;61;20;9;17
2020-08-25 08:15:00;69;36;7;11;13;75;75;58;75;10;0;1
2020-08-25 08:30:00;58;35;2;12;13;93;84;62;55;13;10;108
2020-08-25 08:45:00;68;36;5;14;13;78;97;65;61;20;2;3
2020-08-25 09:00:00;54;39;2;15;12;58;81;63;65;9;3;11
2020-08-25 09:15:00;57;29;3;12;12;65;82;69;65;20;4;13
2020-08-25 09:30:00;71;44;5;9;14;70;82;65;71;18;8;41
2020-08-25 09:45:00;65;41;5;9;8;66;82;59;77;18;6;57
2020-08-25 10:00:00;56;39;4;9;8;80;70;49;84;14;1;6
2020-08-25 10:15:00;69;44;7;13;14;64;64;52;62;17;2;6
2020-08-25 10:30:00;79;36;4;8;6;63;76;58;65;7;11;0
2020-08-25 10:45:00;64;49;6;13;14;78;72;54;90;14;6;50
2020-08-25 11:00:00;79;49;2;11;14;72;73;65;75;21;5;22
2020-08-25 11:15:00;66;40;7;13;19;82;88;60;84;15;8;2
2020-08-25 11:30:00;78;54;3;11;15;69;67;61;63;14;3;2
2020-08-25 11:45:00;70;34;5;15;15;69;84;51;69;16;7;1
2020-08-25 12:00:00;82;45;5;18;20;75;88;58;84;11;4;4
2020-08-25 12:15:00;93;49;4;12;14;63;58;50;54;5;4;12
2020-08-25 12:30:00;71;54;6;22;20;60;71;54;76;11;11;6
2020-08-25 12:45:00;83;38;3;10;13;66;79;62;89;19;1;9
2020-08-25 13:00:00;82;56;9;6;8;76;80;65;66;14;2;8
2020-08-25 13:15:00;76;45;7;10;6;84;101;72;89;9;1;12
2020-08-25 13:30:00;76;52;3;14;13;80;99;71;97;25;5;20
2020-08-25 13:45:00;71;53;4;8;11;82;75;67;91;10;5;1
2020-08-25 14:00:00;69;44;1;15;17;70;94;66;76;14;3;25
2020-08-25 14:15:00;86;49;3;16;14;84;70;58;83;12;7;23
2020-08-25 14:30:00;92;63;6;12;15;102;81;78;57;11;6;3
2020-08-25 14:45:00;94;58;5;12;10;101;75;76;102;11;8;17
2020-08-25 15:00:00;96;63;3;10;13;74;80;53;89;15;16;113
2020-08-25 15:15:00;86;52;3;16;8;91;68;71;68;17;7;30
2020-08-25 15:30:00;96;47;8;16;16;106;87;76;90;16;9;7
2020-08-25 15:45:00;97;60;7;19;18;81;75;70;102;15;1;8
2020-08-25 16:00:00;118;79;7;18;19;100;76;68;116;9;4;25
2020-08-25 16:15:00;118;78;5;17;19;109;80;64;111;24;1;0
2020-08-25 16:30:00;115;69;10;25;23;120;64;63;110;14;3;6
2020-08-25 16:45:00;108;73;5;22;21;101;59;82;98;14;6;2
2020-08-25 17:00:00;125;93;5;14;12;93;70;73;120;13;3;10
2020-08-25 17:15:00;125;83;8;16;26;113;64;70;115;15;7;10
2020-08-25 17:30:00;103;57;8;19;17;85;66;80;98;22;5;2
2020-08-25 17:45:00;84;63;5;20;14;85;77;64;89;16;3;0
2020-08-25 18:00:00;94;50;7;22;21;85;79;63;77;16;5;5
